time_min,temp_C,OD600,strain,well,media,neg_selection,pos_selection,operator,repressor,volume_marker,date,run_number
49.583333333333336,37.1,0.040999999999999995,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
74.58333333333333,37.1,0.043,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
99.58333333333333,37.0,0.046,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
124.58333333333333,37.0,0.049,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
149.58333333333334,37.0,0.052000000000000005,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
174.58333333333334,37.0,0.057999999999999996,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
199.58333333333334,37.0,0.065,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
224.58333333333334,37.1,0.073,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
249.58333333333334,37.1,0.083,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
274.5833333333333,37.0,0.09699999999999999,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
299.5833333333333,37.0,0.115,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
324.5833333333333,37.1,0.138,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
349.5833333333333,37.1,0.16699999999999998,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
374.5833333333333,37.0,0.24,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
399.5833333333333,37.0,0.27899999999999997,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
424.5833333333333,37.0,0.34299999999999997,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
449.5833333333333,37.0,0.401,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
474.5833333333333,37.1,0.452,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
499.5833333333333,37.0,0.502,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
524.5833333333334,37.0,0.551,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
549.5833333333334,37.1,0.591,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
574.5833333333334,37.0,0.619,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
599.5833333333334,37.0,0.659,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
624.5833333333334,37.0,0.6859999999999999,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
649.5833333333334,37.1,0.721,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
674.5833333333334,37.0,0.745,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
699.5833333333334,37.0,0.77,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
724.5833333333334,37.1,0.7859999999999999,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
749.5833333333334,37.0,0.8029999999999999,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
774.5833333333334,37.0,0.812,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
799.5833333333334,37.1,0.8220000000000001,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
824.5833333333334,37.1,0.826,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
849.5833333333334,37.0,0.831,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
874.5833333333334,37.0,0.831,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
899.5833333333334,37.1,0.8320000000000001,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
924.5833333333334,37.0,0.83,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
949.5833333333334,37.0,0.8270000000000001,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
974.5833333333334,37.1,0.821,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
999.5833333333334,37.1,0.8190000000000001,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1024.5833333333333,37.1,0.815,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1049.5833333333333,37.0,0.8109999999999999,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1074.5833333333333,37.1,0.81,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1099.5833333333333,37.1,0.812,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1124.5833333333333,37.0,0.81,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1149.5833333333333,37.0,0.807,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1174.5833333333333,37.1,0.802,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1199.5833333333333,37.1,0.7979999999999999,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1224.5833333333333,37.1,0.7929999999999999,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1249.5833333333333,37.0,0.7879999999999999,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1274.5833333333333,37.1,0.784,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1299.5833333333333,37.1,0.779,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1324.5833333333333,37.1,0.775,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1349.5833333333333,37.0,0.7709999999999999,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
1374.5833333333333,37.1,0.769,HG105_R0_mCherry,C04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1
24.583333333333332,37.1,0.040999999999999995,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
49.583333333333336,37.1,0.043,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
74.58333333333333,37.1,0.045,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
99.58333333333333,37.0,0.049,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
124.58333333333333,37.0,0.052000000000000005,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
149.58333333333334,37.0,0.057999999999999996,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
174.58333333333334,37.0,0.066,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
199.58333333333334,37.0,0.078,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
224.58333333333334,37.1,0.095,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
249.58333333333334,37.1,0.11699999999999999,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
274.5833333333333,37.0,0.14800000000000002,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
299.5833333333333,37.0,0.19,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
324.5833333333333,37.1,0.267,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
349.5833333333333,37.1,0.364,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
374.5833333333333,37.0,0.434,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
399.5833333333333,37.0,0.494,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
424.5833333333333,37.0,0.546,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
449.5833333333333,37.0,0.593,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
474.5833333333333,37.1,0.612,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
499.5833333333333,37.0,0.6459999999999999,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
524.5833333333334,37.0,0.6779999999999999,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
549.5833333333334,37.1,0.7,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
574.5833333333334,37.0,0.7170000000000001,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
599.5833333333334,37.0,0.73,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
624.5833333333334,37.0,0.7440000000000001,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
649.5833333333334,37.1,0.754,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
674.5833333333334,37.0,0.762,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
699.5833333333334,37.0,0.769,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
724.5833333333334,37.1,0.775,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
749.5833333333334,37.0,0.7809999999999999,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
774.5833333333334,37.0,0.787,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
799.5833333333334,37.1,0.7929999999999999,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
824.5833333333334,37.1,0.7979999999999999,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
849.5833333333334,37.0,0.805,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
874.5833333333334,37.0,0.812,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
899.5833333333334,37.1,0.816,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
924.5833333333334,37.0,0.8240000000000001,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
949.5833333333334,37.0,0.828,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
974.5833333333334,37.1,0.833,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
999.5833333333334,37.1,0.8390000000000001,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1024.5833333333333,37.1,0.84,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1049.5833333333333,37.0,0.838,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1074.5833333333333,37.1,0.846,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1099.5833333333333,37.1,0.845,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1124.5833333333333,37.0,0.8490000000000001,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1149.5833333333333,37.0,0.853,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1174.5833333333333,37.1,0.857,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1199.5833333333333,37.1,0.86,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1224.5833333333333,37.1,0.866,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1249.5833333333333,37.0,0.866,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1274.5833333333333,37.1,0.863,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1299.5833333333333,37.1,0.857,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1324.5833333333333,37.1,0.852,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1349.5833333333333,37.0,0.846,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
1374.5833333333333,37.1,0.84,O1_R0_G_mCherry,C05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1
24.583333333333332,37.1,0.042,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
49.583333333333336,37.1,0.043,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
74.58333333333333,37.1,0.046,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
99.58333333333333,37.0,0.049,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
124.58333333333333,37.0,0.053,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
149.58333333333334,37.0,0.057999999999999996,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
174.58333333333334,37.0,0.064,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
199.58333333333334,37.0,0.07400000000000001,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
224.58333333333334,37.1,0.087,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
249.58333333333334,37.1,0.102,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
274.5833333333333,37.0,0.122,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
299.5833333333333,37.0,0.146,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
324.5833333333333,37.1,0.17600000000000002,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
349.5833333333333,37.1,0.213,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
374.5833333333333,37.0,0.259,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
399.5833333333333,37.0,0.316,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
424.5833333333333,37.0,0.37799999999999995,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
449.5833333333333,37.0,0.43,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
474.5833333333333,37.1,0.47700000000000004,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
499.5833333333333,37.0,0.523,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
524.5833333333334,37.0,0.5579999999999999,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
549.5833333333334,37.1,0.5920000000000001,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
574.5833333333334,37.0,0.631,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
599.5833333333334,37.0,0.664,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
624.5833333333334,37.0,0.691,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
649.5833333333334,37.1,0.7140000000000001,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
674.5833333333334,37.0,0.738,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
699.5833333333334,37.0,0.755,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
724.5833333333334,37.1,0.773,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
749.5833333333334,37.0,0.784,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
774.5833333333334,37.0,0.799,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
799.5833333333334,37.1,0.807,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
824.5833333333334,37.1,0.8190000000000001,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
849.5833333333334,37.0,0.823,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
874.5833333333334,37.0,0.833,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
899.5833333333334,37.1,0.833,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
924.5833333333334,37.0,0.838,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
949.5833333333334,37.0,0.84,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
974.5833333333334,37.1,0.8420000000000001,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
999.5833333333334,37.1,0.843,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1024.5833333333333,37.1,0.8440000000000001,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1049.5833333333333,37.0,0.8440000000000001,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1074.5833333333333,37.1,0.8420000000000001,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1099.5833333333333,37.1,0.8420000000000001,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1124.5833333333333,37.0,0.841,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1149.5833333333333,37.0,0.84,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1174.5833333333333,37.1,0.8390000000000001,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1199.5833333333333,37.1,0.838,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1224.5833333333333,37.1,0.835,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1249.5833333333333,37.0,0.833,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1274.5833333333333,37.1,0.831,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1299.5833333333333,37.1,0.828,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1324.5833333333333,37.1,0.826,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1349.5833333333333,37.0,0.828,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
1374.5833333333333,37.1,0.8270000000000001,O1_R22_G_mCherry,C06,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,22.0,mCherry,20200903,1
