time_min,temp_C,OD600,strain,well,media,neg_selection,pos_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.58333333333333,37.1,0.04,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.008666666666666656,0.04010005,0.006030523593669945,7.174405e-05,0.00022350823280874583,2085.635,62710.136647640255
49.58333333333334,37.1,0.042,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.010666666666666658,0.04184905,0.00532580467632021,5.74431e-05,0.00010347108253785808,5062.93,326800.2606583519
74.58333333333333,37.1,0.044,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.012666666666666652,0.04352625,0.005359005234050031,7.978775e-05,7.59166146443941e-05,6461.35,156487.41235977833
99.58333333333331,37.0,0.047,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.015666666666666655,0.04609375,0.005291100430861916,0.00012321849999999998,6.596823739657241e-05,5331.85,42006.32564990962
124.58333333333331,37.0,0.049,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.017666666666666657,0.049417,0.005336233076281064,0.00016496650000000001,5.561751080935988e-05,4198.29,12761.112766830627
149.58333333333334,37.0,0.053,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.021666666666666654,0.0538884,0.005118064201048647,0.0002039025,6.346405799213414e-05,3396.54,6916.262831746086
174.58333333333337,37.0,0.057,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.025666666666666657,0.059336650000000005,0.0049744801131465346,0.00022248850000000002,7.191311071013957e-05,3114.01,5851.0688093090375
199.58333333333331,37.0,0.064,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.03125000000000001,0.032749999999999994,0.06496075,0.005178511275918496,0.0002363145,5.990089081657798e-05,2933.1499999999996,871.230567521097
224.58333333333331,37.1,0.073,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.04166666666666665,0.07192585,0.00537556658075193,0.0003038235,4.225763965205644e-05,2281.42,337.7860701707029
249.58333333333331,37.1,0.084,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.05266666666666666,0.0808087,0.005453052836473191,0.000434798,5.475915327276669e-05,1594.185,191.81478202977186
274.5833333333333,37.0,0.099,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.06766666666666665,0.09440415,0.004997236015551482,0.0006596915,7.522859718733123e-05,1050.715,114.33389301608536
299.5833333333333,37.0,0.117,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.08566666666666667,0.115032,0.004889983503006661,0.0009837185,7.21094058090031e-05,704.6199999999999,51.45663947325119
324.5833333333333,37.1,0.14300000000000002,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.11166666666666666,0.14390150000000002,0.005446901814722282,0.0013672150000000002,4.67824406319175e-05,506.978,17.560373201055402
349.58333333333326,37.1,0.173,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.14166666666666664,0.1828805,0.005502745943587683,0.001744345,3.9871259703933236e-05,397.36850000000004,9.117733357491655
374.58333333333326,37.0,0.222,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.19066666666666665,0.23098449999999998,0.005089590607761907,0.0020731300000000003,6.690735806745821e-05,334.3485,11.022538875488886
399.58333333333326,37.0,0.294,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.26266666666666666,0.285527,0.004902790103394687,0.00228916,7.999153035802699e-05,302.7955,10.859077797429304
424.58333333333326,37.0,0.342,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.3106666666666667,0.343817,0.005259168639367127,0.00236379,6.505387407892903e-05,293.236,8.194845122992426
449.58333333333326,37.0,0.417,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.38566666666666666,0.402772,0.005550408757942022,0.002316275,3.834246374068778e-05,299.2505,4.966693691261422
474.58333333333326,37.1,0.459,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.4276666666666667,0.45925950000000004,0.005291250689790586,0.002178325,4.705644875103328e-05,318.202,6.9091024689788245
499.58333333333326,37.0,0.507,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.4756666666666667,0.5113945,0.005129558477051044,0.001981485,7.008651915489599e-05,349.8115,12.273778700848057
524.5833333333334,37.0,0.557,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.5256666666666667,0.558152,0.004946446743173887,0.0017754049999999999,7.237642587679008e-05,390.416,15.571210171167321
549.5833333333334,37.1,0.594,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.5626666666666666,0.5998635,0.005290717731374197,0.0015894,5.321380012978714e-05,436.1065,14.384052132868872
574.5833333333334,37.0,0.636,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031416666666666676,0.6045833333333334,0.6378064999999999,0.005560514334942406,0.00141978,3.813415972809154e-05,488.207,13.119890923040822
599.5833333333334,37.0,0.677,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.6456666666666667,0.671424,0.0053097444772309,0.0012539299999999999,5.045760889192519e-05,552.781,22.21927177765281
624.5833333333334,37.0,0.7,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.6686666666666666,0.7005915,0.004945182483251302,0.0010945299999999998,6.342308827382772e-05,633.2815,37.81078999149464
649.5833333333334,37.1,0.725,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.6936666666666667,0.726165,0.0049787415486964165,0.000922605,5.8167792515723234e-05,751.2935,49.82887611467424
674.5833333333334,37.0,0.748,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7166666666666667,0.7464489999999999,0.005141248635596044,0.000736621,4.259428776166422e-05,940.982,55.80991634229568
699.5833333333335,37.0,0.764,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7326666666666667,0.762733,0.005024055312710855,0.0005690574999999999,3.739404093107251e-05,1218.06,82.77801244746392
724.5833333333335,37.1,0.7759999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.03125000000000001,0.7447499999999999,0.7750364999999999,0.004946631590633722,0.000422671,4.8510064431447965e-05,1639.9250000000002,198.3437340117453
749.5833333333335,37.0,0.782,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7506666666666667,0.7839285,0.004892778400391023,0.00030781950000000004,5.316751629116934e-05,2251.8,408.5363555673226
774.5833333333335,37.0,0.7909999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7596666666666666,0.790746,0.005064853825601771,0.000231858,4.5497322213073526e-05,2989.5299999999997,637.083041668547
799.5833333333335,37.1,0.794,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7626666666666667,0.795716,0.004884545334129269,0.0001841605,3.6784865944148424e-05,3763.82,919.5970106090189
824.5833333333335,37.1,0.8009999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7696666666666666,0.7999735,0.005120893230568757,0.0001471925,3.840938362111764e-05,4709.105,2480.5528244200136
849.5833333333335,37.0,0.8029999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7716666666666666,0.802987,0.005052902529727989,0.0001073135,4.592931001860356e-05,6409.52,127759.00093647501
874.5833333333335,37.0,0.805,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.03125000000000001,0.77375,0.8054939999999999,0.00497935900122,6.07057e-05,4.653369544745999e-05,9326.035,578313.3063329628
899.5833333333335,37.1,0.8059999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7746666666666666,0.806331,0.005034125027500429,2.748415e-06,3.9455628200368095e-05,8839.55,14448340.43152752
924.5833333333335,37.0,0.8059999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7746666666666666,0.8056654999999999,0.0049415716442178775,-5.3606e-05,3.485254627019714e-05,-11575.3,205158.74152463302
949.5833333333335,37.0,0.805,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7736666666666667,0.803704,0.005030100734505818,-9.654355e-05,3.9293786448419325e-05,-7107.03,1178370.174983674
974.5833333333335,37.1,0.802,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7706666666666667,0.80094,0.0048698000368555434,-0.000119561,4.37959268304402e-05,-5796.35,5614.800792656571
999.5833333333335,37.1,0.7979999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7666666666666666,0.79774,0.00489080669124207,-0.0001195815,4.193166793929919e-05,-5793.895,9838.652890435145
1024.5833333333333,37.1,0.7929999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7616666666666666,0.7947234999999999,0.004947871192107841,-0.0001034705,3.624168418485598e-05,-6659.705,24408.7491385313
1049.5833333333333,37.0,0.789,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7576666666666667,0.792392,0.0048544029543653115,-8.334225e-05,3.6385484886395316e-05,-8238.96,102869.21074741194
1074.5833333333333,37.1,0.792,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.03125000000000001,0.76075,0.7907585,0.004889400848733516,-7.18408e-05,4.037008815061532e-05,-9192.825,462735.49914016505
1099.5833333333333,37.1,0.7909999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7596666666666666,0.788781,0.0048326487084716626,-7.885155e-05,4.179295179321261e-05,-8427.605,47962.768519392164
1124.5833333333333,37.0,0.7879999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.03125000000000001,0.7567499999999999,0.7866615,0.004971041699401936,-0.000108627,3.839642526519189e-05,-6374.505,6272.244280268226
1149.5833333333333,37.0,0.7829999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031416666666666676,0.7515833333333333,0.783273,0.004852921968422739,-0.0001540205,3.604316258084027e-05,-4500.355,1400.9049667385284
1174.5833333333333,37.1,0.778,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7466666666666667,0.77902,0.004829051959352129,-0.0002017225,3.949159273634046e-05,-3436.14,804.9472889508344
1199.5833333333333,37.1,0.773,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031416666666666676,0.7415833333333334,0.773254,0.004870155488219884,-0.0002391805,4.372030865941606e-05,-2898.01,610.1325005404511
1224.5833333333333,37.1,0.767,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031416666666666676,0.7355833333333334,0.7669779999999999,0.005022508716113845,-0.00025453,4.420862662087758e-05,-2723.24,550.1232523213309
1249.5833333333333,37.0,0.7609999999999999,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7296666666666666,0.7604280000000001,0.00514899753405051,-0.0002454535,4.206361303027003e-05,-2823.95,574.5612674008939
1274.5833333333333,37.1,0.755,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031416666666666676,0.7235833333333334,0.7550285,0.0049699497449225295,-0.00021480799999999998,4.636565431822012e-05,-3226.825,904.2798746352295
1299.5833333333333,37.1,0.75,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031416666666666676,0.7185833333333334,0.749984,0.005234194004105063,-0.00017991749999999999,5.274253241558196e-05,-3852.575,2467.068961920343
1324.5833333333333,37.1,0.746,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031416666666666676,0.7145833333333333,0.7460565,0.005279109158194146,-0.00015226349999999998,5.615415426604864e-05,-4549.0650000000005,33535.062917552226
1349.5833333333333,37.0,0.742,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031333333333333345,0.7106666666666667,0.7421915,0.005195105957275776,-0.0001629875,8.8564270015881e-05,-4087.07,40453.82409299872
1374.583333333333,37.1,0.738,HG105_R0_mCherry,B04,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,HG105,0.0,mCherry,20200903,1,0.031416666666666676,0.7065833333333333,0.737433,0.005789333772237466,-0.000220347,0.00019346859669948122,-2506.66,27561.467195650002
24.58333333333333,37.1,0.042,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.010666666666666658,0.042134950000000004,0.007224293958596852,7.525070000000001e-05,0.00036964649952494696,1255.725,505025.4475451151
49.58333333333334,37.1,0.043,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.011666666666666652,0.04335925,0.006604599651949007,2.464355e-05,0.00012983045406391125,3404.65,149371.1634856368
74.58333333333333,37.1,0.046,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.014666666666666654,0.04449185,0.006170226138060683,7.78346e-05,0.00011873889091463849,4222.719999999999,288189.17822593596
99.58333333333331,37.0,0.049,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.017666666666666657,0.047680150000000004,0.006474499274114736,0.0001881965,0.00010483159942294311,3519.15,57172.6979138933
124.58333333333331,37.0,0.053,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.021666666666666654,0.0536151,0.006370222611131736,0.0002706155,8.568752752595531e-05,2540.96,33551.52202202314
149.58333333333334,37.0,0.057,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.025666666666666657,0.06042675,0.005925149466008984,0.0002841025,0.00010864698750138267,2410.195,56347.2622885244
174.58333333333337,37.0,0.065,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.03366666666666666,0.06777230000000001,0.006156347619488123,0.0002674325,9.803574612704424e-05,2589.035,21688.247484664447
199.58333333333331,37.0,0.077,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.03125000000000001,0.04574999999999999,0.07491890000000001,0.006288631671054044,0.0003565475,7.10082186074775e-05,1944.055,421.8540175442376
224.58333333333331,37.1,0.094,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.06266666666666665,0.0871369,0.006086819234769567,0.0006562545,0.00010468342135057482,1056.22,158.45574159319617
249.58333333333331,37.1,0.116,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.08466666666666667,0.11034949999999999,0.006047712369949129,0.00123142,0.00011803511075549945,562.8855,53.12356801800225
274.5833333333333,37.0,0.145,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.11366666666666664,0.1502045,0.006691470819832264,0.0019740599999999997,7.39123165607453e-05,351.12800000000004,13.206875065288013
299.5833333333333,37.0,0.191,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.15966666666666665,0.2084045,0.006626931565661908,0.0026634099999999997,7.845144663098991e-05,260.24850000000004,7.8234249611669
324.5833333333333,37.1,0.287,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.25566666666666665,0.2813655,0.005942070733163054,0.0030802299999999998,0.00012410220674211316,225.0315,9.391629867619683
349.58333333333326,37.1,0.369,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.33766666666666667,0.35907999999999995,0.006212519334050987,0.003095035,0.00010664296156704394,223.954,7.959316161439331
374.58333333333326,37.0,0.435,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.4036666666666667,0.433454,0.006681446419984086,0.00274414,5.9243824415503965e-05,252.59199999999998,5.482839730257545
399.58333333333326,37.0,0.491,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.45966666666666667,0.495222,0.006365276406177888,0.002220615,9.681463719103545e-05,312.14250000000004,13.705018353612346
424.58333333333326,37.0,0.547,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.5156666666666667,0.5435255,0.005720379286524275,0.00171062,0.00011728489681490674,405.202,26.963742080912855
449.58333333333326,37.0,0.581,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.5496666666666666,0.58213,0.006225317733429303,0.0013772300000000001,8.289969602315299e-05,503.29200000000003,28.742771202780336
474.58333333333326,37.1,0.605,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.5736666666666667,0.6137985,0.0064576119134090665,0.001217545,7.040805622852324e-05,569.298,32.621792634163576
499.58333333333326,37.0,0.644,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.6126666666666667,0.6440085,0.006266223535809743,0.00114767,9.859325666542009e-05,603.96,53.29170263203811
524.5833333333334,37.0,0.679,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.6476666666666667,0.6714575,0.0061262268790713255,0.001065865,9.322110065577283e-05,650.3140000000001,62.97150095631481
549.5833333333334,37.1,0.7,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.6686666666666666,0.6961394999999999,0.006128696684644975,0.0009086985000000001,7.077072614747195e-05,762.7909999999999,68.2719522618108
574.5833333333334,37.0,0.715,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031416666666666676,0.6835833333333333,0.7162630000000001,0.006497852884893762,0.000701094,7.75677657340621e-05,988.6655,119.3052450972309
599.5833333333334,37.0,0.726,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.6946666666666667,0.7312704999999999,0.005752933356406817,0.000489853,8.242464964387275e-05,1415.01,249.94737804574083
624.5833333333334,37.0,0.741,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.7096666666666667,0.7412565,0.006232995249827985,0.0003372615,6.991411523967305e-05,2055.2200000000003,458.58160302501716
649.5833333333334,37.1,0.75,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.7186666666666667,0.7485824999999999,0.005927753049280271,0.000251722,6.4902627793757e-05,2753.62,940.240340762105
674.5833333333334,37.0,0.755,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.7236666666666667,0.754187,0.005828785822568848,0.000215867,7.203572812391123e-05,3209.825,8150.1615909610655
699.5833333333335,37.0,0.76,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.7286666666666667,0.7595000000000001,0.005931433124232815,0.000199289,6.931223617788402e-05,3461.035,146823.8400645499
724.5833333333335,37.1,0.764,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.03125000000000001,0.73275,0.7642255,0.0060658210728149736,0.00018363549999999998,6.044324275460118e-05,3766.34,57579.27950179864
749.5833333333335,37.0,0.769,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.7376666666666667,0.7688790000000001,0.00607427826885543,0.000179297,6.047798911851521e-05,3859.2,8402.04723227175
774.5833333333335,37.0,0.773,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.7416666666666667,0.773423,0.0061685356895297815,0.00018122,6.432565171466473e-05,3821.79,5309.467248071514
799.5833333333335,37.1,0.778,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.7466666666666667,0.778113,0.005906881134651311,0.0001914315,6.32717786461993e-05,3613.335,12798.879838952438
824.5833333333335,37.1,0.7829999999999999,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.7516666666666666,0.7828415,0.006091335884691595,0.000200197,5.975459216236787e-05,3460.1450000000004,2753.351937771667
849.5833333333335,37.0,0.7879999999999999,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.7566666666666666,0.7883235,0.005880528866458299,0.000202337,6.0171656048927555e-05,3421.8500000000004,2577662.1340664355
874.5833333333335,37.0,0.7929999999999999,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.03125000000000001,0.7617499999999999,0.7926895,0.0059831310517478534,0.00018781750000000002,6.06043555595896e-05,3684.63,11608.585024201702
899.5833333333335,37.1,0.7979999999999999,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.7666666666666666,0.797127,0.005799355775040724,0.000164888,5.99439147000015e-05,4184.295,9151.934941159967
924.5833333333335,37.0,0.8009999999999999,O1_R0_G_mCherry,B05,M9_0.5%_glucose,0_%wv_2DoG,0_%wv_galactose,O1,0.0,mCherry,20200903,1,0.031333333333333345,0.7696666666666666,0.801151,0.005902932199392441,0.0001508905,5.9858852766302995e-05,4571.504999999999,113273.8765918282
