time_min,temp_C,OD600,strain,induction,well,media,pos_selection,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.3,37.0,0.044,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03160000000000002,0.01239999999999998,0.04460075,0.002074639857510566,5.744915e-05,7.437329491238988e-05,7038.605,2309203.3934014766
49.3,37.1,0.047,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.031550000000000016,0.015449999999999985,0.0465866,0.0018186431887311182,0.000107577,3.324299124110306e-05,6440.645,11462.536144238566
74.3,37.1,0.051,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.031550000000000016,0.01944999999999998,0.04995895,0.0017981635576854414,0.0001543165,1.9926045356597864e-05,4491.725,637.9514852057936
99.3,37.0,0.054000000000000006,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03160000000000002,0.02239999999999999,0.054313349999999996,0.0017242275750993534,0.000192657,2.0151656731380338e-05,3597.83,396.5132902849061
124.3,37.0,0.059,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03165000000000002,0.02734999999999998,0.0595571,0.0017392972885595672,0.000226026,1.8967317428463546e-05,3066.665,263.9311910537579
149.3,37.0,0.065,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.031800000000000016,0.033199999999999986,0.0656308,0.001742376362837203,0.000260356,1.6792782654509362e-05,2662.3050000000003,175.56499643908836
174.3,37.0,0.07200000000000001,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03185000000000002,0.04014999999999999,0.0725488,0.001712712171512768,0.00030636149999999996,1.532629464695733e-05,2262.51,114.70124737368323
199.3,37.1,0.081,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032000000000000015,0.04899999999999999,0.08116525,0.0016693748804779193,0.0003760795,1.5893601167172986e-05,1843.085,78.38004224345526
224.3,37.1,0.092,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032000000000000015,0.059999999999999984,0.09172675,0.0017087418535538233,0.000481994,1.480618163006686e-05,1438.085,44.186707507090375
249.3,37.1,0.106,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03195000000000002,0.07404999999999998,0.1055035,0.0016738481145054883,0.0006322669999999999,1.469278901841416e-05,1096.29,25.42565384246044
274.3,37.0,0.127,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032000000000000015,0.09499999999999999,0.1237865,0.001680988987922287,0.0008277835,1.483159918850649e-05,837.3534999999999,15.063450573047314
299.3,37.0,0.146,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032050000000000016,0.11394999999999997,0.1472745,0.0016749899303544747,0.00106127,1.4519940824372848e-05,653.1305,8.944423093415093
324.3,37.0,0.175,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03215000000000002,0.14284999999999998,0.17700349999999998,0.0017305431006473713,0.0013192500000000001,1.4947061998185466e-05,525.4095,5.960178327291744
349.3,37.1,0.212,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03240000000000002,0.17959999999999998,0.2132735,0.001659094648067501,0.0015816699999999999,1.4637593388439522e-05,438.23850000000004,4.062369269197746
374.3,37.0,0.256,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032300000000000016,0.22369999999999998,0.25585250000000004,0.0017262244429164535,0.001822015,1.4408129920655526e-05,380.4285,3.012174561679911
399.3,37.1,0.305,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03235000000000002,0.27264999999999995,0.303986,0.0016669199270665522,0.00202042,1.3806064196840778e-05,343.0715,2.345446401950998
424.3,37.0,0.358,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03240000000000002,0.32559999999999995,0.356329,0.0017055820528682352,0.00215475,1.3766954573589939e-05,321.683,2.053747976468714
449.3,37.0,0.411,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032500000000000015,0.37849999999999995,0.411092,0.001717466150954041,0.00221492,1.445661157622892e-05,312.9445,2.041911944556865
474.3,37.0,0.465,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032500000000000015,0.4325,0.4664255,0.0017208832978904225,0.002198505,1.4645639177243173e-05,315.28049999999996,2.1025652938204384
499.3,37.1,0.519,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032500000000000015,0.4865,0.520376,0.0016620979049670932,0.0021090400000000004,1.3679306052567958e-05,328.655,2.1320355580327464
524.3,37.0,0.5720000000000001,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03260000000000002,0.5394000000000001,0.571358,0.0017217850203238392,0.001964325,1.4150083493533017e-05,352.86699999999996,2.5431958407336412
549.3,37.0,0.619,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03260000000000002,0.5864,0.6183225,0.00170851941066644,0.00178104,1.4658185137435438e-05,389.181,3.2057958812716394
574.3,37.0,0.6629999999999999,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.6302999999999999,0.66037,0.0017044499060302894,0.00157944,1.4502373100979026e-05,438.8565,4.029459275965777
599.3,37.0,0.6970000000000001,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.66425,0.697291,0.0017033590073048822,0.00137889,1.458353371382336e-05,502.68399999999997,5.324178564205252
624.3,37.0,0.727,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03265000000000002,0.6943499999999999,0.7294525000000001,0.0017165144416985117,0.0011912350000000001,1.4183522755364967e-05,581.8725,6.931631486020366
649.3,37.0,0.757,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032550000000000016,0.72445,0.757053,0.0017315324297756864,0.001024795,1.3262428562546736e-05,676.376,8.766335698598718
674.3,37.1,0.78,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.7473,0.780953,0.001699228738444461,0.0008830134999999999,1.3557383951697077e-05,784.979,12.054098580130036
699.3,37.0,0.802,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.7693,0.801233,0.0016874210963379076,0.0007597235000000001,1.3933927220865558e-05,912.3679999999999,16.812070624571085
724.3,37.0,0.8190000000000001,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.78625,0.8190465,0.0016885919087839616,0.00065124,1.4016395406751327e-05,1064.35,22.969385747364324
749.3,37.0,0.8340000000000001,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.80125,0.8339155,0.0016825522415731009,0.0005501429999999999,1.3930641330914369e-05,1259.94,32.02623436081462
774.3,37.0,0.848,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03265000000000002,0.8153499999999999,0.846577,0.0016933710109325322,0.000452625,1.3592788583703247e-05,1531.395,46.3398626481329
799.3,37.0,0.856,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.8232999999999999,0.856604,0.001681041136341669,0.00035717500000000005,1.4106277166899312e-05,1940.64,77.61903424587445
824.3,37.1,0.865,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03280000000000002,0.8321999999999999,0.8643749999999999,0.001705143995128337,0.0002644285,1.3702113169260601e-05,2621.3,137.95517918232412
849.3,37.0,0.868,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03280000000000002,0.8351999999999999,0.869786,0.0016806979048366233,0.0001767975,1.3953981411339374e-05,3920.565,318.3811932351908
874.3,36.9,0.8740000000000001,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03290000000000002,0.8411000000000001,0.8732489999999999,0.0017078939720693055,0.00010033000000000001,1.39464967834947e-05,6908.68,1035.0747605091353
899.3,37.0,0.8740000000000001,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03295000000000002,0.8410500000000001,0.8749765,0.0016618623581057751,3.791705e-05,1.385509212812561e-05,18250.65,162432.54119808457
924.3,37.0,0.8759999999999999,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03305000000000002,0.8429499999999999,0.875402,0.0017101599730842611,-7.942655e-06,1.4349696922635435e-05,-35922.2,2615704.5258935224
949.3,37.0,0.875,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03295000000000002,0.84205,0.8746015,0.0016696154799201175,-3.831405e-05,1.3736089925972375e-05,-18008.25,354261.3087055548
974.3,37.0,0.873,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.033000000000000015,0.84,0.873399,0.0016769999711368148,-5.615365e-05,1.3585160675600621e-05,-12343.75,4150.448825266456
999.3,37.0,0.873,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03295000000000002,0.84005,0.872065,0.001723706855342741,-6.612675e-05,1.4040294854899517e-05,-10482.099999999999,2765.196286271094
1024.3,37.1,0.87,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.8372499999999999,0.8702605,0.001677889685688013,-7.368925e-05,1.4280515839046385e-05,-9406.36,2252.7071310007977
1049.3,37.0,0.868,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.8352999999999999,0.868268,0.001791849456539124,-8.14969e-05,1.3941099629267637e-05,-8505.2,1623.8515041895903
1074.3,37.0,0.866,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.8332999999999999,0.8660845,0.0016869524892171655,-9.4999e-05,1.3581657706622594e-05,-7296.360000000001,1164.7249216744856
1099.3,37.0,0.863,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.8302499999999999,0.8634185000000001,0.0017243775033847883,-0.0001110045,1.3323904083143569e-05,-6244.29,784.4581922242922
1124.3,37.0,0.86,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03330000000000001,0.8267,0.8605119999999999,0.0017130435601361684,-0.000130676,1.363300404101602e-05,-5304.3150000000005,585.4543644516976
1149.3,37.1,0.857,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.8242499999999999,0.8570185,0.0016567878899310644,-0.00015011149999999998,1.4281252100864724e-05,-4617.545,457.06868472699534
1174.3,37.0,0.8540000000000001,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032750000000000015,0.82125,0.85304,0.0016517276578478539,-0.000165653,1.4502540804682906e-05,-4184.32,377.5036658743316
1199.3,37.0,0.85,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.033250000000000016,0.81675,0.8487125,0.0016968867958076122,-0.000176245,1.3851059337853975e-05,-3932.855,316.17277772730193
1224.3,37.0,0.845,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03270000000000002,0.8122999999999999,0.8443225000000001,0.0016978963855181367,-0.00018285749999999998,1.3745509811241135e-05,-3790.635,289.6565163542141
1249.3,37.1,0.8390000000000001,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03265000000000002,0.80635,0.839583,0.0016506428749145656,-0.0001879335,1.3757122276256983e-05,-3688.255,273.1035010528424
1274.3,37.0,0.833,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032550000000000016,0.80045,0.8347549999999999,0.001719004574947826,-0.000194372,1.4403777763974424e-05,-3566.0950000000003,267.0163929560976
1299.3,37.1,0.83,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032550000000000016,0.79745,0.8297995,0.0017745959615296466,-0.000207259,1.5009857769395333e-05,-3344.35,245.09358329993154
1324.3,37.1,0.8220000000000001,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03240000000000002,0.7896000000000001,0.824338,0.0016872068787693638,-0.00022909500000000001,1.4620495610083456e-05,-3025.5950000000003,196.36803369943715
1349.3,37.1,0.818,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03245000000000002,0.78555,0.818272,0.0017366515678907304,-0.00026015,1.462570819409317e-05,-2664.41,150.84415448208065
1374.3,37.0,0.815,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03245000000000002,0.78255,0.8112675,0.0016602501407886959,-0.0002976025,1.4441468134927344e-05,-2329.105,114.52153685872553
1399.3,37.0,0.807,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03235000000000002,0.7746500000000001,0.8034195,0.0016710965275131956,-0.00033642899999999996,1.532157467650098e-05,-2060.3050000000003,94.61536683794493
1424.3,37.1,0.792,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032250000000000015,0.75975,0.794521,0.0017075995827972455,-0.0003684835,1.5803387015085412e-05,-1881.085,81.60358575964221
1449.3,37.1,0.7829999999999999,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03210000000000002,0.7508999999999999,0.7851275,0.001720757339742398,-0.00038656650000000003,1.593830880196466e-05,-1793.085,74.74388651850145
1474.3,37.0,0.775,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03215000000000002,0.74285,0.7754460000000001,0.0017298108581166375,-0.000385937,1.637418195876157e-05,-1796.01,77.24383273631337
1499.3,37.1,0.7659999999999999,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03210000000000002,0.7338999999999999,0.76595,0.0017226815842257862,-0.000366183,1.6923221738162994e-05,-1892.9,88.39529995155372
1524.3,37.0,0.758,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032000000000000015,0.726,0.7572365000000001,0.001745574445827186,-0.0003316095,1.9610123073731738e-05,-2090.255,125.69992097196064
1549.3,37.1,0.75,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03190000000000002,0.7181,0.7493645,0.0017677014638062248,-0.000293453,2.052066046533e-05,-2362.035,169.19825545029659
1574.3,37.0,0.741,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03185000000000002,0.70915,0.7425145,0.0017734716732450678,-0.0002640305,2.0748471840771917e-05,-2625.255,209.1047851425982
1599.3,37.1,0.738,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03195000000000002,0.70605,0.735958,0.0018129275912413063,-0.000263369,3.422757167715486e-05,-2631.85,374.51012145997436
1624.3,37.0,0.728,none_R0_none_mCherry,0_uM_IPTG,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03165000000000002,0.6963499999999999,0.728869,0.0021098889161924026,-0.0003062395,7.434309636271763e-05,-2263.415,1047.8654209256074
24.3,37.0,0.043,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03160000000000002,0.01139999999999998,0.04299475,0.0008775823017061639,4.142375e-05,2.4440212165236693e-05,15764.9,562360.2421010432
49.3,37.1,0.044,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.031550000000000016,0.012449999999999982,0.044027300000000005,0.0007679188485393898,3.942355e-05,1.5748196879833172e-05,17517.8,169794.5421925757
74.3,37.1,0.045,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.031550000000000016,0.013449999999999983,0.0449561,0.0007548600758176639,3.70538e-05,1.202772676669082e-05,18704.4,52483.23803028495
99.3,37.0,0.046,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03160000000000002,0.014399999999999982,0.04589825,0.0007777344256469008,3.5015299999999997e-05,1.1066334326920527e-05,19787.95,229130.172480938
124.3,37.0,0.047,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03165000000000002,0.015349999999999982,0.0467004,0.0007228972861325442,3.2085e-05,1.128837840431884e-05,21581.35,22286.2834552514
149.3,37.0,0.047,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.031800000000000016,0.015199999999999984,0.0474798,0.0007088489980665804,2.851025e-05,1.1189233333325039e-05,24246.800000000003,1735548.2871032155
174.3,37.0,0.048,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03185000000000002,0.016149999999999984,0.0481696,0.0007321157429606965,2.52648e-05,1.0876158119522977e-05,27049.0,272528.4790878266
199.3,37.1,0.049,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032000000000000015,0.016999999999999987,0.04871775,0.0007160657589352772,2.1371799999999998e-05,1.048552986352239e-05,31385.75,985616.8493543987
224.3,37.1,0.049,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032000000000000015,0.016999999999999987,0.0492191,0.0007346549032391896,1.866435e-05,1.0651330843530959e-05,35111.350000000006,7023325.124604216
249.3,37.1,0.05,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03195000000000002,0.018049999999999983,0.04967905,0.0007371250659337868,1.479725e-05,1.0681703632578365e-05,40145.2,4895107.11576788
274.3,37.0,0.05,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032000000000000015,0.017999999999999988,0.0500159,0.0007245536467148003,1.280865e-05,1.050203445053472e-05,45203.8,927205.82456267
299.3,37.0,0.05,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032050000000000016,0.017949999999999987,0.05030355,0.000734749985848475,1.17838e-05,1.0494145828593651e-05,45622.3,2946026.434902892
324.3,37.0,0.051,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03215000000000002,0.018849999999999978,0.0506065,0.0007183210154454346,1.064075e-05,1.052391693132773e-05,46080.05,1634089.167094633
349.3,37.1,0.051,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03240000000000002,0.018599999999999978,0.05088135,0.000720663775242239,1.02681e-05,1.0269652742840429e-05,47437.55,1687829.0966616124
374.3,37.0,0.051,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032300000000000016,0.01869999999999998,0.05109005,0.0007178165039504365,9.363335000000001e-06,1.084970954141626e-05,47899.3,827579.4676976312
399.3,37.1,0.051,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03235000000000002,0.01864999999999998,0.051337549999999996,0.0007214742868171808,8.494880000000001e-06,1.0238893011349723e-05,48987.5,1217125.8484454933
424.3,37.0,0.051,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03240000000000002,0.018599999999999978,0.05154035,0.0007092887599073658,8.241499999999999e-06,1.068376185358507e-05,47665.149999999994,1500011.4445265913
449.3,37.0,0.052000000000000005,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032500000000000015,0.01949999999999999,0.0517046,0.0007255493061881408,5.98967e-06,1.0671524193397393e-05,49117.25,80543020.63131543
474.3,37.0,0.052000000000000005,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032500000000000015,0.01949999999999999,0.0518135,0.0006895957247127428,5.223875e-06,1.0308706810422575e-05,46855.95,2187666.875869812
499.3,37.1,0.052000000000000005,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.032500000000000015,0.01949999999999999,0.05194485,0.0007254009514840928,2.62949e-06,1.0681130320199796e-05,40771.3,1200335.226750021
524.3,37.0,0.052000000000000005,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03260000000000002,0.019399999999999987,0.0519829,0.000719653286399434,3.8646349999999997e-07,1.0084739248381944e-05,29903.0,5631593.871526266
549.3,37.0,0.052000000000000005,none_R0_none_mCherry,10_uM_IPTG,B03,M9_0.5%_glucose,75_ugmL_tetracycline,0_%wv_sucrose,none,0.0,mCherry,20200730,1,0.03260000000000002,0.019399999999999987,0.05198525,0.0007069802439382465,-1.669415e-06,1.0310091321023158e-05,-39129.55,7235718.763135927
