,OD600,OD_sub,blank_val,date,doubling_time,doubling_time_std,growth_rate,growth_rate_std,logOD_fit,logOD_fit_std,media,misc,operator,repressor,run_number,selection,strain,temp_C,time_min,volume_marker,well
834,0.304,0.22566666666666665,0.07833333333333334,20190503,87.78041910843787,0.2759638883219815,0.007896375838712721,2.4824608975846683e-05,-1.1826228447600897,0.0012354470032505196,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,725.4666666666667,mCh,B05
835,0.319,0.24066666666666667,0.07833333333333334,20190503,88.74345888344767,0.28210475592842166,0.007810684745455987,2.4829225065980486e-05,-1.1354877463502362,0.0012353906556626707,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,731.4666666666667,mCh,B05
836,0.334,0.2556666666666667,0.07833333333333334,20190503,90.04887204157413,0.2905355320160488,0.007697455446637136,2.4835228500430855e-05,-1.0889497301452593,0.0012353211484932224,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,737.4666666666667,mCh,B05
837,0.349,0.2708333333333333,0.07816666666666668,20190503,91.71617275421701,0.30147237094189666,0.007557524041233776,2.484168955966791e-05,-1.0431717108908742,0.0012352535411231827,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,743.4666666666667,mCh,B05
838,0.369,0.29066666666666663,0.07833333333333334,20190503,93.76850487852205,0.3151907686536661,0.00739211083143454,2.4847629787329794e-05,-0.9983104301013555,0.0012352035093481503,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,749.4666666666667,mCh,B05
839,0.386,0.30783333333333335,0.07816666666666668,20190503,96.23291527037946,0.33203700280911835,0.007202807673574618,2.4852189762979878e-05,-0.9545141842011162,0.0012351845494479677,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,755.4666666666667,mCh,B05
840,0.404,0.32566666666666666,0.07833333333333334,20190503,99.140614113408,0.35244200514842716,0.006991556253293396,2.4854779517504483e-05,-0.911920655898939,0.0012352055114634006,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,761.4666666666667,mCh,B05
841,0.417,0.3388333333333333,0.07816666666666668,20190503,102.5271978449711,0.37693784569600686,0.006760617622731058,2.4855186680708627e-05,-0.8706549023579555,0.00123526890380987,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,767.4666666666667,mCh,B05
842,0.436,0.35783333333333334,0.07816666666666668,20190503,106.4327990359571,0.40617690423835046,0.006512533606541471,2.485362372326194e-05,-0.8308275509077703,0.0012353702804024894,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,773.4666666666667,mCh,B05
843,0.464,0.3856666666666667,0.07833333333333334,20190503,110.90211267999237,0.44095359748677765,0.006250080939035119,2.4850704896880436e-05,-0.792533248612699,0.0012354988366604222,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,779.4666666666667,mCh,B05
844,0.48,0.4018333333333333,0.07816666666666668,20190503,115.98422919503582,0.4822281659652578,0.005976219227136204,2.4847354311094123e-05,-0.7558494061522651,0.0012356391584982527,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,785.4666666666667,mCh,B05
845,0.488,0.4096666666666666,0.07833333333333334,20190503,121.73218077932252,0.531151438514427,0.005694034035391926,2.484465775184941e-05,-0.720835269237341,0.0012357738566732542,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,791.4666666666667,mCh,B05
846,0.505,0.42666666666666664,0.07833333333333334,20190503,128.20208011244708,0.5890886022832525,0.0054066765527671645,2.4843680622604903e-05,-0.6875313425414333,0.0012358866442346887,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,797.4666666666667,mCh,B05
847,0.517,0.43883333333333335,0.07816666666666668,20190503,135.45170073792497,0.6576387266470167,0.005117301420238807,2.4845281170637696e-05,-0.6559591819641355,0.001235965356034792,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,803.4666666666667,mCh,B05
848,0.53,0.452,0.078,20190503,143.5383212759821,0.7386450571239618,0.004829004368995138,2.4849950705011615e-05,-0.6261215613242257,0.0012360043666597422,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,36.9,809.4666666666667,mCh,B05
849,0.5479999999999999,0.46983333333333327,0.07816666666666668,20190503,152.51563919927844,0.834188904736633,0.004544761338568515,2.4857709695962773e-05,-0.59800300962047,0.0012360059674042254,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,815.4666666666667,mCh,B05
850,0.5579999999999999,0.4799999999999999,0.078,20190503,162.42956787464198,0.9465574682619456,0.00426737071106964,2.48680807888541e-05,-0.5715707050298988,0.001235980397820907,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,821.4666666666667,mCh,B05
851,0.578,0.4998333333333333,0.07816666666666668,20190503,173.31278282560172,1.0781735722888386,0.003999400213066995,2.488014758307954e-05,-0.546775702258401,0.0012359444618812473,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,827.4666666666667,mCh,B05
852,0.588,0.5096666666666666,0.07833333333333334,20190503,185.17800525672374,1.231473970810855,0.0037431399025980028,2.4892693669328464e-05,-0.5235544608747205,0.001235918894977968,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,833.4666666666667,mCh,B05
853,0.609,0.5308333333333333,0.07816666666666668,20190503,198.01022965239642,1.4087240076238257,0.0035005624799120394,2.4904402233642902e-05,-0.5018306343322365,0.0012359248602886992,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,839.4666666666667,mCh,B05
854,0.625,0.5466666666666666,0.07833333333333334,20190503,211.75843546492544,1.611762042270799,0.0032732919424820484,2.491408521497727e-05,-0.4815170725394182,0.0012359801543943367,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,845.4666666666667,mCh,B05
855,0.635,0.5566666666666666,0.07833333333333334,20190503,226.3277608973455,1.841679226985121,0.003062581354632554,2.492090426475332e-05,-0.4625179854754151,0.0012360957693434297,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,851.4666666666667,mCh,B05
856,0.642,0.5638333333333333,0.07816666666666668,20190503,241.57359822287842,2.098460098547472,0.002869300228415028,2.4924545084297425e-05,-0.44473121152645945,0.0012362734578914391,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,857.4666666666667,mCh,B05
857,0.65,0.5720000000000001,0.078,20190503,257.29946101486655,2.380635454549877,0.002693931723859677,2.4925312119431388e-05,-0.4280505321214605,0.001236504799370815,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,863.4666666666667,mCh,B05
858,0.655,0.5768333333333333,0.07816666666666668,20190503,273.26056913031823,2.685025027070172,0.002536579583237941,2.49241216390098e-05,-0.4123679738345345,0.0012367720466900278,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,869.4666666666667,mCh,B05
859,0.664,0.5858333333333333,0.07816666666666668,20190503,289.17467015773894,3.0066623909423917,0.0023969844253020067,2.492238659526775e-05,-0.39757604055421325,0.001237050723208895,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,875.4666666666667,mCh,B05
860,0.677,0.5988333333333333,0.07816666666666668,20190503,304.7405250338535,3.338984844702899,0.002274548750885508,2.492180456439435e-05,-0.38356982135678663,0.0012373136310749426,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,881.4666666666667,mCh,B05
861,0.688,0.6098333333333332,0.07816666666666668,20190503,319.6628145778577,3.674327605473579,0.0021683697601027063,2.4924077825382983e-05,-0.3702489244133176,0.0012375356586967032,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,887.4666666666667,mCh,B05
862,0.706,0.6276666666666666,0.07833333333333334,20190503,333.68037068556265,4.004688626382933,0.0020772788616119087,2.4930609534601636e-05,-0.35751919329413795,0.0012376985762897566,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,893.4666666666667,mCh,B05
863,0.708,0.6298333333333332,0.07816666666666668,20190503,346.5932467642911,4.322649134670509,0.001999886573183396,2.4942228522096617e-05,-0.34529416936561574,0.001237794973499436,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,899.4666666666667,mCh,B05
864,0.715,0.637,0.078,20190503,358.28385154236577,4.622278457434052,0.0019346313755868039,2.4958995198792777e-05,-0.3334962721764896,0.0012378305620677793,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,905.4666666666667,mCh,B05
865,0.7240000000000001,0.6460000000000001,0.078,20190503,368.72845652861855,4.899847457993997,0.0018798309929359824,2.498013090421951e-05,-0.3220576786595757,0.0012378242836795091,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,911.4666666666667,mCh,B05
866,0.7340000000000001,0.6561666666666668,0.07783333333333334,20190503,377.99756053323233,5.154228330630742,0.0018337345341121747,2.5004093870986745e-05,-0.3109208912867416,0.0012378060446015722,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,917.4666666666667,mCh,B05
867,0.743,0.6648333333333333,0.07816666666666668,20190503,386.2460966750127,5.386947841715057,0.0017945739426932228,2.502879980046343e-05,-0.30003899468442796,0.0012378122510593908,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,923.4666666666667,mCh,B05
868,0.7490000000000001,0.6710000000000002,0.078,20190503,393.6964432890634,5.601949720591541,0.0017606132653096296,2.5051958578222252e-05,-0.2893756093722004,0.0012378797778780488,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,929.4666666666667,mCh,B05
869,0.7559999999999999,0.6776666666666665,0.07833333333333334,20190503,400.6181024151257,5.805178508770949,0.0017301943581213841,2.5071475909880854e-05,-0.27890455992246643,0.0012380393047424557,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,935.4666666666667,mCh,B05
870,0.764,0.6858333333333333,0.07816666666666668,20190503,407.30768686859545,6.004109991595657,0.0017017778031367392,2.50858538660121e-05,-0.26860928267728923,0.001238309204298441,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,941.4666666666667,mCh,B05
871,0.773,0.6946666666666667,0.07833333333333334,20190503,414.07185920087676,6.207330384137365,0.0016739779947800848,2.5094519800088264e-05,-0.2584820049987684,0.0012386911277805434,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,947.4666666666667,mCh,B05
872,0.782,0.7036666666666667,0.07833333333333334,20190503,421.21458991480233,6.424226003335448,0.0016455915753064154,2.509801996908871e-05,-0.248522733586924,0.0012391682788873198,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,953.4666666666667,mCh,B05
873,0.7909999999999999,0.7124999999999999,0.0785,20190503,429.02895808946266,6.664804408689959,0.0016156186371349968,2.5098031292548914e-05,-0.23873809366637033,0.0012397069219936656,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,959.4666666666667,mCh,B05
874,0.799,0.7206666666666667,0.07833333333333334,20190503,437.7929190938976,6.939637379152339,0.0015832763627026125,2.5097171171429665e-05,-0.22914006354540106,0.0012402611499558525,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,965.4666666666667,mCh,B05
875,0.804,0.7258333333333333,0.07816666666666668,20190503,447.76804196058856,7.259898235154283,0.001548005028507493,2.5098617858620375e-05,-0.21974465026539747,0.0012407803306067533,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,971.4666666666667,mCh,B05
876,0.81,0.7316666666666667,0.07833333333333334,20190503,459.2000928805072,7.637459029892961,0.0015094665513064598,2.5105589309183444e-05,-0.2105705517503793,0.0012412181060455594,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,977.4666666666667,mCh,B05
877,0.8170000000000001,0.7386666666666667,0.07833333333333334,20190503,472.32039567798057,8.085013013918838,0.0014675359923108644,2.5120760620968414e-05,-0.201637849073677,0.001241541462917556,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,983.4666666666667,mCh,B05
878,0.823,0.7446666666666666,0.07833333333333334,20190503,487.3470336862602,8.616190798983288,0.0014222866512945131,2.5145722270446303e-05,-0.19296676929275236,0.0012417382201178307,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,989.4666666666667,mCh,B05
879,0.83,0.7516666666666666,0.07833333333333334,20190503,504.4851031196189,9.24564189941254,0.0013739695707042365,2.5180586211301617e-05,-0.18457655494091796,0.0012418214382193848,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,995.4666666666667,mCh,B05
880,0.8390000000000001,0.7608333333333334,0.07816666666666668,20190503,523.9253557905304,9.989055042942274,0.0013229884236354295,2.5223830148341516e-05,-0.17648447086241958,0.0012418296445638555,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1001.4666666666667,mCh,B05
881,0.846,0.7675,0.0785,20190503,545.84067897141,10.86309013698246,0.001269870874897272,2.5272432612264843e-05,-0.16870497286879527,0.001241822398226183,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1007.4666666666667,mCh,B05
882,0.853,0.7745,0.0785,20190503,570.3799758817061,11.885192541693863,0.0012152375782275016,2.5322299540422664e-05,-0.16124905591334482,0.0012418715238713487,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1013.4666666666667,mCh,B05
883,0.858,0.7798333333333333,0.07816666666666668,20190503,597.6591724087907,13.07325799871462,0.0011597700036398706,2.5368927938720968e-05,-0.15412379238716767,0.00124204916540592,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1019.4666666666667,mCh,B05
884,0.861,0.7828333333333333,0.07816666666666668,20190503,627.7493362354755,14.445116673747187,0.0011041782771394892,2.5408205347610384e-05,-0.1473320639989879,0.0012424145200523333,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1025.4666666666667,mCh,B05
885,0.865,0.7866666666666666,0.07833333333333334,20190503,660.6623076609716,16.017810098004446,0.0010491701623087657,2.5437213876863472e-05,-0.1408724837333466,0.0012430016148983552,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1031.4666666666667,mCh,B05
886,0.871,0.7926666666666666,0.07833333333333334,20190503,696.3348464285916,17.806647542725255,0.0009954222226777887,2.5454898266731008e-05,-0.1347394978738521,0.0012438105347640307,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1037.4666666666667,mCh,B05
887,0.8759999999999999,0.7978333333333332,0.07816666666666668,20190503,734.6130926761763,19.82404969939463,0.0009435540796514097,2.5462468822784042e-05,-0.12892365217794577,0.0012448041302453696,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1043.4666666666667,mCh,B05
888,0.883,0.8048333333333333,0.07816666666666668,20190503,775.2400391753363,22.07821761797683,0.0008941065289884698,2.5463440383781155e-05,-0.12341200127684715,0.001245911406302366,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1049.4666666666667,mCh,B05
889,0.889,0.8106666666666666,0.07833333333333334,20190503,817.8495176584238,24.571704627961207,0.0008475241051000282,2.5463256413257048e-05,-0.11818863627934206,0.001247037630387528,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1055.4666666666667,mCh,B05
890,0.895,0.8170000000000001,0.078,20190503,861.9705901202268,27.30002162564534,0.0008041424945406384,2.5468511040495963e-05,-0.11323530259016934,0.0012480799376762964,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1061.4666666666667,mCh,B05
891,0.898,0.8200000000000001,0.078,20190503,907.045813029085,30.250477358678584,0.0007641810045351249,2.548585732227044e-05,-0.10853207814170673,0.001248946084548677,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1067.4666666666667,mCh,B05
892,0.9,0.8220000000000001,0.078,20190503,952.4652870633652,33.401545840849636,0.0007277400971714698,2.5520766526665122e-05,-0.10405808157270258,0.0012495732022805748,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1073.4666666666667,mCh,B05
893,0.903,0.8248333333333333,0.07816666666666668,20190503,997.6156849885041,36.723144545080444,0.0006948038117182698,2.557636291423877e-05,-0.09979218040200522,0.0012499431214682223,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1079.4666666666667,mCh,B05
894,0.907,0.8286666666666667,0.07833333333333334,20190503,1041.9400145418895,40.17824923089,0.0006652467233103643,2.565257910835535e-05,-0.09571367084583926,0.0012500910804652417,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1085.4666666666667,mCh,B05
895,0.912,0.8336666666666667,0.07833333333333334,20190503,1085.0006724656569,43.72619199916044,0.0006388449317591416,2.57458422401807e-05,-0.09180290350127507,0.0012501054612525507,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1091.4666666666667,mCh,B05
896,0.916,0.8378333333333333,0.07816666666666668,20190503,1126.5365595346839,47.32773942984007,0.000615290444587302,2.5849410379656407e-05,-0.08804183257120712,0.0012501175077855053,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1097.4666666666667,mCh,B05
897,0.921,0.8426666666666667,0.07833333333333334,20190503,1166.5055448026876,50.95166191625927,0.0005942082175676155,2.595435259117375e-05,-0.08441447042741856,0.0012502816743208546,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1103.4666666666667,mCh,B05
898,0.925,0.8468333333333333,0.07816666666666668,20190503,1205.1064882722067,54.582122088553966,0.0005751750466083116,2.6051037747938264e-05,-0.08090723396298927,0.0012507491073526298,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1109.4666666666667,mCh,B05
899,0.928,0.8496666666666667,0.07833333333333334,20190503,1242.779504663901,58.22601120376052,0.0005577394686335779,2.6130898061616106e-05,-0.07750917414091418,0.001251638480000102,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1115.4666666666667,mCh,B05
900,0.93,0.8516666666666667,0.07833333333333334,20190503,1280.1877270613775,61.919460327213905,0.0005414418259976905,2.618817924564503e-05,-0.074212085228055,0.0012530095610510715,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1121.4666666666667,mCh,B05
901,0.931,0.8526666666666667,0.07833333333333334,20190503,1318.1871172402455,65.73311126001767,0.0005258336783104944,2.6221378762229624e-05,-0.07101049520377956,0.0012548451270620751,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1127.4666666666667,mCh,B05
902,0.933,0.8548333333333333,0.07816666666666668,20190503,1357.79211935295,69.77618579077713,0.0005104958046819874,2.6234096961674373e-05,-0.06790154357059919,0.0012570458754306356,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1133.4666666666667,mCh,B05
903,0.937,0.8588333333333333,0.07816666666666668,20190503,1400.1442358629688,74.19974811421339,0.0004950541257149332,2.6235076708586476e-05,-0.06488475707772068,0.0012594409036516044,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1139.4666666666667,mCh,B05
904,0.94,0.8618333333333332,0.07816666666666668,20190503,1446.4885859523279,79.19970203221888,0.00047919298312582015,2.6237290669327024e-05,-0.06196173759121848,0.0012618134632093204,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1145.4666666666667,mCh,B05
905,0.943,0.8648333333333332,0.07816666666666668,20190503,1498.1610207444467,85.02001692872462,0.0004626653416837101,2.625606636243743e-05,-0.05913577933608849,0.0012639386850188893,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1151.4666666666667,mCh,B05
906,0.947,0.8688333333333332,0.07816666666666668,20190503,1556.5860696624584,91.95655311980427,0.00044529961694328435,2.6306427044251485e-05,-0.056411434936080695,0.001265627385417935,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1157.4666666666667,mCh,B05
907,0.95,0.872,0.078,20190503,1623.284183232949,100.36180212851279,0.0004270029781103801,2.6400052954406063e-05,-0.053794051023146494,0.0012667684326502576,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1163.4666666666667,mCh,B05
908,0.95,0.8716666666666666,0.07833333333333334,20190503,1699.8854061970553,110.65094938694399,0.0004077611220338895,2.6542468752099552e-05,-0.05128929465206511,0.0012673615946382378,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1169.4666666666667,mCh,B05
909,0.951,0.8726666666666666,0.07833333333333334,20190503,1788.1455365527324,123.30985329665941,0.0003876346563469468,2.6731142197179543e-05,-0.04890269134466507,0.0012675334863498063,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1175.4666666666667,mCh,B05
910,0.953,0.8746666666666666,0.07833333333333334,20190503,1889.9596905331753,138.90565167188387,0.0003667523619852453,2.6955059464464757e-05,-0.04663919436455899,0.0012675310917451455,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1181.4666666666667,mCh,B05
911,0.955,0.8766666666666666,0.07833333333333334,20190503,2007.366702416951,158.10059692937338,0.000345301722762148,2.7196031708459204e-05,-0.044502802836291266,0.001267690431131889,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1187.4666666666667,mCh,B05
912,0.957,0.8788333333333332,0.07816666666666668,20190503,2142.5357362794807,181.66937927976855,0.0003235172085220839,2.7431594004863694e-05,-0.04249624368918603,0.0012683822718170576,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1193.4666666666667,mCh,B05
913,0.96,0.8816666666666666,0.07833333333333334,20190503,2297.7238710096203,210.51980419425018,0.00030166687533927927,2.7639026747113626e-05,-0.04062072925000848,0.0012699419008762544,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1199.4666666666667,mCh,B05
914,0.963,0.8848333333333332,0.07816666666666668,20190503,2475.1906195162646,245.71648027296953,0.0002800378989378238,2.77998495661265e-05,-0.03887579875168967,0.0012725950768973998,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1205.4666666666667,mCh,B05
915,0.964,0.886,0.078,20190503,2677.05341546627,288.50715825181237,0.0002589216847730391,2.7904097487210662e-05,-0.03725924823567084,0.0012763957408933667,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1211.4666666666667,mCh,B05
916,0.965,0.8868333333333333,0.07816666666666668,20190503,2905.06917729853,340.35093421612885,0.0002385991996254333,2.795370971897232e-05,-0.035767149447394786,0.0012811913546919927,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1217.4666666666667,mCh,B05
917,0.965,0.8866666666666666,0.07833333333333334,20190503,3160.334658641512,402.9449520877757,0.0002193271458339474,2.7964369541673092e-05,-0.0343939545170997,0.0012866278417737705,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1223.4666666666667,mCh,B05
918,0.966,0.8878333333333333,0.07816666666666668,20190503,3442.9170758804516,478.2383367696663,0.00020132555193264068,2.7965122302830722e-05,-0.033132679614794824,0.0012921986332432168,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1229.4666666666667,mCh,B05
919,0.967,0.8888333333333333,0.07816666666666668,20190503,3751.4605490597464,568.4055600930805,0.0001847672850334714,2.7995163687020697e-05,-0.031975157531434206,0.0012973332131453767,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1235.4666666666667,mCh,B05
920,0.969,0.891,0.078,20190503,4082.862541886214,675.7282859070782,0.0001697699037008782,2.8097523453093332e-05,-0.030912346347264474,0.0013015121424562424,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1241.4666666666667,mCh,B05
921,0.971,0.8928333333333333,0.07816666666666668,20190503,4432.165932264882,802.3221518984906,0.00015639016931068284,2.831015334143801e-05,-0.029934679141518927,0.0013043895675998696,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1247.4666666666667,mCh,B05
922,0.972,0.8938333333333333,0.07816666666666668,20190503,4792.838895638699,949.679907005708,0.00014462142284621393,2.86560976469715e-05,-0.029032438110476733,0.0013059009212456332,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1253.4666666666667,mCh,B05
923,0.973,0.895,0.078,20190503,5157.578514849243,1118.1188129047068,0.00013439391733238715,2.913544929595597e-05,-0.028196135574688697,0.0013063325282013966,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1259.4666666666667,mCh,B05
924,0.973,0.8948333333333333,0.07816666666666668,20190503,5519.651128415679,1306.3930640116394,0.0001255780781128646,2.9721865824814753e-05,-0.02741688416418242,0.001306330951592125,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1265.4666666666667,mCh,B05
925,0.974,0.896,0.078,20190503,5874.59920174137,1511.8440059263392,0.00011799054824956912,3.03651869687036e-05,-0.026686738987677927,0.0013068344211233382,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1271.4666666666667,mCh,B05
926,0.975,0.8966666666666666,0.07833333333333334,20190503,6221.9923969600995,1731.3805264262921,0.0001114027688138286,3.099981038364325e-05,-0.025998995774727973,0.0013089193210155156,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1277.4666666666667,mCh,B05
927,0.975,0.8968333333333333,0.07816666666666668,20190503,6566.894415066206,1963.3230430988244,0.00010555174740889406,3.1557105205130526e-05,-0.025348430775352426,0.0013135739068064402,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1283.4666666666667,mCh,B05
928,0.976,0.8976666666666666,0.07833333333333334,20190503,6920.911447058729,2209.9261557179448,0.00010015258623985446,3.197986588721821e-05,-0.02473147053879643,0.0013214378874342129,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1289.4666666666667,mCh,B05
929,0.977,0.899,0.078,20190503,7303.029792145317,2480.496805715211,9.491227617686171e-05,3.223725009763465e-05,-0.024146282464357682,0.00133257171807117,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1295.4666666666667,mCh,B05
930,0.977,0.8988333333333333,0.07816666666666668,20190503,7740.836881808638,2795.607017603921,8.954421739448826e-05,3.233893781203061e-05,-0.023592780131522773,0.0013463293768516409,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1301.4666666666667,mCh,B05
931,0.977,0.899,0.078,20190503,8273.134090192767,3194.0613519459803,8.378290173993719e-05,3.234659628189172e-05,-0.023072540734816016,0.001361392762146971,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1307.4666666666667,mCh,B05
932,0.977,0.899,0.078,20190503,8955.59967141122,3746.474610663346,7.739818727858783e-05,3.237866298068934e-05,-0.022588635365380583,0.0013759884597583682,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.0,1313.4666666666667,mCh,B05
933,0.978,0.8998333333333333,0.07816666666666668,20190503,9872.680383648394,4584.38541064642,7.02086114028333e-05,3.2601413325400295e-05,-0.022145376259942395,0.0013882656155595552,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1319.4666666666667,mCh,B05
934,0.978,0.9,0.078,20190503,11163.008323545058,5968.319611746724,6.209322437733533e-05,3.319823815110715e-05,-0.021747988362903925,0.0013967831764713206,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1325.4666666666667,mCh,B05
935,0.979,0.901,0.078,20190503,13077.883846076295,8467.336056210888,5.3001478581560235e-05,3.431605112174017e-05,-0.021402215502874355,0.0014010367771247819,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1331.4666666666667,mCh,B05
936,0.98,0.902,0.078,20190503,16134.418769152624,13522.026625276276,4.296077785492791e-05,3.600481618262994e-05,-0.021113874075837202,0.0014019347108758125,M9_glucose,ref,O2,0.0,1,None,O2_R0_mCh,37.1,1337.4666666666667,mCh,B05
