time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number
18.95,37.0,0.031,31,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
38.95,37.1,0.031,31,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
58.95,37.0,0.031,30,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
78.95,37.0,0.031,25,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
98.95,37.0,0.031,37,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
118.95,37.0,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
138.95,37.1,0.031,31,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
158.95,37.0,0.031,33,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
178.95,37.1,0.031,33,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
198.95,37.0,0.031,33,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
218.95,37.0,0.031,23,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
238.95,37.0,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
258.95,37.0,0.031,30,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
278.95,37.0,0.031,30,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
298.95,37.1,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
318.95,37.1,0.031,41,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
338.95,37.0,0.031,34,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
358.95,37.1,0.031,35,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
378.95,37.0,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
398.95,37.1,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
418.95,37.1,0.031,45,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
438.95,37.1,0.031,36,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
458.95,37.1,0.031,38,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
478.95,37.1,0.031,31,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
498.95,37.0,0.031,33,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
518.95,37.1,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
538.95,37.0,0.031,36,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
558.95,37.0,0.031,33,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
578.95,37.1,0.031,27,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
598.95,37.0,0.031,30,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
618.95,37.1,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
638.95,37.0,0.031,31,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
658.95,37.1,0.031,29,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
678.95,37.1,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
698.95,37.0,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
718.95,37.0,0.031,36,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
738.95,37.1,0.031,31,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
758.95,37.0,0.031,30,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
778.95,37.0,0.03,36,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
798.95,37.0,0.031,34,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
818.95,37.0,0.031,33,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
838.95,37.0,0.031,39,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
858.95,37.0,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
878.95,37.1,0.031,35,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
898.95,37.1,0.031,30,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
918.95,37.1,0.031,31,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
938.95,37.1,0.031,30,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
958.95,37.0,0.031,40,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
978.95,37.1,0.031,33,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
998.95,37.0,0.031,36,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1018.95,37.1,0.031,33,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1038.95,37.0,0.031,31,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1058.95,37.0,0.031,30,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1078.95,37.0,0.031,37,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1098.95,37.0,0.031,30,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1118.95,37.0,0.031,25,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1138.95,37.0,0.031,34,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1158.95,37.1,0.031,35,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1178.95,37.1,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1198.95,37.1,0.031,33,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1218.95,37.0,0.031,25,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1238.95,37.1,0.031,26,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1258.95,37.0,0.031,28,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1278.95,37.0,0.031,24,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1298.95,37.1,0.031,25,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1318.95,37.0,0.031,22,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1338.95,37.0,0.031,30,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1358.95,37.1,0.031,27,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1378.95,37.0,0.031,32,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1398.95,37.0,0.031,29,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1418.95,37.0,0.031,27,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1438.95,37.1,0.031,22,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1458.95,37.0,0.032,24,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1478.95,37.0,0.032,30,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1498.95,37.1,0.032,27,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1518.95,37.0,0.032,33,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1538.95,37.1,0.032,26,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1558.95,37.0,0.032,21,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1578.95,37.0,0.032,23,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1598.95,37.0,0.031,29,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1618.95,37.1,0.032,26,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1638.95,37.1,0.032,26,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1658.95,37.0,0.031,29,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1678.95,37.0,0.031,24,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1698.95,37.0,0.031,19,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1718.95,37.0,0.031,23,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1738.95,37.0,0.031,25,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1758.95,37.0,0.031,24,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1778.95,37.0,0.031,29,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1798.95,37.1,0.031,23,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1818.95,37.0,0.031,23,blank,B03,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
18.95,37.0,0.031,36,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
38.95,37.1,0.03,32,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
58.95,37.0,0.031,35,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
78.95,37.0,0.031,34,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
98.95,37.0,0.031,30,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
118.95,37.0,0.031,29,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
138.95,37.1,0.031,36,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
158.95,37.0,0.031,25,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
178.95,37.1,0.031,33,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
198.95,37.0,0.031,33,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
218.95,37.0,0.031,32,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
238.95,37.0,0.03,27,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
258.95,37.0,0.031,31,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
278.95,37.0,0.031,34,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
298.95,37.1,0.031,36,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
318.95,37.1,0.031,28,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
338.95,37.0,0.031,32,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
358.95,37.1,0.031,27,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
378.95,37.0,0.031,34,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
398.95,37.1,0.031,27,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
418.95,37.1,0.031,32,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
438.95,37.1,0.031,33,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
458.95,37.1,0.031,37,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
478.95,37.1,0.031,31,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
498.95,37.0,0.031,31,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
518.95,37.1,0.031,42,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
538.95,37.0,0.031,32,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
558.95,37.0,0.031,39,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
578.95,37.1,0.031,25,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
598.95,37.0,0.031,32,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
618.95,37.1,0.031,35,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
638.95,37.0,0.031,29,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
658.95,37.1,0.031,31,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
678.95,37.1,0.031,34,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
698.95,37.0,0.031,37,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
718.95,37.0,0.031,28,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
738.95,37.1,0.031,33,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
758.95,37.0,0.031,32,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
778.95,37.0,0.031,36,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
798.95,37.0,0.031,40,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
818.95,37.0,0.031,26,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
838.95,37.0,0.031,34,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
858.95,37.0,0.031,33,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
878.95,37.1,0.031,33,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
898.95,37.1,0.03,30,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
918.95,37.1,0.03,37,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
938.95,37.1,0.031,37,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
958.95,37.0,0.031,31,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
978.95,37.1,0.031,32,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
998.95,37.0,0.031,35,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1018.95,37.1,0.031,34,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1038.95,37.0,0.031,31,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1058.95,37.0,0.031,25,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1078.95,37.0,0.031,27,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1098.95,37.0,0.031,38,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1118.95,37.0,0.031,27,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1138.95,37.0,0.031,30,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1158.95,37.1,0.031,37,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1178.95,37.1,0.031,36,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1198.95,37.1,0.031,37,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1218.95,37.0,0.031,28,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1238.95,37.1,0.031,25,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1258.95,37.0,0.031,34,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1278.95,37.0,0.031,27,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1298.95,37.1,0.031,29,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1318.95,37.0,0.031,29,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1338.95,37.0,0.031,30,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1358.95,37.1,0.031,31,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1378.95,37.0,0.031,31,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1398.95,37.0,0.031,29,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1418.95,37.0,0.031,27,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1438.95,37.1,0.031,25,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1458.95,37.0,0.031,19,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1478.95,37.0,0.031,25,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1498.95,37.1,0.031,25,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1518.95,37.0,0.031,27,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1538.95,37.1,0.031,31,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1558.95,37.0,0.031,29,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1578.95,37.0,0.031,25,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1598.95,37.0,0.031,23,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1618.95,37.1,0.031,28,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1638.95,37.1,0.031,27,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1658.95,37.0,0.031,23,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1678.95,37.0,0.03,26,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1698.95,37.0,0.03,25,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1718.95,37.0,0.03,23,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1738.95,37.0,0.03,26,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1758.95,37.0,0.03,30,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1778.95,37.0,0.03,27,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1798.95,37.1,0.031,24,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
1818.95,37.0,0.031,24,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,blank,,blank,20200618,1
18.95,37.0,0.031,38,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
38.95,37.1,0.031,33,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
58.95,37.0,0.031,29,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
78.95,37.0,0.031,29,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
98.95,37.0,0.031,28,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
118.95,37.0,0.031,33,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
138.95,37.1,0.031,29,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
158.95,37.0,0.031,35,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
178.95,37.1,0.031,30,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
198.95,37.0,0.031,32,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
218.95,37.0,0.031,32,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
238.95,37.0,0.031,40,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
258.95,37.0,0.031,31,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
278.95,37.0,0.031,35,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
298.95,37.1,0.031,32,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
318.95,37.1,0.031,31,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
338.95,37.0,0.031,37,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
358.95,37.1,0.031,33,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
378.95,37.0,0.031,31,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
398.95,37.1,0.031,30,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
418.95,37.1,0.031,30,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
438.95,37.1,0.031,37,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
458.95,37.1,0.031,31,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
478.95,37.1,0.031,35,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
498.95,37.0,0.031,33,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
518.95,37.1,0.031,34,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
538.95,37.0,0.031,33,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
558.95,37.0,0.031,33,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
578.95,37.1,0.031,34,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
598.95,37.0,0.031,30,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
618.95,37.1,0.031,34,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
638.95,37.0,0.031,31,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
658.95,37.1,0.031,26,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
678.95,37.1,0.031,29,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
698.95,37.0,0.031,29,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
718.95,37.0,0.031,32,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
738.95,37.1,0.031,34,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
758.95,37.0,0.031,31,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
778.95,37.0,0.031,30,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
798.95,37.0,0.031,36,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
818.95,37.0,0.031,31,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
838.95,37.0,0.031,27,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
858.95,37.0,0.031,29,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
878.95,37.1,0.031,33,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
898.95,37.1,0.031,44,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
918.95,37.1,0.031,26,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
938.95,37.1,0.031,34,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
958.95,37.0,0.031,33,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
978.95,37.1,0.031,29,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
998.95,37.0,0.031,35,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
1018.95,37.1,0.031,26,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
1038.95,37.0,0.031,32,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
1058.95,37.0,0.031,34,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
1078.95,37.0,0.033,31,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
1098.95,37.0,0.031,29,blank,B05,M9_0.5%_glucose,0.5_ugmL_tetracycline,blank,,blank,20200618,1
