time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
398.95,37.1,0.111,25,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.07999999999999999,0.110448,0.001965460558264588,0.0006953790000000001,1.6168530167123007e-05,996.7905000000001,23.32235434606858
418.95,37.1,0.127,32,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.09599999999999999,0.125922,0.0020071928292871273,0.0008640665,1.6790541207167278e-05,802.192,15.616528184502009
438.95,37.1,0.146,40,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.11499999999999998,0.145129,0.001950878468643419,0.001063815,1.756410951998012e-05,651.569,10.771132967875563
458.95,37.1,0.16899999999999998,40,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.13799999999999996,0.1687655,0.0019534125844858303,0.00128539,1.7214088801702508e-05,539.2495,7.228230451631994
478.95,37.1,0.197,35,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.1659375,0.19666,0.001993507626938983,0.0015112099999999998,1.691277669843249e-05,458.6705,5.133935099887847
498.95,37.0,0.229,35,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.1979375,0.229013,0.0020008212410053457,0.00172283,1.612889684520715e-05,402.331,3.765298917843835
518.95,37.1,0.264,39,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.2329375,0.2653175,0.00195712408083472,0.00190207,1.623582141603302e-05,364.417,3.1095957611078613
538.95,37.0,0.303,42,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.2719375,0.30477299999999996,0.001962339196446533,0.0020293,1.7124447978973386e-05,341.5695,2.880874318043721
558.95,37.0,0.343,40,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.31193750000000003,0.3460605,0.0019479380836690716,0.002098035,1.8051241629624665e-05,330.379,2.8453738978821934
578.95,37.1,0.385,33,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.354,0.3882295,0.0019457647234324086,0.002102805,1.738559122086129e-05,329.63,2.7269305820996057
598.95,37.0,0.438,40,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.4069375,0.429941,0.0020282522983673997,0.002049105,1.631003974523182e-05,338.26800000000003,2.693986358774356
618.95,37.1,0.477,41,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.4459375,0.4699325,0.0019749216563258454,0.0019495799999999998,1.639468058935782e-05,355.536,2.9922683629295164
638.95,37.0,0.504,43,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.4729375,0.5076,0.0019332304761432067,0.00181984,1.7269475623733717e-05,380.883,3.6142263060149014
658.95,37.1,0.54,53,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.509,0.5425805,0.0019397164107425597,0.001677205,1.8183402312842236e-05,413.275,4.483823048064299
678.95,37.1,0.573,55,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.5419375,0.574712,0.0019493172929337494,0.00153426,1.8268686317974974e-05,451.78049999999996,5.3838406931756175
698.95,37.0,0.604,46,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.5729375,0.604158,0.0019706230682508086,0.001403565,1.730811091270188e-05,493.8465,6.09732896652639
718.95,37.0,0.631,59,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.5999375,0.630934,0.0019608436063900314,0.001289345,1.638087278779523e-05,537.5965,6.835140680731763
738.95,37.1,0.655,57,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.6239375,0.655737,0.001966282914587119,0.00118919,1.5976449086578703e-05,582.8734999999999,7.835017400359581
758.95,37.0,0.677,53,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.6459375,0.6787135,0.001998344854570926,0.00110003,1.7192639036586086e-05,630.117,9.853370255550672
778.95,37.0,0.703,63,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.6719999999999999,0.699757,0.0019397921341989203,0.001014885,1.7939036220379197e-05,682.98,12.084951444823119
798.95,37.0,0.7190000000000001,66,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.6879375000000001,0.7192795000000001,0.001975493693550239,0.00092774,1.7726475153957937e-05,747.135,14.291425972159253
818.95,37.0,0.738,61,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7069375,0.7368875,0.001954760433098731,0.0008362515,1.704761413863878e-05,828.8734999999999,16.94585266086906
838.95,37.0,0.753,66,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7219375,0.7526284999999999,0.002006880073698515,0.0007384985,1.5967780633163483e-05,938.5895,20.32368419158077
858.95,37.0,0.765,75,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7339375,0.766448,0.0019234927179370273,0.0006406560000000001,1.6211537748848283e-05,1081.935,27.465880891964787
878.95,37.1,0.779,71,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7479375,0.778323,0.001943738312758674,0.0005453165,1.695240271180197e-05,1271.0949999999998,39.76649089109571
898.95,37.1,0.787,73,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.756,0.7883665,0.0019934997965046037,0.00046175899999999995,1.7867105148672867e-05,1501.1,58.53898791745022
918.95,37.1,0.7959999999999999,74,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.7649999999999999,0.7968729999999999,0.0019481896168792115,0.0003913165,1.7581268263878017e-05,1771.32,79.87252043984071
938.95,37.1,0.805,78,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7739375000000001,0.8041325,0.0019348255608235016,0.0003391895,1.6243772775656163e-05,2043.54,98.52450536597819
958.95,37.0,0.81,70,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.778875,0.8104425,0.0019877247394697265,0.0003013585,1.5698792631690112e-05,2300.075,120.823994461534
978.95,37.1,0.818,80,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7869375,0.8161959999999999,0.001939319690163425,0.0002754645,1.6392141903858745e-05,2516.285,152.2451215003224
998.95,37.0,0.8220000000000001,75,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7909375000000001,0.8214980000000001,0.001957377934757319,0.000254842,1.6670390790647334e-05,2719.91,182.7942724974945
1018.95,37.1,0.825,77,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7939375,0.8263365,0.0019437769222408045,0.00023016250000000002,1.7242711789173343e-05,3011.5600000000004,228.66264409048384
1038.95,37.0,0.83,87,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7989375,0.830675,0.0019600608721483856,0.000200587,1.6747118096000356e-05,3455.59,302.77287255629136
1058.95,37.0,0.8320000000000001,79,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.800875,0.8342944999999999,0.0019650277629717694,0.0001589695,1.621881181148149e-05,4360.245,475.971900728096
1078.95,37.0,0.838,86,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031375000000000014,0.8066249999999999,0.836974,0.001953998749123725,0.00010755000000000001,1.5743847805141325e-05,6444.879999999999,1079.794105758793
1098.95,37.0,0.841,81,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.8099999999999999,0.8385795,0.0019146422707647776,4.970665e-05,1.5855812294469863e-05,13936.45,19268.183948675258
1118.95,37.0,0.84,79,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.8089375,0.8388685,0.0019342578572549753,-9.679405e-06,1.6394139175370775e-05,-30622.15,1314177.0865821613
1138.95,37.0,0.838,88,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031187500000000014,0.8068124999999999,0.838086,0.0019266643148301958,-6.429835e-05,1.6534456611649988e-05,-10780.2,4150.468856204658
1158.95,37.1,0.836,80,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.804875,0.8364095,0.001955540275244314,-0.0001081405,1.6729027824394863e-05,-6409.675,1094.302447070938
1178.95,37.1,0.833,70,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031250000000000014,0.80175,0.833844,0.0019605697620922726,-0.00013800150000000002,1.5907784602207517e-05,-5022.74,609.4239244435632
1198.95,37.1,0.83,76,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031250000000000014,0.79875,0.8309725,0.0019165538390602287,-0.00015384349999999998,1.6357984789468766e-05,-4505.535,504.4234084422733
1218.95,37.0,0.8270000000000001,77,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031250000000000014,0.7957500000000001,0.8278525,0.0018873701902621268,-0.0001555215,1.6237525980435192e-05,-4456.93,486.771685827555
1238.95,37.1,0.825,71,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7939375,0.824734,0.001985475444551247,-0.00014826850000000002,1.640013145248018e-05,-4674.9400000000005,537.8946249780481
1258.95,37.0,0.8220000000000001,75,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7909375000000001,0.82187,0.001959520217279495,-0.0001374465,1.6717921140630128e-05,-5043.035,650.1150286753945
1278.95,37.0,0.82,74,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.788875,0.8192904999999999,0.0019379918047910628,-0.000126036,1.659513091147842e-05,-5499.59,773.8501186719591
1298.95,37.1,0.818,72,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031187500000000014,0.7868124999999999,0.8169664999999999,0.0019305448021418926,-0.00011923850000000001,1.6017509008561218e-05,-5813.105,857.372969570638
1318.95,37.0,0.815,73,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031250000000000014,0.78375,0.8145545,0.0019591913095990225,-0.00011551199999999999,1.5991603356220488e-05,-6000.635,887.7806361111827
1338.95,37.0,0.812,72,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031250000000000014,0.78075,0.8122545,0.0020187052431074005,-0.0001188865,1.670094390060197e-05,-5830.325000000001,881.8126764693664
1358.95,37.1,0.81,79,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.778875,0.8098065,0.001966661183943231,-0.0001256995,1.6239299845173703e-05,-5514.335,766.9185203793162
1378.95,37.0,0.8059999999999999,71,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.774875,0.8071235,0.0019409804938906221,-0.0001317855,1.683456127542487e-05,-5259.66,710.8072035881778
1398.95,37.0,0.804,74,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.772875,0.8045045,0.0019597384428199833,-0.00013780200000000002,1.6707779948311005e-05,-5030.02,639.734286030626
1418.95,37.0,0.8009999999999999,78,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.7698749999999999,0.8015705,0.0019532191859401807,-0.0001398215,1.6740397503048905e-05,-4957.365,638.3356952850355
1438.95,37.1,0.799,70,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7679375,0.7989135,0.0019851627091136753,-0.000136533,1.6616370697700842e-05,-5076.76,657.9603373921913
1458.95,37.0,0.797,73,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031187500000000014,0.7658125,0.796295,0.0019713072111834534,-0.00012979499999999999,1.6597898184267583e-05,-5340.32,726.9435981495371
1478.95,37.0,0.794,76,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.762875,0.793717,0.0019730702693528156,-0.000119998,1.6780101442435583e-05,-5776.3150000000005,865.0522169370176
1498.95,37.1,0.792,77,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.760875,0.7914005,0.001979045285373266,-0.0001096645,1.682296037587632e-05,-6320.63,1054.9233071028357
1518.95,37.0,0.789,78,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.758,0.789269,0.0019658923899077553,-9.945255000000001e-05,1.6963112137717918e-05,-6969.63,1391.7694853978492
1538.95,37.1,0.787,78,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7559375,0.7874165,0.001960788950859051,-9.194254999999999e-05,1.6980367962871097e-05,-7538.92,1776.0128297966883
1558.95,37.0,0.7859999999999999,80,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.754875,0.7857075,0.001966868799479644,-8.747584999999999e-05,1.7209700534650146e-05,-7923.87,1893.721724538427
1578.95,37.0,0.784,79,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031187500000000014,0.7528125,0.783819,0.002032385443261847,-8.67367e-05,1.702098170420464e-05,-7991.389999999999,1942.7296718127193
1598.95,37.0,0.782,65,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.750875,0.7820594999999999,0.0020095419738223905,-8.7372e-05,1.6902823026354688e-05,-7933.285,1868.5652639274574
1618.95,37.1,0.78,78,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031187500000000014,0.7488125,0.7803055000000001,0.0019556799649727103,-8.921985e-05,1.7425122018006532e-05,-7768.98,1831.1799307351434
1638.95,37.1,0.778,82,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031187500000000014,0.7468125,0.7786139999999999,0.0019610366978547755,-9.1501e-05,1.885983201757029e-05,-7575.299999999999,2204.605261518108
1658.95,37.0,0.777,75,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7459375,0.7767934999999999,0.0019731864923390545,-9.317435e-05,1.9282859875624513e-05,-7439.25,2109.945785302309
1678.95,37.0,0.775,70,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7439375,0.7748615000000001,0.002017512446799645,-9.165550000000001e-05,1.947877004763829e-05,-7562.525,2312.743642834729
1698.95,37.0,0.773,72,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7419375,0.7731755,0.002026110277925654,-8.73344e-05,1.9370291187000987e-05,-7936.705,2268.3825287377667
1718.95,37.0,0.772,72,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.741,0.771436,0.0019923066963001015,-8.23168e-05,2.120061080963729e-05,-8420.485,3497.411165034928
1738.95,37.0,0.77,80,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031000000000000014,0.739,0.7698244999999999,0.0020443821114071773,-7.459155e-05,2.375559397662112e-05,-9280.470000000001,43582.76758165834
1758.95,37.0,0.768,69,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7369375,0.768348,0.0020559522258533874,-6.812925e-05,2.4265021168349333e-05,-10146.1,134970.1958377086
1778.95,37.0,0.767,81,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031062500000000014,0.7359375,0.7670865,0.0020557706296949786,-6.357524999999999e-05,2.6450041663138406e-05,-10842.8,49330.54317930327
1798.95,37.1,0.765,73,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.733875,0.7657125,0.0020707486685293255,-6.718735e-05,4.675788530170725e-05,-8924.685000000001,4844752.974223616
1818.95,37.0,0.765,81,O1_R0_T_CFP,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,CFP,20200618,1,0.031125000000000014,0.733875,0.764363,0.0023838759224655438,-8.120870000000001e-05,9.376899885671685e-05,-5314.049999999999,2336753.3750571613
18.95,37.0,0.034,32,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,CFP,20200618,1,0.031000000000000014,0.002999999999999989,0.03413095,0.001358144365282885,3.358995e-05,6.184098667176333e-05,8200.939999999999,809121.6392177503
38.95,37.1,0.035,32,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,CFP,20200618,1,0.030937500000000014,0.00406249999999999,0.03475185,0.0011457871815249235,2.8969449999999998e-05,2.8052724592073454e-05,17578.6,693830.8151283738
58.95,37.0,0.035,38,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,CFP,20200618,1,0.031000000000000014,0.00399999999999999,0.03533875,0.0011535564229471064,3.050665e-05,1.8139718830294886e-05,21411.1,752294.682108081
78.95,37.0,0.036000000000000004,35,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,CFP,20200618,1,0.031000000000000014,0.0049999999999999906,0.036051299999999994,0.001149691729668852,3.7735649999999995e-05,1.8245630090144206e-05,17878.25,112673.06558992573
98.95,37.0,0.037000000000000005,31,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,CFP,20200618,1,0.031000000000000014,0.0059999999999999915,0.03680545,0.0011114507611672709,4.526595e-05,1.6833340685884038e-05,15243.25,135142.94230853012
118.95,37.0,0.038,28,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,CFP,20200618,1,0.031000000000000014,0.006999999999999985,0.0378089,0.0010996349021489653,5.318035e-05,1.4836580352405576e-05,13033.9,16113.082564315107
138.95,37.1,0.039,38,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,CFP,20200618,1,0.031000000000000014,0.007999999999999986,0.0389152,0.0011079506131226366,5.998525e-05,1.4290527984597202e-05,11555.3,6297.974380300285
158.95,37.0,0.04,26,O1_R22_T_CFP,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,CFP,20200618,1,0.031000000000000014,0.008999999999999987,0.0401769,0.0011173030432421829,6.611185000000001e-05,1.4306753414619302e-05,10484.45,2828.803578984638
