time_min,temp_C,OD600,strain,well,media,selection,misc,operator,repressor,volume_marker,date,run_number
5.466666666666667,31.8,0.081,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
11.466666666666667,36.8,0.081,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
17.466666666666665,37.0,0.08,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
23.466666666666665,37.0,0.081,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
29.466666666666665,37.0,0.081,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
35.46666666666667,37.0,0.081,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
41.46666666666667,37.0,0.081,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
47.46666666666667,37.0,0.081,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
53.46666666666667,37.0,0.081,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
59.46666666666667,37.1,0.08199999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
65.46666666666667,37.1,0.08199999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
71.46666666666667,37.0,0.08199999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
77.46666666666667,37.0,0.08199999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
83.46666666666667,37.0,0.08199999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
89.46666666666667,37.0,0.083,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
95.46666666666667,37.1,0.083,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
101.46666666666667,37.0,0.083,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
107.46666666666667,37.0,0.084,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
113.46666666666667,37.1,0.084,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
119.46666666666667,37.0,0.084,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
125.46666666666667,37.0,0.085,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
131.46666666666667,37.1,0.085,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
137.46666666666667,37.0,0.085,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
143.46666666666667,37.0,0.086,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
149.46666666666667,37.1,0.086,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
155.46666666666667,37.1,0.087,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
161.46666666666667,37.1,0.087,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
167.46666666666667,37.0,0.08800000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
173.46666666666667,37.0,0.08800000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
179.46666666666667,37.1,0.08900000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
185.46666666666667,37.1,0.09,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
191.46666666666667,37.1,0.09,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
197.46666666666667,37.1,0.091,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
203.46666666666667,37.1,0.091,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
209.46666666666667,37.1,0.09300000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
215.46666666666667,37.0,0.09300000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
221.46666666666667,37.1,0.094,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
227.46666666666667,37.1,0.095,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
233.46666666666667,37.1,0.096,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
239.46666666666667,37.1,0.09699999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
245.46666666666667,37.1,0.098,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
251.46666666666667,37.0,0.099,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
257.46666666666664,37.0,0.1,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
263.46666666666664,37.0,0.10099999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
269.46666666666664,37.0,0.102,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
275.46666666666664,37.0,0.10400000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
281.46666666666664,37.1,0.105,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
287.46666666666664,37.0,0.107,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
293.46666666666664,37.0,0.11,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
299.46666666666664,37.0,0.11199999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
305.46666666666664,37.1,0.113,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
311.46666666666664,37.1,0.11900000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
317.46666666666664,36.9,0.12,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
323.46666666666664,37.1,0.125,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
329.46666666666664,37.0,0.127,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
335.46666666666664,37.0,0.129,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
341.46666666666664,37.0,0.128,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
347.46666666666664,37.1,0.135,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
353.46666666666664,37.0,0.135,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
359.46666666666664,37.0,0.14,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
365.46666666666664,37.0,0.141,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
371.46666666666664,37.1,0.15,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
377.46666666666664,37.0,0.15,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
383.46666666666664,37.0,0.161,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
389.46666666666664,37.0,0.166,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
395.46666666666664,37.1,0.16699999999999998,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
401.46666666666664,37.0,0.17300000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
407.46666666666664,37.1,0.182,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
413.46666666666664,37.0,0.18899999999999997,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
419.46666666666664,37.1,0.195,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
425.46666666666664,37.0,0.205,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
431.46666666666664,37.0,0.21,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
437.46666666666664,37.1,0.217,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
443.46666666666664,37.0,0.228,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
449.46666666666664,37.0,0.237,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
455.46666666666664,37.1,0.251,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
461.46666666666664,37.1,0.262,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
467.46666666666664,37.0,0.273,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
473.46666666666664,37.0,0.28600000000000003,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
479.46666666666664,37.1,0.299,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
485.46666666666664,37.0,0.308,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
491.46666666666664,37.1,0.319,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
497.46666666666664,37.1,0.33799999999999997,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
503.46666666666664,37.0,0.34600000000000003,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
509.46666666666664,37.0,0.359,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
515.4666666666667,37.0,0.374,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
521.4666666666667,37.1,0.389,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
527.4666666666667,37.0,0.409,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
533.4666666666667,37.0,0.429,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
539.4666666666667,37.1,0.449,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
545.4666666666667,37.1,0.461,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
551.4666666666667,37.0,0.474,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
557.4666666666667,37.1,0.48700000000000004,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
563.4666666666667,37.0,0.503,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
569.4666666666667,37.0,0.534,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
575.4666666666667,37.0,0.527,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
581.4666666666667,37.1,0.55,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
587.4666666666667,37.0,0.569,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
593.4666666666667,37.1,0.578,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
599.4666666666667,37.0,0.5870000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
605.4666666666667,37.1,0.599,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
611.4666666666667,37.1,0.617,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
617.4666666666667,37.1,0.632,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
623.4666666666667,37.0,0.643,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
629.4666666666667,37.1,0.6459999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
635.4666666666667,37.0,0.652,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
641.4666666666667,37.0,0.6579999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
647.4666666666667,37.0,0.6629999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
653.4666666666667,37.1,0.6679999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
659.4666666666667,37.0,0.68,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
665.4666666666667,37.1,0.696,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
671.4666666666667,37.1,0.706,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
677.4666666666667,36.9,0.715,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
683.4666666666667,37.1,0.722,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
689.4666666666667,37.0,0.727,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
695.4666666666667,37.0,0.7340000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
701.4666666666667,37.1,0.74,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
707.4666666666667,37.0,0.746,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
713.4666666666667,37.0,0.757,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
719.4666666666667,37.1,0.764,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
725.4666666666667,37.0,0.77,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
731.4666666666667,37.1,0.773,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
737.4666666666667,37.1,0.777,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
743.4666666666667,37.0,0.782,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
749.4666666666667,37.0,0.7859999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
755.4666666666667,37.1,0.792,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
761.4666666666667,37.0,0.799,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
767.4666666666667,37.1,0.805,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
773.4666666666667,37.1,0.81,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
779.4666666666667,37.0,0.815,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
785.4666666666667,37.1,0.8170000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
791.4666666666667,37.1,0.82,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
797.4666666666667,37.0,0.823,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
803.4666666666667,37.0,0.8270000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
809.4666666666667,37.0,0.83,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
815.4666666666667,37.0,0.8340000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
821.4666666666667,37.0,0.8390000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
827.4666666666667,37.1,0.843,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
833.4666666666667,37.0,0.847,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
839.4666666666667,37.0,0.848,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
845.4666666666667,37.1,0.85,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
851.4666666666667,37.0,0.852,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
857.4666666666667,37.0,0.8540000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
863.4666666666667,37.1,0.857,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
869.4666666666667,37.0,0.8590000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
875.4666666666667,37.1,0.863,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
881.4666666666667,36.9,0.866,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
887.4666666666667,37.1,0.867,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
893.4666666666667,37.1,0.868,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
899.4666666666667,37.0,0.8690000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
905.4666666666667,37.1,0.87,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
911.4666666666667,37.0,0.872,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
917.4666666666667,37.1,0.873,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
923.4666666666667,37.1,0.875,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
929.4666666666667,37.0,0.878,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
935.4666666666667,37.0,0.88,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
941.4666666666667,37.0,0.88,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
947.4666666666667,37.1,0.8809999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
953.4666666666667,37.0,0.88,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
959.4666666666667,37.1,0.8809999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
965.4666666666667,37.0,0.8809999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
971.4666666666667,37.1,0.883,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
977.4666666666667,37.1,0.883,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
983.4666666666667,37.0,0.885,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
989.4666666666667,37.1,0.8859999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
995.4666666666667,37.1,0.885,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1001.4666666666667,37.0,0.8859999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1007.4666666666667,37.1,0.8859999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1013.4666666666667,37.1,0.8859999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1019.4666666666667,37.1,0.885,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1025.4666666666667,37.0,0.885,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1031.4666666666667,37.1,0.8859999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1037.4666666666667,37.0,0.8859999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1043.4666666666667,37.1,0.8859999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1049.4666666666667,37.0,0.885,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1055.4666666666667,37.1,0.884,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1061.4666666666667,37.0,0.884,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1067.4666666666667,37.1,0.883,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1073.4666666666667,37.0,0.883,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1079.4666666666667,37.0,0.884,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1085.4666666666667,37.0,0.888,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1091.4666666666667,37.0,0.889,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1097.4666666666667,37.0,0.889,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1103.4666666666667,37.1,0.889,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1109.4666666666667,37.0,0.889,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1115.4666666666667,37.1,0.89,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1121.4666666666667,37.0,0.89,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1127.4666666666667,37.1,0.89,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1133.4666666666667,37.0,0.889,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1139.4666666666667,37.0,0.888,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1145.4666666666667,37.0,0.887,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1151.4666666666667,37.1,0.8859999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1157.4666666666667,37.1,0.885,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1163.4666666666667,37.0,0.883,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1169.4666666666667,37.1,0.8809999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1175.4666666666667,37.0,0.88,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1181.4666666666667,37.0,0.878,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1187.4666666666667,37.0,0.8759999999999999,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1193.4666666666667,37.0,0.8740000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1199.4666666666667,37.1,0.873,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1205.4666666666667,37.1,0.871,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1211.4666666666667,37.0,0.87,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1217.4666666666667,37.1,0.868,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1223.4666666666667,37.0,0.866,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1229.4666666666667,37.1,0.865,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1235.4666666666667,37.0,0.863,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1241.4666666666667,37.1,0.861,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1247.4666666666667,37.0,0.86,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1253.4666666666667,37.0,0.8590000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1259.4666666666667,37.1,0.857,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1265.4666666666667,37.0,0.856,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1271.4666666666667,37.1,0.855,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1277.4666666666667,37.1,0.853,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1283.4666666666667,36.9,0.852,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1289.4666666666667,37.1,0.85,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1295.4666666666667,37.1,0.848,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1301.4666666666667,37.0,0.847,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1307.4666666666667,37.1,0.846,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1313.4666666666667,37.0,0.845,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1319.4666666666667,37.0,0.843,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1325.4666666666667,37.1,0.841,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1331.4666666666667,37.0,0.84,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1337.4666666666667,37.1,0.8390000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1343.4666666666667,37.0,0.838,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1349.4666666666667,37.1,0.8370000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1355.4666666666667,37.1,0.835,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1361.4666666666667,37.0,0.8340000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1367.4666666666667,37.0,0.8340000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1373.4666666666667,37.0,0.8320000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1379.4666666666667,37.1,0.831,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1385.4666666666667,37.0,0.8290000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1391.4666666666667,37.0,0.828,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1397.4666666666667,37.1,0.8270000000000001,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
1403.4666666666667,37.0,0.825,O1_R0_mCh,B2,M9_glucose,None,ref,O1,0.0,mCh,20190511,1
