,OD600,OD_sub,blank_val,date,doubling_time,doubling_time_std,growth_rate,growth_rate_std,logOD_fit,logOD_fit_std,media,misc,operator,repressor,run_number,selection,strain,temp_C,time_min,volume_marker,well
4106,0.513,0.43566666666666665,0.07733333333333334,20190511,116.65077530374684,2.1507139322872018,0.005942070927133232,0.0001095551632327101,-0.8852358607744248,0.011055715080603476,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,815.4666666666667,mCh,F7
4107,0.53,0.45266666666666666,0.07733333333333334,20190511,119.32482009704847,2.2501757285410076,0.005808910333962368,0.00010954191284028155,-0.8499792056021414,0.011054894990973932,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,821.4666666666667,mCh,F7
4108,0.5489999999999999,0.47166666666666657,0.07733333333333334,20190511,122.27756084867241,2.3627402958494352,0.0056686376122416,0.00010953373960073043,-0.8155431626874137,0.011053938279516064,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,827.4666666666667,mCh,F7
4109,0.5670000000000001,0.4896666666666667,0.07733333333333334,20190511,125.52718184471807,2.4899035160793836,0.00552188912690954,0.00010952983210840012,-0.7819685071773064,0.01105286333695154,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,833.4666666666667,mCh,F7
4110,0.58,0.5025,0.0775,20190511,129.09398272248038,2.6333996514441207,0.005369322147648334,0.00010952928071407358,-0.7492921312704759,0.011051693546542021,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,839.4666666666667,mCh,F7
4111,0.5920000000000001,0.5146666666666667,0.07733333333333334,20190511,133.00056718016296,2.7952396623902174,0.005211610711561899,0.00010953111911291379,-0.7175469311564622,0.011050456026201475,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,845.4666666666667,mCh,F7
4112,0.605,0.5278333333333333,0.07716666666666668,20190511,137.27205127329069,2.9777565161816804,0.005049441413095664,0.0001095343657463712,-0.6867617190106681,0.011049180288319896,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,851.4666666666667,mCh,F7
4113,0.617,0.5396666666666666,0.07733333333333334,20190511,141.93629190074137,3.1836587279120665,0.004883509152434923,0.00010953806336479818,-0.656961160393505,0.011047896875718732,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,857.4666666666667,mCh,F7
4114,0.631,0.5536666666666666,0.07733333333333334,20190511,147.0241357067505,3.4160935891646,0.00471451287387585,0.0001095413152885605,-0.6281657372035481,0.011046636028805885,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,863.4666666666667,mCh,F7
4115,0.645,0.5676666666666667,0.07733333333333334,20190511,152.5696880677607,3.6787217790925073,0.0045431513253936665,0.00010954331714315323,-0.6003917361533571,0.011045426435908456,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,869.4666666666667,mCh,F7
4116,0.6559999999999999,0.5786666666666666,0.07733333333333334,20190511,158.61060102063928,3.975805315275618,0.004370118870363206,0.0001095433831116712,-0.573651262545118,0.011044294111946226,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,875.4666666666667,mCh,F7
4117,0.6659999999999999,0.5888333333333332,0.07716666666666668,20190511,165.18837785653943,4.312311081559593,0.004196101381671781,0.00010954096603119107,-0.5479522789432849,0.011043261443177108,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,36.9,881.4666666666667,mCh,F7
4118,0.6729999999999999,0.5958333333333332,0.07716666666666668,20190511,172.34869054735825,4.6940324546098555,0.004021772247637015,0.00010953567094418948,-0.5232986681651206,0.011042346427813581,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,887.4666666666667,mCh,F7
4119,0.6890000000000001,0.6118333333333333,0.07716666666666668,20190511,180.141704077777,5.127731819542748,0.0038477885179806883,0.00010952726199371418,-0.4996903198261844,0.011041562131741857,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,893.4666666666667,mCh,F7
4120,0.701,0.6238333333333332,0.07716666666666668,20190511,188.62239897703122,5.621306983485848,0.0036747872167841034,0.00010951566280868075,-0.4771232395227507,0.011040916370812242,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,899.4666666666667,mCh,F7
4121,0.7070000000000001,0.6298333333333334,0.07716666666666668,20190511,197.85087971387384,6.183984612123991,0.003503381847795443,0.00010950095075893835,-0.45558967957201935,0.011040411619758323,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,905.4666666666667,mCh,F7
4122,0.715,0.6378333333333333,0.07716666666666668,20190511,207.89265194263749,6.826543750055084,0.0033341591156920785,0.00010948334566051514,-0.43507829008372,0.011040045140798338,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,911.4666666666667,mCh,F7
4123,0.725,0.6478333333333333,0.07716666666666668,20190511,218.81884565443644,7.561572127767571,0.0031676758849856043,0.00010946319367544381,-0.41557428900381366,0.01103980931503144,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,917.4666666666667,mCh,F7
4124,0.73,0.6526666666666666,0.07733333333333334,20190511,230.70635388615264,8.403757147408722,0.00300445639612507,0.00010944094728086021,-0.3970596496359593,0.011039692154281262,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.1,923.4666666666667,mCh,F7
4125,0.742,0.6646666666666666,0.07733333333333334,20190511,243.63784757422383,9.370211956671227,0.0028449897561534615,0.00010941714226725371,-0.3795133040599441,0.011039677963597054,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,929.4666666666667,mCh,F7
4126,0.75,0.6725,0.0775,20190511,257.7016163001876,10.480834575906792,0.002689727718868951,0.00010939237277758621,-0.36291136073636254,0.011039748122243837,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,935.4666666666667,mCh,F7
4127,0.757,0.6796666666666666,0.07733333333333334,20190511,272.9911720767764,11.758694264863125,0.0025390827669878042,0.0001093672654066464,-0.3472273345347521,0.011039881946223854,M9_glucose,None,O2,1740.0,1,None,O2_R1740_mCh,37.0,941.4666666666667,mCh,F7
