time_min,temp_C,OD600,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number
314.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
329.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
344.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
359.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
374.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
389.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
404.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
419.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
434.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
449.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
464.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
479.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
494.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
509.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
524.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
539.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
554.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
569.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
584.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
599.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
614.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
629.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
644.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
659.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
674.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
689.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
704.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
719.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
734.1166666666667,37.0,0.032,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
749.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
764.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
779.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
794.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
809.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
824.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
839.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
854.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
869.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
884.1166666666667,37.0,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
899.1166666666667,37.1,0.031,blank,A03,M9_0.5%_glucose,0_uM_beta-thujaplicin,blank,,blank,20200613,1
