time_min,temp_C,OD600,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number
404.45,37.1,0.047,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
419.45,37.1,0.047,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
434.45,37.0,0.047,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
449.45,37.1,0.048,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
464.45,37.0,0.048,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
479.45,37.1,0.048,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
494.45,37.1,0.048,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
509.45,37.0,0.049,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
524.45,37.0,0.049,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
539.45,37.1,0.049,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
554.45,37.0,0.05,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
569.45,37.1,0.05,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
584.45,37.1,0.051,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
599.45,37.0,0.051,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
614.45,37.0,0.052000000000000005,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
629.45,37.1,0.051,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
644.45,37.0,0.052000000000000005,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
659.45,37.0,0.052000000000000005,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
674.45,37.1,0.053,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
689.45,37.1,0.053,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
704.45,37.1,0.053,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
719.45,37.0,0.053,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
734.45,37.0,0.053,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
749.45,37.1,0.053,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
764.45,37.1,0.053,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
779.45,37.0,0.054000000000000006,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
794.45,37.1,0.054000000000000006,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
809.45,37.0,0.054000000000000006,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
824.45,37.0,0.054000000000000006,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
839.45,37.0,0.055,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
854.45,37.0,0.054000000000000006,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
869.45,37.0,0.053,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
884.45,37.0,0.053,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
899.45,37.1,0.055,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
914.45,37.1,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
929.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
944.45,37.1,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
959.45,37.1,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
974.45,37.0,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
989.45,37.0,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1004.45,37.1,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1019.45,37.1,0.059000000000000004,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1034.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1049.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1064.45,37.0,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1079.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1094.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1109.45,37.0,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1124.45,37.1,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1139.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1154.45,37.1,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1169.45,37.1,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1184.45,37.1,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1199.45,37.0,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1214.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1229.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1244.45,37.1,0.059000000000000004,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1259.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1274.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1289.45,37.0,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1304.45,37.0,0.059000000000000004,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1319.45,37.1,0.059000000000000004,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1334.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1349.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1364.45,37.0,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1379.45,37.1,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1394.45,37.0,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1409.45,37.1,0.059000000000000004,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1424.45,37.0,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1439.45,37.1,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1454.45,37.0,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1469.45,37.1,0.057999999999999996,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
1484.45,37.1,0.057,none_R0_control_mCherry,C09,M9_0.5%_glucose,3_ugmL_tetracycline,none,0.0,mCherry,20200313,1
14.45,37.1,0.043,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
29.45,37.1,0.043,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
44.45,37.1,0.044000000000000004,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
59.45,37.0,0.045,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
74.45,37.0,0.046,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
89.45,37.0,0.047,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
104.45,37.1,0.049,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
119.45,37.0,0.051,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
134.45,37.1,0.052000000000000005,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
149.45,37.0,0.055,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
164.45,37.0,0.057999999999999996,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
179.45,37.0,0.06,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
194.45,37.0,0.065,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
209.45,37.0,0.068,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
224.45,37.0,0.073,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
239.45,37.1,0.077,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
254.45,37.0,0.083,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
269.45,37.0,0.08900000000000001,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
284.45,37.1,0.095,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
299.45,37.1,0.10300000000000001,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
314.45,37.0,0.11199999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
329.45,37.0,0.122,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
344.45,37.0,0.133,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
359.45,37.0,0.145,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
374.45,37.0,0.16,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
389.45,37.0,0.175,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
404.45,37.1,0.193,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
419.45,37.1,0.213,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
434.45,37.0,0.23399999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
449.45,37.1,0.254,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
464.45,37.0,0.276,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
479.45,37.1,0.297,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
494.45,37.1,0.317,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
509.45,37.0,0.335,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
524.45,37.0,0.353,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
539.45,37.1,0.373,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
554.45,37.0,0.387,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
569.45,37.1,0.402,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
584.45,37.1,0.41600000000000004,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
599.45,37.0,0.43,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
614.45,37.0,0.445,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
629.45,37.1,0.45899999999999996,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
644.45,37.0,0.47,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
659.45,37.0,0.484,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
674.45,37.1,0.494,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
689.45,37.1,0.506,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
704.45,37.1,0.519,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
719.45,37.0,0.528,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
734.45,37.0,0.54,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
749.45,37.1,0.551,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
764.45,37.1,0.5579999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
779.45,37.0,0.569,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
794.45,37.1,0.5770000000000001,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
809.45,37.0,0.584,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
824.45,37.0,0.5920000000000001,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
839.45,37.0,0.6,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
854.45,37.0,0.605,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
869.45,37.0,0.612,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
884.45,37.0,0.618,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
899.45,37.1,0.622,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
914.45,37.1,0.628,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
929.45,37.0,0.632,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
944.45,37.1,0.636,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
959.45,37.1,0.6409999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
974.45,37.0,0.644,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
989.45,37.0,0.647,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1004.45,37.1,0.65,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1019.45,37.1,0.653,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1034.45,37.0,0.655,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1049.45,37.0,0.6579999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1064.45,37.0,0.66,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1079.45,37.0,0.6609999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1094.45,37.0,0.6629999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1109.45,37.0,0.665,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1124.45,37.1,0.6659999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1139.45,37.0,0.6679999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1154.45,37.1,0.6679999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1169.45,37.1,0.67,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1184.45,37.1,0.67,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1199.45,37.0,0.6709999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1214.45,37.0,0.672,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1229.45,37.0,0.6729999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1244.45,37.1,0.6729999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1259.45,37.0,0.674,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1274.45,37.0,0.675,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1289.45,37.0,0.6759999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1304.45,37.0,0.6759999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1319.45,37.1,0.677,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1334.45,37.0,0.677,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1349.45,37.0,0.6779999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1364.45,37.0,0.679,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1379.45,37.1,0.679,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1394.45,37.0,0.679,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1409.45,37.1,0.679,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1424.45,37.0,0.68,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1439.45,37.1,0.68,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1454.45,37.0,0.6809999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1469.45,37.1,0.68,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
1484.45,37.1,0.6809999999999999,O1_R0_T_mCherry,C10,M9_0.5%_glucose,3_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
14.45,37.1,0.042,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
29.45,37.1,0.043,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
44.45,37.1,0.043,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
59.45,37.0,0.044000000000000004,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
74.45,37.0,0.046,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
89.45,37.0,0.047,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
104.45,37.1,0.049,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
119.45,37.0,0.051,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
134.45,37.1,0.053,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
149.45,37.0,0.055999999999999994,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
164.45,37.0,0.059000000000000004,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
179.45,37.0,0.062,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
194.45,37.0,0.066,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
209.45,37.0,0.071,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
224.45,37.0,0.077,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
239.45,37.1,0.08199999999999999,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
254.45,37.0,0.08900000000000001,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
269.45,37.0,0.09699999999999999,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
284.45,37.1,0.106,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
299.45,37.1,0.11699999999999999,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
314.45,37.0,0.129,O1_R0_T_mCherry,D03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200313,1
