time_min,temp_C,OD600,strain,well,media,pos_selection,neg_selection,operator,repressor,volume_marker,date,run_number,logOD_fit,logOD_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std
14.333333333333336,36.9,0.047,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-3.066888684367484,0.005977879750235173,0.0016383125473613536,0.00023783608360733688,423.0860476997016,61.41998288169712
29.33333333333333,37.0,0.047,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-3.040836605355537,0.00399314351597138,0.0018389723642173728,0.00016466407688342258,376.9209336949084,33.75001104561106
44.33333333333334,37.1,0.049,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-3.011592631671249,0.003296823416745896,0.0020649497907880843,0.00011010858010693608,335.67265589320067,17.89895313000254
59.33333333333334,37.0,0.051,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.978734396597872,0.0032138204140107133,0.002321598853212148,7.429451619485076e-05,298.56457742512737,9.554497669582082
74.33333333333333,37.0,0.053,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.9417747774266445,0.0032059950857338667,0.0026121452161398384,5.665276445809465e-05,265.35553087827964,5.755087540927531
89.33333333333331,37.1,0.056,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.900195988306905,0.003118315836304087,0.002937416636333623,5.200063893537636e-05,235.97169430656814,4.177370932957155
104.33333333333331,37.0,0.058,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.853486799954169,0.002974958991661552,0.0032956981327454393,5.185445223294431e-05,210.31877090713033,3.309151572874872
119.33333333333331,37.1,0.06,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.8011809185261995,0.0028374210684694082,0.0036827236141689923,5.117651925816323e-05,188.21591115149545,2.6155194391123926
134.33333333333334,37.0,0.064,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.742894435271637,0.0027472286083832613,0.004091808192841828,4.8807820669316536e-05,169.39874693357586,2.02061858041265
149.33333333333334,37.0,0.068,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.6783602550640353,0.0027095751495105616,0.004514117369238235,4.531503150158024e-05,153.55098768220884,1.5414237767353962
164.33333333333334,37.0,0.073,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.60745753008689,0.0027035317334832007,0.004939061187772653,4.174805556205731e-05,140.33986504883347,1.186240919253016
179.33333333333337,37.0,0.081,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.5302343614364418,0.0027028535055773325,0.0053547938483391455,3.901390645998864e-05,129.44423262436766,0.9431035678354729
194.33333333333331,37.0,0.086,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.446922375481904,0.0026906465405993852,0.005748792617070064,3.7501642238344414e-05,120.57265355194103,0.786542987097221
209.33333333333331,37.0,0.095,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.3579422152852203,0.0026631252181699276,0.006108484668961522,3.70016978095368e-05,113.47285261792828,0.6873534812142681
224.33333333333331,37.0,0.105,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.2638994858792785,0.0026262995741013688,0.006421887093115641,3.697194188445106e-05,107.93512413243911,0.6214016345745943
239.33333333333331,37.1,0.116,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.16557122636857,0.002590087479709074,0.006678223967527597,3.6901778290966354e-05,103.79214352952606,0.5735229437488765
254.33333333333331,37.1,0.127,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-2.063883519340493,0.0025627677277598316,0.00686848530181694,3.651259286505833e-05,100.91703630443601,0.5364709244929805
269.3333333333333,37.0,0.141,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-1.959881355547168,0.0025476237848670964,0.0069858957443652,3.5776439990424565e-05,99.22094544841089,0.5081341506551247
284.3333333333333,37.1,0.157,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-1.8546923171854814,0.0025426038765575627,0.007026266095934319,3.4841918437126143e-05,98.6508582362157,0.4891908603358497
299.3333333333333,37.1,0.168,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-1.7494859977265378,0.0025424283180694412,0.0069882075626885864,3.3929516709744314e-05,99.18812146633914,0.48158343817216615
314.3333333333333,37.0,0.188,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-1.6454313170353316,0.0025415484159563547,0.006873196889728261,3.322840785522223e-05,100.84785750802921,0.4875480499634889
329.3333333333333,37.0,0.214,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-1.5436540015232367,0.0025364250730134353,0.006685489515464271,3.28231440470142e-05,103.6793459860523,0.5090251207677038
344.33333333333326,37.0,0.242,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-1.4451964728575604,0.002526411812014355,0.006431887088757526,3.2676195347286236e-05,107.76731167615122,0.5474949544025728
359.33333333333326,37.0,0.261,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-1.350982226762767,0.0025133181151264267,0.006121374484163833,3.266763249838521e-05,113.23391214720426,0.6042897453748238
374.33333333333326,37.1,0.284,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-1.2617864963480088,0.002500152736306834,0.0057646492476841615,3.266144648151119e-05,120.24099832932663,0.6812634668786611
389.33333333333326,37.1,0.31,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-1.1782146011616987,0.002489674220318426,0.005373572682591421,3.256115892672367e-05,128.99186844638956,0.7816261129852999
404.33333333333326,37.0,0.337,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-1.1006889098408692,0.0024833162509205007,0.004960576122546634,3.2335645823370146e-05,139.73118513583077,0.9108414025732977
419.33333333333326,37.0,0.354,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-1.0294448222703068,0.0024808341556453385,0.0045380580527052405,3.201553829559298e-05,152.74092409345542,1.0775716942852223
434.33333333333326,37.0,0.38,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.9645356410945851,0.0024806848125013144,0.0041178075011936155,3.166943520745512e-05,168.32918497502007,1.2945943236892152
449.33333333333326,37.1,0.401,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.9058456874250282,0.0024808494681678624,0.0037104865724375546,3.1371329366612104e-05,186.8076240212861,1.579416442279723
464.33333333333326,37.1,0.423,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.8531105549993185,0.0024796860364892006,0.0033252003338279934,3.117108536121927e-05,208.4527580213459,1.9540773672979763
479.33333333333326,37.0,0.451,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.8059430200942757,0.0024764785833065383,0.002969175850909167,3.107834172673855e-05,233.44766876899607,2.443495026773771
494.33333333333326,37.1,0.466,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.7638628540230457,0.002471541662549516,0.002647564468685193,3.106465564310406e-05,261.8055910472953,3.071842301676769
509.33333333333326,37.0,0.483,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.7263286361899759,0.0024659254901872193,0.002363373019533377,3.108035331305931e-05,293.2872529351291,3.8569753348712417
524.3333333333334,37.0,0.501,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.6927696446809932,0.002460895347964837,0.002117521106786313,3.107658482839739e-05,327.33897118594024,4.804002790384821
539.3333333333334,37.0,0.514,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.6626160054585171,0.0024574082308394586,0.0019090135704531441,3.102298847177729e-05,363.09180368760417,5.900530522328125
554.3333333333334,37.1,0.529,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.6353254986969432,0.002455780703761911,0.0017352102430541194,3.0915535987792396e-05,399.46005582582694,7.11701753778994
569.3333333333334,37.1,0.5429999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.6104057325095482,0.0024556472857070267,0.0015921696154870268,3.0773874502436e-05,435.34757466648387,8.414512811581426
584.3333333333334,37.1,0.5529999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.5874307747290572,0.002456185505569376,0.0014750393982665422,3.063082080083143e-05,469.9177400783517,9.758360423719786
599.3333333333334,37.0,0.5670000000000001,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.5660517531460698,0.0024564848392959284,0.0013784653783632805,3.051852481108975e-05,502.8397458795468,11.132617112841809
614.3333333333334,37.0,0.581,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.546001362406713,0.002455900828143251,0.0012969904736146454,3.04564167588884e-05,534.4273490522871,12.549623456155343
629.3333333333334,37.1,0.59,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.5270926210562834,0.0024542659113974768,0.0012254183541153818,3.0445139195218236e-05,565.6412589481099,14.053181760661147
644.3333333333334,37.1,0.599,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.5092125773301177,0.0024518989390045175,0.001159120167769645,3.046816601930432e-05,597.9942372098354,15.718635741585489
659.3333333333334,37.0,0.612,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.49231194447229143,0.0024494330805299963,0.0010942683899366479,3.049965263263777e-05,633.4343447498055,17.655200185002222
674.3333333333334,37.1,0.625,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4763918393624067,0.0024475422721487177,0.0010279881431165538,3.0514827853073273e-05,674.275462417815,20.01521106931498
689.3333333333335,37.1,0.631,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.46148889322113007,0.0024466746062440257,0.0009584229846171244,3.0498880225155475e-05,723.2163582104066,23.014148700475797
704.3333333333335,37.0,0.6409999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4476599992192192,0.002446890878697345,0.0008847186165463761,3.0451492698835764e-05,783.4662542376955,26.966446138361313
719.3333333333335,37.1,0.649,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.43496786554024425,0.0024478618947756177,0.0008069337502893958,3.038599022120005e-05,858.988957038118,32.34618708080835
734.3333333333335,37.1,0.657,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.42346836720335546,0.002449015973708176,0.0007258920490482712,3.0323780676075418e-05,954.8901678544926,39.890063622717726
749.3333333333335,37.0,0.6609999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.41320045445584697,0.002449772902269028,0.0006429923743627164,3.0286127387247897e-05,1078.0021788702213,50.775891930838156
764.3333333333335,37.1,0.665,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4041791021194854,0.002449772902404986,0.0005599962988345197,3.0286127387136028e-05,1237.7710031343831,66.94203221530337
779.3333333333335,37.1,0.672,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.39639149689482167,0.0024490159735721757,0.00047881197501575823,3.032378067590782e-05,1447.639609550561,91.68088583482758
794.3333333333335,37.0,0.677,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3897963819290453,0.0024478618946395534,0.0004012920590297231,3.0385990221032796e-05,1727.2885544655269,130.7909587141964
809.3333333333335,37.0,0.68,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.38432623125828513,0.002446890878697345,0.00032906068551052936,3.0451492699225186e-05,2106.4417935085285,194.93151178740635
824.3333333333335,37.0,0.6809999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3798917285806169,0.002446674606380156,0.0002633807818299694,3.049888022498884e-05,2631.7302870162334,304.74822897291017
839.3333333333335,37.1,0.685,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3763878875207922,0.002447542272103357,0.00020506866437730586,3.0514827853239824e-05,3380.073609318602,502.9650172678966
854.3333333333335,37.1,0.688,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3737010807273009,0.002449433080756625,0.00015445827958082692,3.04996526328044e-05,4487.601327950997,886.1310771326694
869.3333333333335,37.0,0.6890000000000001,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3717162432683949,0.0024518989390045175,0.00011141303488124144,3.0468166019248716e-05,6221.41907631178,1701.3738966400213
884.3333333333335,37.1,0.6890000000000001,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.37032357668584837,0.0024542659114879495,7.537927042611248e-05,3.044513919510695e-05,9195.461519349345,3713.980041691398
899.3333333333335,37.0,0.6920000000000001,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3694241935458251,0.0024559008279624256,4.547234481819262e-05,3.0456416758665912e-05,15243.268921611236,10209.619778729157
914.3333333333335,37.0,0.693,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3689342945125986,0.0024564848395219065,2.0584254224569054e-05,3.051852481120077e-05,33673.660118937674,49925.07479805266
929.3333333333335,37.0,0.6920000000000001,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.36878764454652924,0.0024561855055241747,-4.992210269894048e-07,3.063082080094205e-05,-1388457.5029622223,85191910.32364492
944.3333333333335,37.0,0.693,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.36893629475852663,0.0024556472857522374,-1.8983643263220662e-05,3.077387450249104e-05,-36512.86378220477,59190.023336410355
959.3333333333335,37.1,0.6920000000000001,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.36934966537103264,0.0024557807035810765,-3.5963880767014844e-05,3.0915535987792396e-05,-19273.42560860902,16567.96403233237
974.3333333333335,37.0,0.6920000000000001,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3700122489427713,0.00245740823079428,-5.2343381614167184e-05,3.102298847205033e-05,-13242.307989752406,7848.479701552908
989.3333333333335,37.1,0.691,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3709203004943902,0.0024608953480550664,-6.878053697101372e-05,3.107658482845191e-05,-10077.664570313827,4553.314232251861
1004.3333333333335,37.0,0.69,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.37207794544153217,0.002465925490232242,-8.56648949514871e-05,3.108035331305931e-05,-8091.379566302878,2935.6591851677326
1019.3333333333335,37.0,0.6890000000000001,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3734931546665905,0.0024715416627741175,-0.00010312293954711782,3.106465564332219e-05,-6721.561503231199,2024.7967561852158
1034.3333333333333,37.0,0.687,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.37517401032323505,0.0024764785833961997,-0.00012105035181381174,3.107834172668404e-05,-5726.106286961305,1470.1145868887306
1049.3333333333333,37.0,0.685,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3771256216658685,0.0024796860365339734,-0.00013916536029789928,3.117108536111058e-05,-4980.745058081874,1115.6169109544091
1064.3333333333333,37.1,0.6829999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3793479560509354,0.0024808494683021174,-0.00015707614343440923,3.1371329366774104e-05,-4412.810025790994,881.3287220149967
1079.3333333333333,37.1,0.682,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3818347371606734,0.0024806848125013144,-0.0001743543755808874,3.1669435207562105e-05,-3975.507802718589,722.1045434385717
1094.3333333333333,37.1,0.68,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.38457344237684765,0.002480834155824347,-0.00019060694050021532,3.2015538295487155e-05,-3636.526449356456,610.813811377409
1109.3333333333333,37.0,0.6779999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.38754631587121935,0.0024833162511440367,-0.0002055385264066456,3.2335645823370146e-05,-3372.34674529385,530.5429198887707
1124.3333333333333,37.1,0.6759999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3907322140029095,0.0024896742204522054,-0.00021899915337181275,3.256115892667164e-05,-3165.067854774455,470.58756093928946
1139.3333333333333,37.1,0.6729999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.39410902353235144,0.0025001527359959906,-0.00023101250273976914,3.266144648171866e-05,-3000.4747463420254,424.21879415675284
1154.3333333333333,37.0,0.672,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.3976563467499119,0.0025133181153472947,-0.00024178302071881097,3.2667632498644494e-05,-2866.8149587148314,387.33926490987284
1169.3333333333333,36.9,0.669,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4013581335488112,0.0025264118117946316,-0.00025168194178371017,3.2676195347078855e-05,-2754.0600475643996,357.56321440469844
1184.3333333333333,37.0,0.667,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4052049582278272,0.002536425072925893,-0.00026121441547394264,3.28231440470142e-05,-2653.556387009927,333.43513362259233
1199.3333333333333,37.1,0.665,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4091956849663916,0.002541548415868989,-0.0002709716408283436,3.322840785517125e-05,-2558.006359783766,313.6803480954014
1214.3333333333333,37.0,0.6629999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4133383345824342,0.0025424283178947698,-0.00028157317423471717,3.392951670994403e-05,-2461.6946640738697,296.6337630226428
1229.3333333333333,37.1,0.659,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.417650048726415,0.002542603876513898,-0.0002936052876626738,3.4841918437077524e-05,-2360.8130019657865,280.15590153195063
1244.3333333333333,37.0,0.6559999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4221561374937579,0.0025476237848670964,-0.00030756137975532227,3.577643999066132e-05,-2253.6873163703854,262.1555056619374
1259.3333333333333,37.0,0.653,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4268882838493795,0.002562767727976438,-0.0003237900027248386,3.651259286515112e-05,-2140.730642474443,241.40222281367744
1274.3333333333333,37.1,0.65,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4318820552593934,0.002590087479709074,-0.0003424551346821736,3.6901778291195886e-05,-2024.052526481294,218.10488445812643
1289.3333333333333,37.0,0.6459999999999999,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4371739329010751,0.0026262995743550083,-0.00036351201244605447,3.697194188458852e-05,-1906.8068092049887,193.9367837136511
1304.3333333333333,37.0,0.643,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.44279810709385004,0.002663125218378371,-0.0003867002850123369,3.7001697809674146e-05,-1792.4661745150559,171.513428601049
1319.3333333333333,37.1,0.638,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.44878330170143954,0.002690646540723172,-0.0004115546076340071,3.750164223843476e-05,-1684.2167909254867,153.46905215898073
1334.3333333333333,37.0,0.634,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.45514988009163915,0.0027028535056184085,-0.0004374312248451584,3.901390645972811e-05,-1584.5855101114582,141.32706436494624
1349.3333333333333,37.0,0.629,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.46190745289728596,0.002703531733688529,-0.0004635477268115501,4.1748055561854414e-05,-1495.30920004217,134.67060230216865
1364.3333333333333,37.0,0.624,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4690531573019072,0.0027095751497154315,-0.0004890321195327313,4.5315031501430705e-05,-1417.3857971174682,131.33878017548017
1379.333333333333,37.0,0.62,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4765707143034561,0.002747228608181199,-0.0005129767028873716,4.880782066914299e-05,-1351.225458502219,128.56406439307008
1394.333333333333,37.0,0.616,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4844303006787172,0.0028374210682346407,-0.0005344920384519475,5.117651925826253e-05,-1296.8334992743983,124.16915459133236
1409.333333333333,37.1,0.61,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.4925892027182073,0.0029749589919601037,-0.00055275650754813,5.185445223291164e-05,-1253.9828497624537,117.63695749567582
1424.333333333333,37.0,0.607,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.5009931554166798,0.0031183158363396906,-0.0005670575669887296,5.2000638935571826e-05,-1222.3576950763481,112.09334792819425
1439.333333333333,37.1,0.602,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.5095782189874853,0.003205995085803126,-0.0005768217312222546,5.6652764458124555e-05,-1201.6662047236039,118.02210070907307
1454.333333333333,37.0,0.597,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.5182730083310219,0.0032138204139070775,-0.0005816314471044359,7.429451619457713e-05,-1191.729202419631,152.22516762030924
1469.333333333333,37.1,0.591,none_R0_control_mCherry,B02,M9_0.5%_glucose,0_ugmL_tetracycline,0_uM_NiCl2,none,0,mCherry,20200310,1,-0.5270010728370949,0.003296823416813247,-0.0005812282699178412,0.00011010858010656682,-1192.5558621880596,225.91921191625983
