OD600:600

0:18:18,37.1,0.031,0.031,0.034,0.031,0.031,0.037,0.040,0.031,0.031,0.031,0.038,0.036,0.036,0.037,0.037,0.039,0.041,0.036,0.036,0.036,0.037,0.037,0.037,0.036,0.037,0.039,0.039,0.037,0.037,0.037,0.037,0.037,0.036,0.036,0.036,0.037,0.038,0.036,0.036,0.037,0.039,0.038,0.037,0.038,0.038,0.039,0.039,0.038,0.037,0.037,0.039,0.037,0.038,0.037,0.039,0.038,0.038,0.037,0.036,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.038,0.037,0.037,0.037,0.031,0.032,0.031,0.032,0.032,0.032,0.032,0.031,0.031,0.031
0:38:18,37.1,0.031,0.031,0.036,0.031,0.031,0.034,0.037,0.031,0.031,0.031,0.039,0.037,0.037,0.037,0.038,0.039,0.040,0.037,0.037,0.036,0.038,0.042,0.037,0.037,0.038,0.039,0.039,0.038,0.038,0.038,0.038,0.037,0.036,0.037,0.037,0.037,0.038,0.037,0.036,0.038,0.040,0.039,0.038,0.040,0.039,0.039,0.040,0.038,0.037,0.037,0.040,0.037,0.038,0.037,0.039,0.039,0.039,0.037,0.037,0.037,0.038,0.037,0.038,0.037,0.038,0.038,0.038,0.038,0.038,0.038,0.031,0.032,0.031,0.032,0.031,0.031,0.032,0.031,0.031,0.031
0:58:18,37.0,0.031,0.031,0.034,0.031,0.031,0.033,0.034,0.031,0.031,0.031,0.040,0.038,0.038,0.038,0.039,0.039,0.040,0.037,0.037,0.036,0.040,0.040,0.038,0.038,0.039,0.039,0.039,0.039,0.040,0.039,0.039,0.038,0.037,0.037,0.038,0.038,0.039,0.037,0.037,0.036,0.042,0.039,0.038,0.056,0.040,0.040,0.041,0.038,0.037,0.037,0.041,0.038,0.038,0.037,0.041,0.040,0.040,0.037,0.037,0.037,0.040,0.038,0.038,0.037,0.039,0.039,0.039,0.039,0.039,0.039,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
1:18:18,37.1,0.031,0.031,0.034,0.031,0.031,0.032,0.033,0.031,0.031,0.031,0.042,0.040,0.039,0.039,0.041,0.040,0.041,0.038,0.037,0.037,0.041,0.043,0.038,0.038,0.041,0.040,0.040,0.040,0.041,0.041,0.041,0.039,0.038,0.038,0.040,0.039,0.040,0.038,0.037,0.037,0.043,0.039,0.039,0.076,0.042,0.042,0.042,0.039,0.038,0.038,0.043,0.038,0.039,0.037,0.042,0.041,0.041,0.038,0.037,0.037,0.041,0.039,0.039,0.038,0.041,0.041,0.040,0.041,0.040,0.040,0.031,0.032,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
1:38:18,37.1,0.031,0.030,0.032,0.031,0.031,0.032,0.033,0.031,0.031,0.031,0.043,0.041,0.040,0.040,0.042,0.042,0.042,0.039,0.038,0.037,0.042,0.042,0.039,0.039,0.042,0.041,0.041,0.042,0.043,0.042,0.042,0.039,0.038,0.039,0.042,0.041,0.041,0.039,0.038,0.037,0.045,0.040,0.039,0.069,0.044,0.043,0.044,0.040,0.038,0.038,0.044,0.038,0.040,0.037,0.043,0.042,0.042,0.038,0.037,0.037,0.042,0.039,0.039,0.039,0.042,0.042,0.042,0.042,0.041,0.041,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
1:58:18,37.0,0.031,0.030,0.036,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.045,0.042,0.041,0.041,0.044,0.043,0.043,0.040,0.038,0.038,0.044,0.043,0.040,0.040,0.044,0.043,0.043,0.043,0.044,0.044,0.043,0.040,0.039,0.039,0.044,0.042,0.042,0.040,0.038,0.039,0.048,0.040,0.039,0.042,0.046,0.045,0.045,0.040,0.039,0.038,0.045,0.039,0.039,0.037,0.045,0.043,0.043,0.038,0.037,0.037,0.044,0.040,0.040,0.039,0.043,0.043,0.043,0.044,0.043,0.043,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
2:18:18,37.0,0.031,0.030,0.032,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.047,0.043,0.042,0.042,0.046,0.045,0.045,0.040,0.039,0.037,0.046,0.045,0.041,0.041,0.046,0.045,0.044,0.045,0.047,0.046,0.045,0.041,0.039,0.040,0.045,0.044,0.044,0.041,0.039,0.038,0.051,0.041,0.040,0.065,0.049,0.048,0.048,0.041,0.039,0.039,0.047,0.039,0.039,0.037,0.046,0.045,0.044,0.039,0.038,0.038,0.046,0.040,0.041,0.039,0.045,0.046,0.045,0.046,0.045,0.045,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
2:38:18,37.0,0.031,0.031,0.030,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.050,0.046,0.044,0.043,0.049,0.048,0.048,0.041,0.040,0.038,0.049,0.047,0.042,0.041,0.048,0.047,0.046,0.048,0.049,0.048,0.048,0.042,0.040,0.041,0.048,0.046,0.047,0.042,0.040,0.038,0.054,0.041,0.040,0.078,0.052,0.051,0.051,0.042,0.039,0.039,0.051,0.039,0.039,0.038,0.050,0.047,0.047,0.039,0.038,0.038,0.049,0.041,0.042,0.040,0.048,0.048,0.048,0.049,0.047,0.047,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
2:58:18,37.0,0.031,0.030,0.031,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.054,0.048,0.045,0.044,0.052,0.051,0.051,0.041,0.040,0.039,0.052,0.049,0.042,0.042,0.052,0.050,0.050,0.050,0.052,0.051,0.050,0.044,0.040,0.041,0.051,0.049,0.050,0.043,0.041,0.038,0.058,0.042,0.040,0.047,0.056,0.055,0.055,0.042,0.040,0.039,0.054,0.040,0.040,0.038,0.052,0.050,0.050,0.040,0.038,0.038,0.052,0.042,0.042,0.040,0.051,0.051,0.051,0.052,0.050,0.050,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
3:18:18,37.0,0.031,0.030,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.057,0.051,0.044,0.045,0.056,0.055,0.054,0.042,0.040,0.039,0.056,0.051,0.042,0.043,0.056,0.054,0.053,0.053,0.056,0.054,0.053,0.045,0.040,0.042,0.054,0.053,0.052,0.045,0.041,0.039,0.063,0.042,0.041,0.052,0.060,0.060,0.059,0.043,0.040,0.039,0.058,0.040,0.040,0.037,0.055,0.053,0.053,0.040,0.039,0.038,0.055,0.042,0.043,0.040,0.055,0.055,0.054,0.055,0.053,0.052,0.031,0.032,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
