4:34:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.182,0.156,0.180,0.158,0.191,0.165,0.124,0.160,0.158,0.182,0.151,0.185,0.169,0.189,0.164,0.125,0.241,0.184,0.239,0.186,0.248,0.193,0.227,0.184,0.179,0.235,0.180,0.237,0.192,0.236,0.187,0.221,0.161,0.160,0.063,0.063,0.156,0.156,0.158,0.154,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.031
4:59:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.220,0.190,0.218,0.192,0.226,0.202,0.127,0.192,0.187,0.220,0.182,0.224,0.209,0.224,0.206,0.129,0.288,0.221,0.288,0.224,0.301,0.234,0.272,0.221,0.214,0.280,0.216,0.283,0.229,0.283,0.225,0.263,0.193,0.192,0.065,0.064,0.187,0.187,0.190,0.186,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.031
5:24:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.263,0.228,0.262,0.234,0.266,0.249,0.131,0.235,0.224,0.263,0.220,0.270,0.253,0.264,0.245,0.133,0.339,0.263,0.341,0.268,0.350,0.280,0.320,0.265,0.255,0.334,0.258,0.342,0.274,0.332,0.269,0.310,0.232,0.230,0.067,0.066,0.225,0.225,0.230,0.223,0.031,0.031,0.031,0.031,0.031,0.032,0.032,0.031
5:49:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.310,0.272,0.311,0.286,0.308,0.302,0.137,0.284,0.270,0.312,0.266,0.321,0.301,0.306,0.295,0.139,0.386,0.313,0.398,0.320,0.400,0.332,0.373,0.314,0.302,0.389,0.306,0.395,0.325,0.384,0.319,0.357,0.278,0.276,0.068,0.068,0.271,0.271,0.278,0.270,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.031
6:14:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.362,0.333,0.365,0.339,0.349,0.356,0.145,0.335,0.325,0.366,0.319,0.375,0.363,0.347,0.347,0.148,0.444,0.368,0.451,0.377,0.455,0.390,0.420,0.365,0.355,0.440,0.360,0.450,0.382,0.437,0.372,0.405,0.325,0.325,0.070,0.070,0.320,0.319,0.319,0.314,0.031,0.031,0.031,0.031,0.031,0.032,0.031,0.031
6:39:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.415,0.377,0.420,0.393,0.387,0.405,0.158,0.383,0.383,0.414,0.373,0.431,0.417,0.385,0.395,0.161,0.492,0.424,0.501,0.435,0.499,0.447,0.461,0.415,0.416,0.487,0.415,0.499,0.438,0.482,0.425,0.444,0.377,0.377,0.072,0.072,0.373,0.370,0.371,0.361,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.031
7:04:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.468,0.434,0.470,0.448,0.421,0.458,0.174,0.424,0.433,0.465,0.436,0.482,0.472,0.419,0.440,0.176,0.539,0.478,0.550,0.491,0.546,0.493,0.502,0.460,0.470,0.526,0.470,0.543,0.485,0.532,0.462,0.491,0.431,0.427,0.074,0.074,0.423,0.420,0.409,0.405,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
7:29:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.511,0.481,0.519,0.499,0.452,0.505,0.193,0.462,0.477,0.514,0.481,0.535,0.521,0.450,0.473,0.194,0.583,0.527,0.589,0.541,0.588,0.538,0.543,0.497,0.509,0.574,0.514,0.587,0.522,0.568,0.496,0.526,0.477,0.473,0.076,0.076,0.463,0.466,0.447,0.446,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
7:54:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.553,0.523,0.565,0.549,0.480,0.539,0.212,0.498,0.522,0.561,0.523,0.575,0.557,0.479,0.511,0.212,0.613,0.564,0.625,0.581,0.625,0.576,0.577,0.539,0.555,0.611,0.558,0.622,0.562,0.604,0.537,0.558,0.513,0.517,0.079,0.078,0.503,0.502,0.486,0.482,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
8:19:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.595,0.567,0.608,0.579,0.508,0.586,0.231,0.532,0.564,0.602,0.566,0.616,0.606,0.507,0.545,0.232,0.650,0.601,0.663,0.620,0.656,0.613,0.605,0.566,0.593,0.648,0.594,0.658,0.600,0.637,0.569,0.589,0.552,0.557,0.082,0.080,0.544,0.545,0.522,0.514,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
8:44:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.634,0.597,0.646,0.617,0.535,0.619,0.251,0.561,0.594,0.642,0.598,0.655,0.641,0.532,0.575,0.252,0.683,0.636,0.697,0.653,0.683,0.644,0.635,0.592,0.625,0.678,0.628,0.692,0.630,0.667,0.599,0.617,0.599,0.593,0.084,0.083,0.582,0.582,0.558,0.549,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
9:09:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.666,0.631,0.679,0.649,0.558,0.648,0.268,0.588,0.629,0.675,0.631,0.690,0.673,0.555,0.604,0.269,0.712,0.665,0.723,0.687,0.716,0.671,0.661,0.622,0.654,0.711,0.659,0.723,0.658,0.694,0.620,0.645,0.630,0.629,0.087,0.086,0.615,0.615,0.586,0.582,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
9:34:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.695,0.664,0.707,0.680,0.580,0.675,0.283,0.612,0.657,0.704,0.663,0.721,0.702,0.577,0.626,0.285,0.732,0.691,0.751,0.712,0.733,0.698,0.686,0.641,0.678,0.731,0.689,0.745,0.681,0.716,0.644,0.663,0.660,0.660,0.091,0.088,0.646,0.647,0.612,0.607,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
9:59:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.719,0.688,0.735,0.708,0.598,0.702,0.299,0.634,0.681,0.730,0.692,0.747,0.727,0.596,0.650,0.301,0.755,0.716,0.768,0.741,0.757,0.718,0.703,0.666,0.704,0.755,0.716,0.768,0.703,0.738,0.661,0.684,0.684,0.688,0.097,0.092,0.673,0.675,0.640,0.632,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
10:24:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.741,0.712,0.755,0.731,0.613,0.720,0.314,0.654,0.705,0.754,0.716,0.769,0.752,0.610,0.669,0.315,0.769,0.736,0.791,0.761,0.769,0.739,0.723,0.681,0.728,0.767,0.741,0.786,0.723,0.753,0.680,0.703,0.710,0.714,0.100,0.094,0.699,0.702,0.657,0.649,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
10:49:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.765,0.727,0.778,0.756,0.625,0.738,0.328,0.669,0.728,0.775,0.736,0.792,0.767,0.621,0.686,0.330,0.787,0.759,0.806,0.785,0.789,0.756,0.735,0.701,0.745,0.786,0.760,0.803,0.742,0.769,0.694,0.716,0.732,0.735,0.106,0.098,0.716,0.723,0.676,0.671,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
11:14:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.780,0.748,0.795,0.771,0.634,0.749,0.341,0.683,0.745,0.791,0.751,0.806,0.788,0.632,0.700,0.342,0.802,0.771,0.824,0.799,0.799,0.771,0.751,0.713,0.764,0.798,0.779,0.820,0.757,0.781,0.708,0.728,0.754,0.756,0.110,0.103,0.740,0.740,0.691,0.687,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
11:39:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.793,0.758,0.809,0.786,0.640,0.765,0.352,0.694,0.757,0.804,0.767,0.823,0.793,0.637,0.713,0.354,0.816,0.791,0.836,0.818,0.812,0.785,0.759,0.727,0.776,0.814,0.791,0.831,0.767,0.796,0.722,0.739,0.770,0.773,0.112,0.106,0.754,0.758,0.709,0.700,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031
12:04:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.803,0.773,0.820,0.797,0.645,0.771,0.362,0.704,0.768,0.817,0.781,0.834,0.808,0.642,0.721,0.363,0.829,0.802,0.848,0.827,0.820,0.795,0.770,0.736,0.791,0.825,0.804,0.846,0.782,0.803,0.732,0.750,0.784,0.785,0.116,0.111,0.772,0.774,0.718,0.710,0.031,0.031,0.031,0.031,0.032,0.031,0.031,0.031
12:29:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.814,0.783,0.834,0.806,0.647,0.784,0.370,0.713,0.784,0.830,0.796,0.850,0.817,0.644,0.731,0.372,0.836,0.815,0.858,0.841,0.828,0.806,0.776,0.744,0.799,0.833,0.816,0.853,0.789,0.813,0.743,0.756,0.795,0.796,0.120,0.115,0.781,0.785,0.730,0.721,0.031,0.031,0.031,0.031,0.032,0.031,0.031,0.031
12:54:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.825,0.794,0.842,0.816,0.649,0.789,0.376,0.718,0.792,0.840,0.805,0.858,0.827,0.645,0.736,0.378,0.845,0.827,0.864,0.849,0.835,0.811,0.783,0.752,0.809,0.841,0.825,0.864,0.799,0.817,0.748,0.764,0.805,0.805,0.122,0.117,0.793,0.797,0.736,0.728,0.031,0.030,0.031,0.031,0.032,0.031,0.031,0.031
13:19:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.832,0.800,0.853,0.823,0.647,0.797,0.381,0.726,0.800,0.848,0.817,0.869,0.831,0.645,0.744,0.383,0.848,0.834,0.873,0.859,0.839,0.820,0.788,0.757,0.815,0.846,0.836,0.868,0.803,0.823,0.755,0.766,0.816,0.818,0.126,0.121,0.799,0.802,0.743,0.734,0.031,0.030,0.031,0.031,0.031,0.031,0.031,0.031
13:44:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.840,0.805,0.857,0.831,0.645,0.800,0.384,0.730,0.803,0.856,0.821,0.873,0.837,0.642,0.747,0.386,0.856,0.846,0.877,0.866,0.845,0.822,0.792,0.764,0.823,0.854,0.841,0.875,0.810,0.827,0.759,0.772,0.820,0.822,0.129,0.121,0.806,0.811,0.748,0.739,0.031,0.030,0.031,0.031,0.032,0.031,0.031,0.031
14:09:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.844,0.811,0.866,0.835,0.641,0.805,0.385,0.733,0.811,0.861,0.830,0.881,0.841,0.638,0.752,0.388,0.858,0.848,0.883,0.871,0.847,0.829,0.797,0.766,0.828,0.856,0.849,0.879,0.814,0.830,0.763,0.774,0.828,0.830,0.137,0.123,0.811,0.814,0.750,0.741,0.031,0.030,0.033,0.032,0.031,0.031,0.031,0.031
14:34:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.851,0.815,0.868,0.842,0.636,0.807,0.385,0.737,0.813,0.867,0.832,0.884,0.845,0.633,0.756,0.388,0.863,0.855,0.885,0.878,0.852,0.831,0.798,0.770,0.833,0.861,0.852,0.882,0.817,0.833,0.767,0.776,0.831,0.834,0.137,0.124,0.815,0.819,0.755,0.747,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0.031
14:59:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.853,0.819,0.873,0.843,0.631,0.810,0.382,0.739,0.818,0.869,0.838,0.890,0.847,0.628,0.758,0.386,0.865,0.859,0.890,0.881,0.852,0.835,0.802,0.771,0.831,0.863,0.857,0.886,0.821,0.835,0.766,0.779,0.835,0.838,0.141,0.125,0.818,0.819,0.754,0.745,0.031,0.031,0.031,0.032,0.031,0.031,0.032,0.031
15:24:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.858,0.821,0.875,0.848,0.624,0.812,0.379,0.742,0.820,0.875,0.839,0.892,0.849,0.621,0.761,0.383,0.869,0.862,0.892,0.885,0.855,0.836,0.802,0.773,0.832,0.866,0.860,0.888,0.822,0.838,0.769,0.778,0.839,0.842,0.146,0.126,0.818,0.822,0.755,0.745,0.031,0.030,0.032,0.031,0.031,0.032,0.032,0.031
15:49:31,37.0,0.030,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.858,0.825,0.879,0.848,0.616,0.815,0.374,0.744,0.823,0.876,0.842,0.895,0.850,0.612,0.762,0.378,0.871,0.866,0.895,0.887,0.855,0.838,0.804,0.774,0.838,0.869,0.863,0.891,0.825,0.837,0.769,0.780,0.840,0.843,0.158,0.126,0.821,0.823,0.757,0.747,0.031,0.031,0.032,0.031,0.031,0.031,0.032,0.031
16:14:31,37.1,0.030,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.862,0.824,0.881,0.851,0.605,0.817,0.368,0.746,0.826,0.879,0.843,0.897,0.853,0.602,0.765,0.374,0.873,0.865,0.896,0.890,0.857,0.840,0.804,0.774,0.839,0.869,0.866,0.891,0.826,0.839,0.770,0.780,0.843,0.845,0.168,0.127,0.818,0.821,0.754,0.745,0.031,0.031,0.032,0.031,0.031,0.031,0.032,0.031
16:39:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.863,0.828,0.883,0.850,0.594,0.820,0.361,0.748,0.826,0.882,0.844,0.899,0.855,0.591,0.767,0.367,0.875,0.867,0.899,0.890,0.858,0.840,0.804,0.773,0.842,0.871,0.866,0.893,0.827,0.840,0.770,0.781,0.842,0.845,0.175,0.129,0.819,0.821,0.754,0.744,0.031,0.031,0.032,0.032,0.031,0.031,0.032,0.031
17:04:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.865,0.827,0.885,0.852,0.582,0.822,0.355,0.752,0.828,0.883,0.845,0.901,0.858,0.580,0.770,0.361,0.875,0.868,0.900,0.893,0.859,0.841,0.803,0.773,0.844,0.871,0.869,0.893,0.828,0.839,0.769,0.780,0.842,0.845,0.189,0.128,0.818,0.818,0.752,0.741,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
17:29:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.866,0.828,0.886,0.852,0.570,0.825,0.348,0.755,0.827,0.884,0.844,0.900,0.861,0.567,0.773,0.353,0.876,0.866,0.900,0.893,0.859,0.841,0.802,0.772,0.845,0.873,0.869,0.893,0.828,0.840,0.767,0.779,0.843,0.846,0.203,0.129,0.815,0.814,0.750,0.738,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
17:54:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.867,0.829,0.887,0.853,0.558,0.829,0.340,0.759,0.828,0.884,0.843,0.902,0.865,0.555,0.777,0.345,0.876,0.865,0.900,0.894,0.858,0.841,0.799,0.770,0.846,0.872,0.870,0.894,0.828,0.839,0.764,0.777,0.842,0.845,0.230,0.130,0.814,0.810,0.746,0.735,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
18:19:31,37.1,0.030,0.030,0.031,0.031,0.031,0.031,0.031,0.031,0.867,0.828,0.887,0.852,0.544,0.832,0.332,0.762,0.827,0.885,0.841,0.901,0.867,0.541,0.781,0.337,0.876,0.863,0.900,0.894,0.858,0.840,0.797,0.768,0.846,0.872,0.869,0.894,0.828,0.839,0.763,0.777,0.841,0.844,0.254,0.129,0.810,0.807,0.743,0.731,0.030,0.031,0.032,0.031,0.031,0.031,0.031,0.031
18:44:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.867,0.828,0.888,0.853,0.531,0.835,0.323,0.767,0.826,0.885,0.839,0.901,0.871,0.531,0.785,0.329,0.876,0.862,0.899,0.894,0.857,0.839,0.795,0.766,0.847,0.872,0.869,0.893,0.827,0.838,0.759,0.774,0.840,0.843,0.282,0.131,0.808,0.804,0.739,0.727,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
19:09:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.868,0.827,0.888,0.851,0.519,0.839,0.314,0.770,0.826,0.884,0.835,0.900,0.874,0.518,0.788,0.320,0.876,0.861,0.899,0.894,0.856,0.837,0.793,0.763,0.847,0.871,0.869,0.892,0.826,0.836,0.756,0.773,0.838,0.841,0.300,0.131,0.803,0.800,0.735,0.723,0.030,0.031,0.032,0.032,0.031,0.031,0.031,0.031
19:34:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.867,0.825,0.888,0.850,0.508,0.842,0.304,0.774,0.824,0.883,0.831,0.898,0.877,0.505,0.791,0.311,0.875,0.860,0.896,0.893,0.854,0.835,0.790,0.760,0.847,0.870,0.867,0.891,0.824,0.834,0.752,0.769,0.836,0.839,0.333,0.131,0.799,0.795,0.731,0.718,0.031,0.031,0.032,0.031,0.031,0.031,0.031,0.031
19:59:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.866,0.824,0.886,0.848,0.497,0.846,0.293,0.777,0.822,0.881,0.827,0.896,0.880,0.497,0.794,0.300,0.874,0.859,0.895,0.891,0.852,0.832,0.787,0.756,0.846,0.868,0.866,0.888,0.822,0.832,0.747,0.766,0.833,0.836,0.368,0.131,0.794,0.790,0.725,0.713,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
20:24:31,37.1,0.031,0.030,0.031,0.031,0.031,0.031,0.031,0.031,0.865,0.822,0.885,0.846,0.487,0.847,0.283,0.779,0.821,0.880,0.824,0.894,0.881,0.488,0.798,0.290,0.872,0.856,0.892,0.889,0.849,0.830,0.783,0.753,0.844,0.866,0.864,0.887,0.819,0.830,0.743,0.762,0.830,0.832,0.407,0.131,0.788,0.784,0.719,0.707,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
20:49:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.863,0.820,0.884,0.844,0.478,0.851,0.273,0.782,0.819,0.877,0.820,0.890,0.885,0.479,0.800,0.280,0.870,0.854,0.889,0.887,0.847,0.826,0.780,0.749,0.842,0.864,0.861,0.884,0.816,0.826,0.738,0.759,0.826,0.827,0.432,0.131,0.783,0.778,0.713,0.700,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
21:14:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.861,0.817,0.882,0.840,0.471,0.854,0.265,0.784,0.816,0.875,0.816,0.888,0.887,0.472,0.803,0.271,0.868,0.852,0.886,0.884,0.844,0.823,0.777,0.745,0.840,0.861,0.859,0.881,0.813,0.823,0.734,0.755,0.821,0.823,0.461,0.131,0.776,0.772,0.706,0.692,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
21:39:31,37.0,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.858,0.814,0.879,0.837,0.465,0.856,0.258,0.785,0.813,0.872,0.811,0.884,0.889,0.465,0.806,0.264,0.865,0.848,0.883,0.881,0.842,0.820,0.774,0.741,0.837,0.858,0.856,0.878,0.809,0.820,0.730,0.750,0.816,0.818,0.490,0.131,0.769,0.764,0.698,0.685,0.031,0.031,0.032,0.031,0.031,0.031,0.031,0.031
22:04:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.856,0.811,0.876,0.834,0.459,0.859,0.253,0.789,0.809,0.869,0.807,0.879,0.893,0.460,0.808,0.258,0.861,0.844,0.879,0.878,0.840,0.816,0.771,0.736,0.834,0.854,0.852,0.874,0.806,0.817,0.725,0.746,0.810,0.812,0.511,0.132,0.762,0.757,0.691,0.676,0.031,0.031,0.032,0.031,0.031,0.031,0.031,0.031
22:29:31,37.1,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031,0.853,0.807,0.873,0.830,0.452,0.861,0.250,0.790,0.805,0.866,0.803,0.875,0.896,0.454,0.810,0.254,0.858,0.841,0.881,0.874,0.838,0.813,0.768,0.732,0.831,0.851,0.848,0.870,0.803,0.814,0.720,0.742,0.803,0.806,0.528,0.131,0.755,0.749,0.683,0.668,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
22:54:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.850,0.804,0.870,0.826,0.446,0.864,0.246,0.791,0.801,0.863,0.799,0.871,0.900,0.447,0.812,0.251,0.857,0.836,0.879,0.871,0.843,0.809,0.765,0.728,0.826,0.848,0.844,0.866,0.800,0.810,0.716,0.738,0.796,0.799,0.551,0.130,0.746,0.741,0.676,0.659,0.031,0.031,0.032,0.031,0.031,0.030,0.031,0.031
23:19:31,37.0,0.032,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.846,0.801,0.873,0.822,0.440,0.868,0.244,0.793,0.798,0.867,0.795,0.875,0.904,0.443,0.814,0.248,0.860,0.834,0.874,0.867,0.839,0.814,0.772,0.724,0.823,0.852,0.840,0.872,0.796,0.814,0.712,0.734,0.789,0.792,0.570,0.128,0.739,0.734,0.668,0.651,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
23:44:31,37.1,0.032,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.850,0.804,0.872,0.826,0.436,0.871,0.244,0.794,0.796,0.863,0.798,0.870,0.908,0.439,0.816,0.247,0.855,0.835,0.870,0.872,0.835,0.811,0.769,0.730,0.819,0.849,0.841,0.867,0.800,0.812,0.708,0.730,0.781,0.784,0.588,0.127,0.731,0.726,0.661,0.642,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
24:09:31,37.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.847,0.800,0.866,0.820,0.433,0.874,0.242,0.794,0.799,0.858,0.792,0.864,0.913,0.435,0.817,0.245,0.850,0.834,0.866,0.867,0.831,0.806,0.765,0.728,0.821,0.843,0.842,0.862,0.799,0.806,0.713,0.737,0.773,0.777,0.600,0.128,0.722,0.718,0.653,0.634,0.031,0.031,0.032,0.031,0.031,0.031,0.031,0.031
24:34:31,37.0,0.032,0.030,0.031,0.031,0.031,0.031,0.031,0.031,0.842,0.795,0.862,0.814,0.430,0.878,0.241,0.794,0.793,0.853,0.788,0.861,0.917,0.432,0.817,0.244,0.847,0.828,0.862,0.862,0.829,0.801,0.761,0.723,0.821,0.839,0.837,0.857,0.793,0.802,0.713,0.734,0.765,0.769,0.614,0.126,0.714,0.711,0.646,0.626,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
