0:24:35,37.0,0.031,0.031,0.032,0.032,0.034,0.033,0.031,0.031,0.051,0.050,0.050,0.051,0.051,0.052,0.052,0.051,0.051,0.051,0.050,0.050,0.051,0.051,0.052,0.051,0.055,0.053,0.055,0.055,0.057,0.057,0.056,0.055,0.054,0.054,0.054,0.053,0.056,0.054,0.054,0.055,0.031,0.031,0.032,0.032,0.034,0.034,0.031,0.031
0:49:35,37.0,0.031,0.031,0.031,0.032,0.031,0.031,0.031,0.031,0.053,0.053,0.052,0.052,0.053,0.053,0.054,0.053,0.054,0.053,0.052,0.052,0.053,0.053,0.054,0.053,0.058,0.055,0.058,0.058,0.059,0.058,0.057,0.058,0.056,0.056,0.055,0.054,0.054,0.054,0.056,0.056,0.031,0.031,0.032,0.032,0.031,0.031,0.032,0.031
1:14:35,37.1,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031,0.058,0.057,0.056,0.056,0.057,0.057,0.057,0.056,0.058,0.057,0.056,0.055,0.057,0.057,0.057,0.056,0.064,0.061,0.062,0.062,0.063,0.062,0.061,0.061,0.061,0.062,0.056,0.055,0.056,0.056,0.059,0.062,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
1:39:35,36.9,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031,0.064,0.063,0.061,0.060,0.061,0.062,0.062,0.059,0.065,0.063,0.060,0.060,0.062,0.062,0.061,0.059,0.071,0.069,0.072,0.068,0.068,0.067,0.065,0.065,0.068,0.068,0.057,0.057,0.058,0.057,0.063,0.064,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
2:04:35,37.0,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031,0.070,0.069,0.067,0.067,0.066,0.067,0.066,0.063,0.071,0.069,0.066,0.066,0.067,0.067,0.065,0.063,0.081,0.078,0.079,0.074,0.073,0.073,0.070,0.068,0.076,0.075,0.058,0.057,0.059,0.059,0.068,0.070,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
2:29:35,37.1,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031,0.076,0.075,0.073,0.073,0.069,0.069,0.067,0.065,0.077,0.075,0.072,0.072,0.070,0.070,0.067,0.065,0.085,0.082,0.087,0.081,0.076,0.076,0.074,0.071,0.080,0.081,0.059,0.058,0.061,0.060,0.071,0.072,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
2:54:35,37.0,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031,0.084,0.083,0.081,0.080,0.074,0.074,0.069,0.067,0.085,0.083,0.080,0.080,0.076,0.076,0.069,0.067,0.087,0.085,0.089,0.089,0.078,0.078,0.076,0.073,0.084,0.083,0.060,0.059,0.062,0.062,0.074,0.072,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
3:19:35,37.1,0.031,0.031,0.032,0.032,0.031,0.030,0.031,0.031,0.096,0.095,0.091,0.091,0.081,0.082,0.070,0.069,0.097,0.096,0.089,0.088,0.083,0.083,0.070,0.071,0.090,0.087,0.099,0.099,0.080,0.080,0.079,0.075,0.092,0.093,0.060,0.060,0.064,0.063,0.074,0.074,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
3:44:35,37.1,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.032,0.114,0.113,0.106,0.105,0.092,0.092,0.071,0.070,0.114,0.113,0.102,0.101,0.093,0.094,0.074,0.071,0.097,0.092,0.114,0.113,0.082,0.082,0.079,0.077,0.106,0.109,0.061,0.061,0.066,0.065,0.076,0.076,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
4:09:35,37.0,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031,0.136,0.136,0.124,0.123,0.104,0.105,0.072,0.072,0.138,0.136,0.118,0.118,0.105,0.108,0.076,0.072,0.112,0.106,0.134,0.133,0.084,0.084,0.079,0.079,0.126,0.130,0.062,0.061,0.067,0.067,0.078,0.078,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
4:34:35,37.1,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031,0.162,0.163,0.144,0.143,0.118,0.119,0.074,0.075,0.165,0.164,0.137,0.136,0.120,0.124,0.076,0.074,0.135,0.126,0.156,0.156,0.088,0.087,0.081,0.080,0.152,0.155,0.063,0.062,0.069,0.069,0.080,0.080,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031
4:59:35,37.0,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.032,0.194,0.195,0.168,0.167,0.136,0.135,0.077,0.079,0.197,0.196,0.159,0.158,0.136,0.141,0.079,0.077,0.163,0.152,0.180,0.180,0.094,0.094,0.084,0.083,0.180,0.187,0.063,0.062,0.071,0.071,0.083,0.083,0.031,0.031,0.033,0.032,0.031,0.031,0.031,0.031
5:24:35,37.1,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.032,0.236,0.236,0.197,0.197,0.158,0.156,0.081,0.083,0.237,0.237,0.185,0.184,0.156,0.164,0.083,0.081,0.199,0.185,0.211,0.208,0.102,0.102,0.089,0.088,0.218,0.222,0.063,0.063,0.074,0.073,0.088,0.088,0.031,0.031,0.033,0.033,0.031,0.031,0.031,0.031
5:49:35,37.1,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031,0.282,0.284,0.233,0.233,0.184,0.181,0.087,0.089,0.284,0.285,0.217,0.216,0.181,0.191,0.087,0.086,0.241,0.233,0.246,0.242,0.117,0.113,0.095,0.094,0.262,0.268,0.064,0.063,0.077,0.076,0.093,0.093,0.031,0.031,0.033,0.033,0.031,0.031,0.031,0.031
6:14:35,37.0,0.031,0.031,0.032,0.032,0.031,0.031,0.032,0.032,0.335,0.338,0.276,0.277,0.216,0.211,0.093,0.096,0.338,0.339,0.255,0.254,0.211,0.223,0.093,0.092,0.287,0.277,0.289,0.283,0.129,0.125,0.102,0.101,0.311,0.319,0.064,0.064,0.081,0.080,0.099,0.100,0.031,0.031,0.033,0.033,0.031,0.032,0.031,0.031
6:39:35,37.0,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.032,0.392,0.396,0.327,0.329,0.253,0.246,0.101,0.105,0.394,0.397,0.300,0.300,0.245,0.262,0.100,0.099,0.338,0.327,0.331,0.331,0.147,0.139,0.109,0.108,0.366,0.377,0.064,0.064,0.084,0.083,0.107,0.108,0.031,0.031,0.033,0.033,0.031,0.031,0.031,0.031
7:04:35,37.1,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031,0.450,0.455,0.380,0.384,0.301,0.286,0.109,0.113,0.452,0.455,0.351,0.352,0.284,0.305,0.107,0.107,0.392,0.380,0.380,0.380,0.157,0.154,0.118,0.117,0.423,0.432,0.065,0.064,0.088,0.087,0.116,0.117,0.031,0.031,0.033,0.032,0.031,0.031,0.031,0.031
7:29:35,37.1,0.031,0.031,0.034,0.032,0.031,0.031,0.031,0.032,0.505,0.512,0.434,0.439,0.349,0.332,0.120,0.123,0.509,0.513,0.404,0.405,0.328,0.356,0.116,0.116,0.447,0.438,0.430,0.430,0.181,0.177,0.129,0.126,0.478,0.488,0.065,0.065,0.095,0.096,0.126,0.126,0.031,0.031,0.033,0.033,0.031,0.031,0.031,0.031
7:54:35,37.0,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.031,0.559,0.565,0.485,0.493,0.401,0.382,0.131,0.135,0.560,0.566,0.452,0.458,0.376,0.405,0.127,0.127,0.500,0.489,0.476,0.479,0.210,0.203,0.140,0.137,0.532,0.541,0.065,0.065,0.099,0.097,0.139,0.139,0.031,0.031,0.033,0.033,0.031,0.031,0.032,0.031
8:19:35,37.1,0.031,0.031,0.032,0.032,0.031,0.031,0.031,0.032,0.611,0.617,0.534,0.545,0.456,0.437,0.144,0.149,0.610,0.617,0.502,0.507,0.431,0.463,0.139,0.140,0.549,0.541,0.519,0.523,0.241,0.234,0.152,0.150,0.583,0.595,0.066,0.065,0.105,0.103,0.153,0.152,0.031,0.031,0.033,0.033,0.031,0.031,0.031,0.031
8:44:35,37.1,0.031,0.031,0.033,0.033,0.031,0.031,0.031,0.031,0.654,0.660,0.575,0.588,0.504,0.496,0.159,0.166,0.653,0.660,0.546,0.553,0.488,0.519,0.154,0.154,0.591,0.581,0.556,0.562,0.277,0.271,0.168,0.165,0.633,0.639,0.066,0.065,0.113,0.111,0.169,0.169,0.031,0.031,0.033,0.033,0.031,0.031,0.032,0.031
9:09:35,37.0,0.031,0.031,0.033,0.032,0.031,0.031,0.032,0.032,0.691,0.700,0.614,0.629,0.557,0.550,0.176,0.185,0.692,0.699,0.585,0.593,0.544,0.570,0.170,0.172,0.632,0.625,0.594,0.601,0.321,0.312,0.184,0.183,0.674,0.680,0.066,0.065,0.119,0.118,0.187,0.186,0.031,0.031,0.033,0.033,0.031,0.031,0.032,0.031
9:34:35,37.0,0.031,0.031,0.032,0.033,0.031,0.031,0.032,0.032,0.723,0.733,0.650,0.667,0.601,0.597,0.196,0.207,0.725,0.732,0.623,0.632,0.592,0.618,0.189,0.191,0.664,0.661,0.629,0.636,0.370,0.363,0.203,0.201,0.711,0.719,0.066,0.066,0.128,0.126,0.208,0.207,0.031,0.031,0.033,0.033,0.031,0.031,0.032,0.031
9:59:35,37.1,0.031,0.031,0.033,0.033,0.031,0.031,0.032,0.032,0.751,0.758,0.686,0.705,0.635,0.641,0.218,0.230,0.751,0.760,0.659,0.670,0.633,0.650,0.210,0.212,0.689,0.690,0.659,0.666,0.424,0.420,0.224,0.221,0.742,0.750,0.066,0.066,0.135,0.134,0.232,0.231,0.031,0.031,0.033,0.033,0.031,0.031,0.032,0.031
10:24:35,37.0,0.031,0.031,0.033,0.033,0.031,0.031,0.032,0.032,0.777,0.786,0.714,0.736,0.662,0.667,0.241,0.256,0.779,0.789,0.689,0.703,0.664,0.676,0.234,0.236,0.712,0.714,0.690,0.699,0.489,0.478,0.246,0.243,0.766,0.777,0.066,0.066,0.144,0.142,0.257,0.257,0.031,0.031,0.033,0.033,0.031,0.031,0.031,0.031
10:49:35,37.0,0.031,0.031,0.033,0.033,0.031,0.031,0.031,0.032,0.798,0.807,0.745,0.763,0.688,0.689,0.266,0.282,0.799,0.810,0.721,0.732,0.688,0.706,0.259,0.260,0.739,0.740,0.715,0.725,0.536,0.532,0.271,0.267,0.794,0.802,0.066,0.066,0.154,0.151,0.285,0.285,0.031,0.031,0.033,0.033,0.031,0.031,0.032,0.031
11:14:35,37.1,0.031,0.031,0.033,0.033,0.031,0.031,0.031,0.031,0.819,0.831,0.770,0.792,0.708,0.710,0.292,0.312,0.822,0.833,0.748,0.763,0.709,0.726,0.286,0.288,0.762,0.759,0.742,0.752,0.581,0.578,0.297,0.292,0.814,0.825,0.066,0.066,0.165,0.161,0.315,0.315,0.031,0.031,0.033,0.033,0.031,0.031,0.031,0.031
11:39:35,37.1,0.031,0.031,0.033,0.033,0.031,0.031,0.031,0.031,0.835,0.844,0.792,0.812,0.724,0.727,0.321,0.344,0.836,0.847,0.771,0.786,0.726,0.741,0.316,0.316,0.778,0.780,0.761,0.776,0.617,0.618,0.325,0.321,0.835,0.845,0.066,0.066,0.176,0.173,0.348,0.348,0.031,0.031,0.033,0.033,0.031,0.031,0.032,0.031
