time_min,temp_C,OD600,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,logOD_fit,logOD_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std
163.96666666666667,37.1,0.078,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.16402777777777783,-0.08602777777777783,-2.5382815987484264,0.0016399030771858728,0.004423255010635119,2.714586535269715e-05,156.7052270089259,0.9617123548654144
178.96666666666667,37.0,0.085,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.16397222222222227,-0.07897222222222226,-2.4703225098370467,0.0016151449888182,0.004642691068958094,2.6863455580719478e-05,149.29857926461182,0.8638687547305396
193.96666666666667,37.1,0.092,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.16533333333333342,-0.07333333333333342,-2.398859419686005,0.001585229765129114,0.00489028873844366,2.6860743009387655e-05,141.73952043178133,0.7785284338453161
208.96666666666667,37.0,0.098,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.16588888888888895,-0.06788888888888894,-2.323486910147494,0.0015608603846259965,0.005163151155055834,2.6596322837479617e-05,134.24886464561575,0.6915401152227721
223.96666666666667,37.0,0.106,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.16722222222222227,-0.061222222222222275,-2.2438707521408787,0.0015476305998240463,0.005454731625894604,2.5934353246786798e-05,127.07264593356884,0.6041629751316231
238.96666666666667,37.0,0.116,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.1675555555555556,-0.05155555555555559,-2.159799804167733,0.001543969452078456,0.005755257589036056,2.5046366795521782e-05,120.43721238132106,0.5241319872249122
253.96666666666667,37.0,0.126,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.1679444444444445,-0.041944444444444506,-2.0712296475192034,0.0015439722253874162,0.006052402362000109,2.422062485369766e-05,114.52430606924888,0.4583056591460099
268.96666666666664,37.0,0.139,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.16911111111111116,-0.030111111111111144,-1.9783145634251582,0.0015419140936055121,0.006332158562310397,2.367576360117934e-05,109.46459627300277,0.4092850610981131
283.96666666666664,37.0,0.152,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.1697500000000001,-0.0177500000000001,-1.8814252828629492,0.0015352586129497483,0.006579849917082381,2.3450523312145998e-05,105.34391958704413,0.37544474010802603
298.96666666666664,37.1,0.168,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.16894444444444448,-0.00094444444444447,-1.7811509890116213,0.0015250726448285696,0.006781205745424179,2.3420624715977926e-05,102.21591949597858,0.35302876514686526
313.96666666666664,37.1,0.18600000000000005,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.1683055555555556,0.017694444444444457,-1.6782852444075047,0.0015144914380856788,0.006923415978122405,2.3408044115859373e-05,100.1163562539432,0.3384930345535801
328.96666666666664,37.0,0.207,none_R0_control_mCherry,B03,M9_0.5%_glucose,0_mM_NiCl2,none,0.0,mCherry,20200305,1,0.16950000000000007,0.03749999999999992,-1.5737967528089598,0.0015065237993087664,0.006996084949899117,2.328831201821291e-05,99.0764385400924,0.32980202940620923
