time_min,temp_C,OD600,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,logOD_fit,logOD_fit_std,growth_rate,growth_rate_std,doubling_time,doubling_time_std
898.9666666666667,37.1,0.711,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18308333333333335,0.5279166666666666,-0.3329104639597702,0.0029927380035575895,0.0010659681695863732,5.35704081575131e-05,650.2512929902088,32.67848718592866
913.9666666666667,37.1,0.725,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18372222222222226,0.5412777777777777,-0.31706195968435225,0.002994092668839631,0.0010460964168477749,5.3728337660972185e-05,662.6035319465301,34.03184039866227
928.9666666666667,37.1,0.7340000000000001,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1842222222222223,0.5497777777777778,-0.30156593173142454,0.002994129724067761,0.0010186109947543098,5.401657361705582e-05,680.4827202234678,36.08575318878358
943.9666666666667,37.0,0.7440000000000001,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18386111111111114,0.560138888888889,-0.28654842530821156,0.0029949803664290273,0.0009822221238993678,5.4340073498622815e-05,705.692901528413,39.04147870776243
958.9666666666667,37.1,0.7559999999999999,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1850555555555556,0.5709444444444443,-0.27214228427630616,0.002998977903808697,0.000937272698611491,5.456298934790725e-05,739.5362967328485,43.0518366114825
973.9666666666667,37.1,0.765,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18533333333333338,0.5796666666666667,-0.25846515263695835,0.0030065496241081925,0.0008853654918655196,5.462613195212209e-05,782.8938296425372,48.30373674542461
988.9666666666667,37.1,0.775,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18472222222222226,0.5902777777777778,-0.24560455006407267,0.003015297170380144,0.0008288163010181648,5.4628385183996555e-05,836.3097826483915,55.12229052871811
1003.9666666666667,37.1,0.785,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18497222222222226,0.6000277777777778,-0.23361155147998858,0.0030215044562407548,0.0007700774360974716,5.478785182814714e-05,900.1006237406638,64.038468460832
1018.9666666666667,37.0,0.7929999999999999,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18511111111111117,0.6078888888888887,-0.22250250098893076,0.003023365494610953,0.000711262050433481,5.52753601718687e-05,974.5313701715204,75.73519837335019
1033.9666666666667,37.0,0.8009999999999999,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18475000000000005,0.6162499999999999,-0.21226650663713542,0.0030234274068944916,0.000653859779144339,5.603672447271756e-05,1060.0853618294414,90.85084177548744
1048.9666666666667,37.0,0.81,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18500000000000005,0.625,-0.20287550853704772,0.0030276782578424885,0.0005986789501170042,5.678106015782931e-05,1157.7944746921175,109.80976983581485
1063.9666666666667,37.0,0.816,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18497222222222232,0.6310277777777776,-0.19429361917244137,0.003040931412830111,0.0005459933485728596,5.7195569546266164e-05,1269.515796065506,132.98821165814738
1078.9666666666667,37.0,0.823,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18433333333333335,0.6386666666666666,-0.18648313695632623,0.003061720397192546,0.000495824531790312,5.724902657550179e-05,1397.9687089243953,161.41264225058336
1093.9666666666667,37.0,0.831,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1845,0.6465,-0.17940590347879493,0.0030817748659649415,0.00044826323875890584,5.7345483123406624e-05,1546.2949459764823,197.81463894699445
1108.9666666666667,37.0,0.8370000000000001,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18508333333333338,0.6519166666666667,-0.173020178279927,0.0030922859732288362,0.00040372998594562226,5.811505617114949e-05,1716.8583080011902,247.13377871524364
1123.9666666666667,37.0,0.841,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18552777777777782,0.6554722222222221,-0.16727458223314784,0.003093173348711306,0.00036309464558470506,5.985277813655335e-05,1908.9986288388916,314.68068390511064
1138.9666666666667,37.0,0.846,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18494444444444447,0.6610555555555555,-0.16210160106146532,0.003097360892963573,0.00032761208435116984,6.207659608373076e-05,2115.755839509741,400.8976681100007
1153.9666666666667,37.1,0.845,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1846388888888889,0.6603611111111111,-0.1574134439368038,0.003123053746486542,0.0002986769359244468,6.377553493783393e-05,2320.7254969807364,495.53712460494904
1168.9666666666667,37.0,0.848,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18455555555555556,0.6634444444444444,-0.1531026637552202,0.0031758462893320466,0.00027744515174515927,6.429938987790392e-05,2498.321474352593,578.9992923260369
1183.9666666666667,37.0,0.853,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18425000000000002,0.66875,-0.14904895882878577,0.003236663692273912,0.00026440381119913203,6.434440194668226e-05,2621.5476146745523,637.970809406923
1198.9666666666667,37.0,0.857,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18558333333333338,0.6714166666666666,-0.14513220589830667,0.003273746463215293,0.00025898708670901716,6.619591927047905e-05,2676.3773799221317,684.0698632118066
1213.9666666666667,37.0,0.861,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1855277777777778,0.6754722222222223,-0.14125030976330777,0.0032776664430615174,0.00025933233321631666,7.194989486286835e-05,2672.8143458369727,741.5531599390891
1228.9666666666667,37.0,0.8640000000000001,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18580555555555558,0.6781944444444445,-0.13733919668862882,0.0032943208064623026,0.00026224719929660023,8.049049194163712e-05,2643.106131997236,811.2380738060878
1243.9666666666667,37.0,0.8690000000000001,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18636111111111114,0.682638888888889,-0.1333914819526285,0.003407845802219024,0.0002634212727448959,8.736471718653855e-05,2631.3257594469496,872.6896973972306
1258.9666666666667,37.0,0.87,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.1859444444444445,0.6840555555555555,-0.1294701683176811,0.0036372338667047194,0.00025787142297452326,8.883979570711655e-05,2687.956550456642,926.0332457845325
1273.9666666666667,37.0,0.873,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18675000000000003,0.68625,-0.1257142239417135,0.0038457936303651673,0.00024056702532281038,9.177786332647175e-05,2881.3058632197403,1099.2366695373069
1288.9666666666667,37.0,0.877,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18747222222222226,0.6895277777777777,-0.12233396505322958,0.0038719966358164598,0.00020714738773049135,0.00012730849279084082,3346.1545817887063,2056.477279872459
1303.9666666666667,37.0,0.878,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18811111111111112,0.6898888888888889,-0.11959564738694439,0.004168407894626137,0.00015462472142825645,0.00022258481076802624,4482.77076367478,6453.021696223097
1318.9666666666667,37.0,0.88,O2_R260_T_mCherry,E04,M9_0.5%_glucose,0.01_mM_NiCl2,O2,260.0,mCherry,20200305,1,0.18899999999999997,0.6910000000000001,-0.11779630197199253,0.0066478744853349595,8.196480367539394e-05,0.0003792194528580197,8456.64418724192,39125.62268069656
