time_min,temp_C,OD600,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
24.466666666666665,37.0,0.055,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.023499999999999986,0.0504161,0.009481170512537858,0.000300317,0.00013305834217876197,2265.435,123622.1222024565
49.46666666666667,37.0,0.057,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.025399999999999985,0.05820135,0.008484659831398459,0.000308768,9.291517006295044e-05,2244.29,2601.64958461464
74.46666666666667,37.1,0.062,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031750000000000014,0.030249999999999985,0.0656159,0.007974306076678492,0.0003293185,6.4371522706376e-05,2104.79,498.46730938858343
99.46666666666668,37.0,0.069,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.03734999999999999,0.07426335,0.008164784827878186,0.00036766450000000003,4.639833819078231e-05,1885.27,252.75475826014394
124.46666666666668,37.0,0.08199999999999999,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031750000000000014,0.050249999999999975,0.08401715,0.007853836773940725,0.000420754,3.7397360297521386e-05,1647.3899999999999,148.35569931964932
149.46666666666667,37.1,0.095,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031750000000000014,0.06324999999999999,0.0955091,0.007890786503217348,0.0004940155,3.450449473442291e-05,1403.085,98.12397070771695
174.46666666666667,37.1,0.111,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.07939999999999998,0.109321,0.007900105213585862,0.0005838945,3.3141441700095824e-05,1187.1100000000001,67.6775634315719
199.46666666666667,37.1,0.124,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.09239999999999998,0.1254945,0.008168708516433549,0.0006897475000000001,3.235807585488102e-05,1004.9300000000001,47.402944669361325
224.46666666666667,37.0,0.15,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03170000000000002,0.11829999999999997,0.143485,0.00811671324513945,0.0008072515,3.110908632661733e-05,858.6510000000001,33.157462076937406
249.46666666666667,37.0,0.17600000000000002,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.14450000000000002,0.165877,0.007724751994276407,0.000934749,3.036581812586006e-05,741.5325,24.171425075684038
274.46666666666664,37.0,0.209,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.17734999999999998,0.190375,0.007817691895487616,0.00106573,2.9921009781205997e-05,650.3955000000001,18.334030353768117
299.46666666666664,37.0,0.222,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.19035,0.218871,0.007812363812006257,0.001197025,2.8776046455350465e-05,579.0595000000001,13.99929874850588
324.46666666666664,37.1,0.237,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.20544999999999997,0.250103,0.008068875008729362,0.0013211899999999999,2.6922533913165663e-05,524.639,10.774299630504899
349.46666666666664,37.0,0.26,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.2284,0.28447599999999995,0.007874196841253766,0.0014326249999999999,2.6273200256493724e-05,483.83050000000003,8.929783035250951
374.4666666666666,37.0,0.307,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031800000000000016,0.2752,0.3218075,0.00777697672026988,0.001528695,2.4867426380955107e-05,453.42499999999995,7.393514936096782
399.4666666666666,37.1,0.35600000000000004,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.3244,0.36095,0.007766241045355522,0.001602735,2.4612890897412995e-05,432.4775,6.648025120473197
424.4666666666666,37.0,0.405,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.3734,0.4020725,0.007770295732429123,0.0016527949999999999,2.5441066954022712e-05,419.37850000000003,6.4642751044482045
449.4666666666666,37.1,0.454,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.42235,0.4435465,0.007925455793534703,0.001673895,2.6072354326305096e-05,414.093,6.460657881399143
474.4666666666666,37.0,0.499,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.46735,0.4854255,0.008048085403577232,0.0016672100000000001,2.6707056375831128e-05,415.753,6.672068889641523
499.4666666666666,37.0,0.537,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.50535,0.5266075,0.007794307449206929,0.0016321500000000002,2.687181033092652e-05,424.6835,6.993180179274054
524.4666666666667,37.0,0.575,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.5433999999999999,0.566256,0.007965896760400517,0.001569315,2.6716261974809745e-05,441.688,7.511477312133272
549.4666666666667,37.1,0.5920000000000001,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.5605000000000001,0.6050475,0.00808971153299619,0.0014820950000000001,2.5088745796397754e-05,467.6815,7.897184347044516
574.4666666666667,37.0,0.638,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.6064,0.6403464999999999,0.007664407593804812,0.00137412,2.4015348395056758e-05,504.431,8.780684195410444
599.4666666666667,37.1,0.67,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03170000000000002,0.6383,0.673397,0.007812601420441614,0.001251385,2.332711076459797e-05,553.9035,10.30215603944855
624.4666666666667,37.0,0.6990000000000001,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.66735,0.702977,0.008086609190730069,0.001117755,2.2903333876877697e-05,620.1235,12.675184567335597
649.4666666666667,37.1,0.727,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.69545,0.7291905000000001,0.007796873423880625,0.0009795634999999999,2.3306103159627745e-05,707.608,16.867339200806263
674.4666666666667,37.0,0.75,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.71845,0.7517365,0.00807286409305675,0.0008414905,2.447904406908462e-05,823.7135000000001,24.115862937437075
699.4666666666667,37.1,0.772,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.7405,0.7711859999999999,0.007634929721350124,0.0007073730000000001,2.5045819176696116e-05,979.889,35.03714752519479
724.4666666666667,37.0,0.79,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.7584500000000001,0.7873545,0.007762626647092075,0.000582357,2.5830462522064517e-05,1190.245,53.37540175643293
749.4666666666667,37.0,0.807,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.7755000000000001,0.8009495,0.00800230736319758,0.000471216,2.6126484442632897e-05,1470.975,83.43554067053174
774.4666666666667,37.1,0.82,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.7883499999999999,0.81104,0.00785464459519436,0.0003741915,2.4698179806009098e-05,1852.385,125.86583741159309
799.4666666666667,37.0,0.818,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.78645,0.819589,0.007793860594193489,0.0002931625,2.3618142501019634e-05,2364.375,197.55211595843213
824.4666666666667,37.0,0.826,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.7945,0.825509,0.007784584986068132,0.000229488,2.2312318358852554e-05,3020.3999999999996,312.52808988313745
849.4666666666667,37.0,0.8220000000000001,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.7904500000000001,0.8304670000000001,0.00792227327034815,0.000179228,2.190000998340984e-05,3867.4049999999997,502.15127887686805
874.4666666666667,37.0,0.831,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.7995,0.8345095,0.007865370444189196,0.0001458605,2.226624595081873e-05,4752.125,812.9762793349618
899.4666666666667,37.0,0.835,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.8035,0.8381345,0.007708730245903763,0.00012296049999999998,2.3990532071458892e-05,5637.15,1274.157877964428
924.4666666666667,37.0,0.8390000000000001,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.8074500000000001,0.84136,0.007718431092372735,0.0001086345,2.5725092125816008e-05,6380.57,1973.9204920819636
949.4666666666667,37.0,0.843,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03140000000000002,0.8116,0.84398,0.008097293098831816,0.000101868,2.617611398292484e-05,6804.37,2356.521760736548
974.4666666666667,37.1,0.848,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.8164,0.846622,0.007810829364611504,9.70941e-05,2.657093551120685e-05,7138.92,3033.7186062177007
999.4666666666667,37.0,0.851,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.8193999999999999,0.848724,0.007858481245036233,9.347115e-05,2.6172863621596538e-05,7415.63,3366.7741321243193
1024.4666666666667,37.0,0.852,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.82045,0.8507465000000001,0.007633361396061955,8.82891e-05,2.4889082339149823e-05,7850.879999999999,399640.6267906976
1049.4666666666667,37.1,0.858,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03140000000000002,0.8266,0.853343,0.007947242205247852,8.042645e-05,2.4470774430777083e-05,8618.400000000001,4706.064634174936
1074.4666666666667,37.0,0.855,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03140000000000002,0.8236,0.8550104999999999,0.007953763307359493,6.87947e-05,2.3691358142438145e-05,10016.3,232563.2677190656
1099.4666666666667,37.0,0.8590000000000001,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03145000000000002,0.8275500000000001,0.856475,0.007810587295232767,5.25434e-05,2.4191323177890725e-05,12975.95,113091.47074708217
1124.4666666666667,37.0,0.857,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031300000000000015,0.8257,0.8576385,0.0077805407571140545,3.240485e-05,2.5084745945063184e-05,18239.449999999997,628320.9553534822
1149.4666666666667,37.0,0.857,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03145000000000002,0.82555,0.857922,0.007966773472777472,8.71205e-06,2.6594013380047785e-05,17786.300000000003,20295114.40752776
1174.4666666666667,37.0,0.857,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.82545,0.8575925,0.007786793302284724,-1.58693e-05,2.7711035023546732e-05,-18918.1,1072476.8651615928
1199.4666666666667,37.1,0.857,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03145000000000002,0.82555,0.857175,0.007765762574287957,-4.248585e-05,2.8322597484583867e-05,-14830.7,284641.2796256339
1224.4666666666667,37.0,0.855,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03140000000000002,0.8236,0.855306,0.008191467089639375,-6.793654999999999e-05,2.8360815512646775e-05,-10160.45,354108.7335724997
1249.4666666666667,37.0,0.853,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.8215,0.853564,0.007926164678326558,-9.14473e-05,2.8181137498213106e-05,-7579.745000000001,5457.68146189076
1274.4666666666667,37.1,0.851,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03135000000000002,0.81965,0.8513065,0.00790199743304089,-0.00011219999999999999,2.8920915180367295e-05,-6177.785,2267.8619378574003
1299.4666666666667,37.0,0.848,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03145000000000002,0.81655,0.848311,0.007855532719850697,-0.0001290275,3.0920340215914226e-05,-5372.08,1754.8656537138459
1324.4666666666667,37.1,0.8440000000000001,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031300000000000015,0.8127000000000001,0.8443045,0.008108562986395692,-0.0001412505,3.273545853836359e-05,-4907.225,1411.762916802821
1349.4666666666667,37.1,0.84,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03140000000000002,0.8086,0.8413999999999999,0.00796351590396043,-0.000151286,3.396249637970868e-05,-4581.7,1335.8665085756245
1374.466666666667,37.1,0.836,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03135000000000002,0.80465,0.8373545,0.008262341512422389,-0.000160203,3.57345624499589e-05,-4326.6900000000005,1551.6486919192296
1399.466666666667,37.0,0.831,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03140000000000002,0.7996,0.8336775,0.008172658461191744,-0.00016629900000000001,3.765718329325659e-05,-4168.085,1569.6518732958875
1424.466666666667,37.0,0.8340000000000001,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031250000000000014,0.8027500000000001,0.829127,0.007891010979968855,-0.0001702995,4.6248186699145105e-05,-4070.17,2142.125957500775
1449.466666666667,37.1,0.8270000000000001,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03145000000000002,0.7955500000000001,0.8245285,0.008209977825219995,-0.000178193,6.331628333347515e-05,-3888.945,9200.107627099489
1474.466666666667,37.1,0.82,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03135000000000002,0.78865,0.8200475,0.008180271030277969,-0.0001893385,9.326308932057605e-05,-3571.19,24346.660429351778
1499.466666666667,37.1,0.813,O1_R0_G_mCherry,C02,M9_0.5%_glucose,0_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03135000000000002,0.78165,0.8149105,0.009398578199393045,-0.00020715000000000002,0.00013367514273842038,-3047.75,129167.93350619532
24.466666666666665,37.0,0.054000000000000006,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.022499999999999992,0.04931985,0.008980416299899034,0.0001833645,0.00019920706252670389,2608.365,116438.89964885487
49.46666666666667,37.0,0.055,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.023399999999999983,0.0542187,0.00734198184011888,0.000249454,0.00012869639297370653,2655.895,208332.81767020296
74.46666666666667,37.1,0.059,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031750000000000014,0.027249999999999983,0.06132575,0.007365934512695406,0.00032089900000000003,8.325237767176063e-05,2159.67,1727.0276535240348
99.46666666666668,37.0,0.064,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.03234999999999998,0.0700218,0.007506785119567905,0.0003846815,5.295993567755478e-05,1801.875,307.7326453667443
124.46666666666668,37.0,0.076,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031750000000000014,0.044249999999999984,0.08007305,0.007287073765036551,0.000450138,5.0028965136229673e-05,1539.855,164.9900386568511
149.46666666666667,37.1,0.091,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031750000000000014,0.05924999999999998,0.09247025,0.0072837475606514985,0.0005139935,6.634783547109166e-05,1348.5549999999998,154.3831629426451
174.46666666666667,37.1,0.107,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.07539999999999998,0.1067205,0.006947484242432189,0.000581115,7.471913282326584e-05,1192.79,128.1941915225627
199.46666666666667,37.1,0.12,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.08839999999999998,0.122801,0.007088887556563309,0.000657066,6.280707108079427e-05,1054.915,86.62958240458484
224.46666666666667,37.0,0.14400000000000002,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03170000000000002,0.1123,0.140375,0.007421644997815846,0.0007450295000000001,3.8815842549365936e-05,930.3625,46.57020944490042
249.46666666666667,37.0,0.168,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.1365,0.159634,0.00727920475118878,0.000844497,3.7383884104240986e-05,820.781,38.42112660952313
274.46666666666664,37.0,0.202,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.17035,0.182336,0.0070223539026852124,0.000960734,6.294247800681471e-05,721.4765,56.60115933098543
299.46666666666664,37.0,0.213,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.18134999999999998,0.20727299999999999,0.006990819740569479,0.001089255,7.637555123536624e-05,636.3499999999999,56.14066194522806
324.46666666666664,37.1,0.229,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.19745,0.2360515,0.007218118682040544,0.0012239450000000002,6.799663013146098e-05,566.3215,37.221350752680536
349.46666666666664,37.0,0.246,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.21439999999999998,0.2674765,0.007209104429820952,0.0013581700000000001,4.238171959496792e-05,510.35400000000004,16.68384151512775
374.4666666666666,37.0,0.292,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031800000000000016,0.2602,0.3033225,0.007682150093168682,0.00148935,3.200383776815661e-05,465.4035,9.919605385619903
399.4666666666666,37.1,0.335,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.3034,0.3424605,0.007426815249967885,0.0016018550000000001,5.369034688143566e-05,432.7145,13.352330484019568
424.4666666666666,37.0,0.384,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.3524,0.383735,0.007134592175042003,0.0016903550000000002,6.78065185078613e-05,410.06,14.722196366875192
449.4666666666666,37.1,0.438,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.40635,0.4275445,0.006962963865081694,0.001753405,6.175648422935543e-05,395.31550000000004,12.778744147634889
474.4666666666666,37.0,0.479,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.44734999999999997,0.47187,0.0072726805986066305,0.001782035,4.295772611769024e-05,388.96349999999995,9.086336828047896
499.4666666666666,37.0,0.526,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.49435,0.5167265000000001,0.007380601034742533,0.00177209,3.343563971743722e-05,391.1465,7.414012076485052
524.4666666666667,37.0,0.564,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.5324,0.560619,0.0071961672622076625,0.00172813,4.5819526735195415e-05,401.0965,11.263080160295527
549.4666666666667,37.1,0.598,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.5665,0.6026659999999999,0.007037004625168266,0.00165471,5.451360502001152e-05,418.894,15.080409563046748
574.4666666666667,37.0,0.6409999999999999,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.6093999999999999,0.642701,0.006925581468328241,0.00155073,4.905460370395241e-05,446.982,15.269817020606004
599.4666666666667,37.1,0.677,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03170000000000002,0.6453,0.679482,0.007159656638777033,0.001425655,3.516203086409862e-05,486.19550000000004,12.528889849688188
624.4666666666667,37.0,0.71,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.6783499999999999,0.713174,0.007023045354464408,0.001285375,2.8539395553280786e-05,539.2560000000001,12.014709776404814
649.4666666666667,37.1,0.741,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.70945,0.7435745,0.007044936360465059,0.001134515,3.5262009502762796e-05,610.9649999999999,18.22651433289104
674.4666666666667,37.0,0.768,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.73645,0.7699834999999999,0.006834580695352781,0.0009816044999999998,4.181984433482418e-05,706.137,28.377855989922928
699.4666666666667,37.1,0.795,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.7635000000000001,0.7929025000000001,0.006775157905315858,0.000831214,4.0688397792787575e-05,833.8975,38.856112209466225
724.4666666666667,37.0,0.813,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.78145,0.8120475,0.006850497299165338,0.0006924225,3.465248936096522e-05,1001.0450000000001,49.082171761097605
749.4666666666667,37.0,0.8320000000000001,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.8005000000000001,0.827611,0.006881442557690136,0.0005669799999999999,3.07612000291271e-05,1222.525,67.17091336267475
774.4666666666667,37.1,0.8440000000000001,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03165000000000002,0.81235,0.840689,0.006716725066583868,0.00046043099999999997,3.229706037973716e-05,1505.435,115.31492543246873
799.4666666666667,37.0,0.852,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.82045,0.8508465000000001,0.006870835785435391,0.00037537249999999996,3.3739641311413144e-05,1846.555,197.31694172838445
824.4666666666667,37.0,0.8540000000000001,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.8225000000000001,0.8591854999999999,0.007028532069214234,0.000310509,3.2423680080463364e-05,2232.295,298.5161722958145
849.4666666666667,37.0,0.863,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.83145,0.866208,0.006958233745318486,0.0002637055,2.94450164415721e-05,2628.49,352.2027216556737
874.4666666666667,37.0,0.871,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.8395,0.8722525,0.006903778345667409,0.00023200450000000002,2.7000540879095773e-05,2987.645,374.9035365068335
899.4666666666667,37.0,0.878,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031500000000000014,0.8465,0.877776,0.007067901220130056,0.000212254,2.91624311049367e-05,3265.6549999999997,474.00755592012905
924.4666666666667,37.0,0.883,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.031550000000000016,0.85145,0.8833314999999999,0.00700175976567212,0.000199833,3.2197496733224774e-05,3468.635,582.4242095664524
949.4666666666667,37.0,0.888,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03140000000000002,0.8566,0.8879520000000001,0.006944184522737152,0.000188824,3.337783127103192e-05,3670.865,661.4443947274658
974.4666666666667,37.1,0.893,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.8613999999999999,0.8930145,0.006838702703170504,0.000177779,3.2162367923805444e-05,3898.925,735.1801341553921
999.4666666666667,37.0,0.8959999999999999,O1_R0_G_mCherry,C03,M9_0.5%_glucose,0.1_%wv_2DoG,O1,0.0,mCherry,20200902,1,0.03160000000000002,0.8643999999999998,0.8967890000000001,0.006869784818504091,0.000163876,2.937984773441104e-05,4229.71,851.4655278800237
