time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number
698.95,37.0,0.924,73.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
718.95,37.0,0.9209999999999999,85.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
738.95,37.1,0.917,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
758.95,37.0,0.915,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
778.95,37.1,0.912,87.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
798.95,37.1,0.909,86.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
818.95,37.0,0.9059999999999999,82.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
838.95,37.0,0.904,86.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
858.95,37.1,0.9009999999999999,86.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
878.95,37.1,0.899,84.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
898.95,37.0,0.8959999999999999,90.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
918.95,37.1,0.894,85.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
938.95,37.0,0.8909999999999999,94.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
958.95,37.0,0.889,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
978.95,37.0,0.8859999999999999,92.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
998.95,37.0,0.885,85.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1018.95,37.0,0.883,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1038.95,37.0,0.8809999999999999,87.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1058.95,37.0,0.879,91.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1078.95,37.0,0.877,80.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1098.95,37.1,0.875,81.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1118.95,37.1,0.8740000000000001,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1138.95,37.0,0.873,85.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1158.95,37.0,0.872,83.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1178.95,37.1,0.871,77.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1198.95,37.0,0.87,76.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1218.95,37.0,0.87,83.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1238.95,37.0,0.868,90.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1258.95,37.0,0.868,84.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1278.95,37.0,0.867,89.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1298.95,37.0,0.867,74.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1318.95,37.1,0.866,74.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1338.95,37.1,0.866,77.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1358.95,37.1,0.866,74.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1378.95,37.1,0.866,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1398.95,37.0,0.867,73.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1418.95,37.1,0.868,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1438.95,37.1,0.868,78.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1458.95,37.0,0.8690000000000001,91.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1478.95,37.0,0.87,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1498.95,37.0,0.871,77.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1518.95,37.0,0.872,80.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1538.95,37.0,0.873,68.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
18.95,37.0,0.124,30.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
38.95,37.0,0.126,32.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
58.95,37.0,0.138,22.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
78.95,37.0,0.157,39.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
98.95,37.1,0.179,31.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
118.95,37.0,0.204,35.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
138.95,37.0,0.233,31.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
158.95,37.0,0.265,26.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
178.95,37.0,0.303,34.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
198.95,37.1,0.34600000000000003,30.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
218.95,37.0,0.392,34.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
238.95,37.0,0.442,40.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
258.95,37.0,0.491,33.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
278.95,37.0,0.539,47.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
298.95,37.0,0.5820000000000001,39.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
318.95,37.0,0.623,38.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
338.95,37.0,0.6629999999999999,51.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
358.95,37.1,0.701,52.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
378.95,37.0,0.731,60.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
398.95,37.1,0.7559999999999999,63.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
418.95,37.0,0.779,56.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
438.95,37.0,0.802,62.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
458.95,37.1,0.823,62.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
478.95,37.1,0.843,60.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
498.95,37.1,0.8540000000000001,67.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
518.95,37.0,0.868,68.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
538.95,37.0,0.878,75.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
558.95,37.1,0.889,70.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
578.95,37.1,0.895,63.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
598.95,37.1,0.903,65.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
618.95,37.0,0.9109999999999999,68.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
638.95,37.1,0.914,62.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
658.95,37.0,0.9209999999999999,68.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
678.95,37.0,0.9229999999999999,76.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
698.95,37.0,0.9209999999999999,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
718.95,37.0,0.9179999999999999,62.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
738.95,37.1,0.914,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
758.95,37.0,0.912,77.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
778.95,37.1,0.909,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
798.95,37.1,0.9059999999999999,76.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
818.95,37.0,0.904,76.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
838.95,37.0,0.902,87.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
858.95,37.1,0.9,76.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
878.95,37.1,0.897,84.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
898.95,37.0,0.895,81.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
918.95,37.1,0.892,75.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
938.95,37.0,0.89,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
958.95,37.0,0.888,88.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
978.95,37.0,0.8859999999999999,79.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
998.95,37.0,0.884,80.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1018.95,37.0,0.882,81.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1038.95,37.0,0.8809999999999999,75.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1058.95,37.0,0.879,79.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1078.95,37.0,0.878,81.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1098.95,37.1,0.877,77.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1118.95,37.1,0.877,85.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1138.95,37.0,0.8759999999999999,86.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1158.95,37.0,0.8759999999999999,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1178.95,37.1,0.875,89.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1198.95,37.0,0.875,83.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1218.95,37.0,0.875,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1238.95,37.0,0.8759999999999999,75.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1258.95,37.0,0.8759999999999999,74.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1278.95,37.0,0.8759999999999999,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1298.95,37.0,0.8759999999999999,76.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1318.95,37.1,0.877,82.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1338.95,37.1,0.878,75.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1358.95,37.1,0.88,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1378.95,37.1,0.8809999999999999,73.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1398.95,37.0,0.883,75.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1418.95,37.1,0.885,72.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1438.95,37.1,0.8859999999999999,78.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1458.95,37.0,0.889,72.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1478.95,37.0,0.8909999999999999,77.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1498.95,37.0,0.893,81.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1518.95,37.0,0.895,80.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
1538.95,37.0,0.897,80.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1
18.95,37.0,0.129,36.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
38.95,37.0,0.132,38.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
58.95,37.0,0.142,30.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
78.95,37.0,0.162,36.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
98.95,37.1,0.185,39.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
118.95,37.0,0.212,29.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
138.95,37.0,0.239,33.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
158.95,37.0,0.27399999999999997,36.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
178.95,37.0,0.312,32.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
198.95,37.1,0.353,33.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
218.95,37.0,0.397,37.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
238.95,37.0,0.445,43.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
258.95,37.0,0.491,46.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
278.95,37.0,0.536,51.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
298.95,37.0,0.5770000000000001,55.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
318.95,37.0,0.619,49.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
338.95,37.0,0.657,53.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
358.95,37.1,0.693,57.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
378.95,37.0,0.725,64.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
398.95,37.1,0.755,57.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
418.95,37.0,0.778,69.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
438.95,37.0,0.8029999999999999,64.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
458.95,37.1,0.8190000000000001,67.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
478.95,37.1,0.8390000000000001,72.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
498.95,37.1,0.851,76.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
518.95,37.0,0.866,88.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
538.95,37.0,0.8759999999999999,72.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
558.95,37.1,0.8859999999999999,64.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
578.95,37.1,0.895,80.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
598.95,37.1,0.9009999999999999,78.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
618.95,37.0,0.909,94.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
638.95,37.1,0.912,92.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
658.95,37.0,0.917,89.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
678.95,37.0,0.922,84.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
698.95,37.0,0.9209999999999999,88.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
718.95,37.0,0.9179999999999999,89.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
738.95,37.1,0.915,93.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
758.95,37.0,0.912,86.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
778.95,37.1,0.909,83.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
798.95,37.1,0.9059999999999999,84.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
818.95,37.0,0.903,81.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
838.95,37.0,0.9009999999999999,83.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
858.95,37.1,0.898,102.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
878.95,37.1,0.8959999999999999,93.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
898.95,37.0,0.894,84.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
918.95,37.1,0.892,90.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
938.95,37.0,0.89,83.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
958.95,37.0,0.887,85.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
978.95,37.0,0.885,89.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
998.95,37.0,0.884,84.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1018.95,37.0,0.8809999999999999,88.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1038.95,37.0,0.88,87.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1058.95,37.0,0.879,99.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1078.95,37.0,0.878,92.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1098.95,37.1,0.877,90.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1118.95,37.1,0.877,82.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1138.95,37.0,0.8759999999999999,84.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1158.95,37.0,0.8759999999999999,86.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1178.95,37.1,0.8759999999999999,80.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
1198.95,37.0,0.877,95.0,O1_R0_T_mCherry,C05,M9_0.5%_glucose,0.5_ugmL_tetracycline,O1,0.0,mCherry,20200707,1
