time_min,temp_C,OD600,YFP,strain,well,media,pos_selection,operator,repressor,volume_marker,date,run_number,blank_val,OD_sub,gp_OD600,gp_OD600_std,gp_growth_rate,gp_growth_rate_std,gp_doubling_time,gp_doubling_time_std
18.95,37.0,0.136,27.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.105,0.138319,0.004873336115434583,-0.0001888255,7.500731922049363e-05,-3629.89,168471.69356551042
38.95,37.0,0.139,36.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.108,0.13952150000000002,0.004298955933665752,0.0002917585,5.5030301218186814e-05,2375.755,526.8850496026527
58.95,37.0,0.152,30.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.12093749999999998,0.1498565,0.0041379765109810646,0.000711731,3.958042040727387e-05,973.8895,54.34918551784839
78.95,37.0,0.172,31.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.14081249999999998,0.1676105,0.004132390448599456,0.0010733750000000001,2.8715557285432813e-05,645.765,17.310088725733753
98.95,37.1,0.2,37.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.1689375,0.192156,0.004051642639659129,0.0013766249999999998,2.1239558747090297e-05,503.51099999999997,7.76806996239291
118.95,37.0,0.223,36.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.19193749999999998,0.222287,0.004075908712220012,0.0016262149999999999,1.739177574142158e-05,426.2335,4.5607888016346445
138.95,37.0,0.254,31.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.030937500000000014,0.2230625,0.256814,0.004211326476294138,0.001824195,1.6945059609192888e-05,379.97450000000003,3.5334512068218795
158.95,37.0,0.29,39.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.2589375,0.294655,0.0041320158667996435,0.0019726500000000003,1.6667199875431993e-05,351.37850000000003,2.97011412201198
178.95,37.0,0.327,34.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.2959375,0.335474,0.003973135086125188,0.002076475,1.7053490466174372e-05,333.80899999999997,2.743904544919702
198.95,37.1,0.37,44.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.33899999999999997,0.3775655,0.0039295845146656416,0.002139695,1.7454177436144058e-05,323.947,2.6428745076336857
218.95,37.0,0.415,38.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.3839375,0.4208645,0.004031146476629696,0.002165305,1.7255834050882616e-05,320.1155,2.5524989164877243
238.95,37.0,0.461,46.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.42993750000000003,0.46404999999999996,0.003972725471087953,0.00215921,1.5832576063344847e-05,321.0195,2.3561633835504714
258.95,37.0,0.507,49.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.476,0.5068515,0.003969085794829709,0.00212272,1.5593884421756505e-05,326.5375,2.401085376924152
278.95,37.0,0.551,41.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.5199375,0.5490174999999999,0.003946117971004413,0.002062,1.466523013934661e-05,336.153,2.3933461143660355
298.95,37.0,0.594,51.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.5629375,0.589269,0.004001671536100759,0.001979715,1.4129833596950102e-05,350.125,2.499531156820415
318.95,37.0,0.634,51.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.603,0.62793,0.0038657517540358183,0.001878505,1.3545205815250645e-05,368.9885,2.6602715782295605
338.95,37.0,0.6709999999999999,47.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.6399374999999999,0.664655,0.004043911639610215,0.00176434,1.2715002511486185e-05,392.865,2.828570166595838
358.95,37.1,0.7070000000000001,60.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.6759375000000001,0.6985215,0.003800929935881347,0.00164101,1.3296411594768718e-05,422.3905,3.4252170667325608
378.95,37.0,0.738,62.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.7069375,0.729893,0.0038037892973186607,0.00150991,1.3362059924487695e-05,459.06600000000003,4.065067182765864
398.95,37.1,0.765,64.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.7339375,0.7587600000000001,0.004035103133226586,0.001374345,1.3121990938020791e-05,504.346,4.814587342649421
418.95,37.0,0.7859999999999999,75.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.7549374999999999,0.7848995,0.003926033444250699,0.0012379650000000002,1.360298535219016e-05,559.9095,6.169464227883651
438.95,37.0,0.807,71.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.7758750000000001,0.8082715,0.003933651939654929,0.001101505,1.3477135054662035e-05,629.273,7.696193040489492
458.95,37.1,0.8240000000000001,67.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.793,0.8290310000000001,0.004027038819650858,0.0009678670000000001,1.339212183224865e-05,716.1595,9.914928508809279
478.95,37.1,0.843,62.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8118749999999999,0.8471915,0.003996925784058417,0.0008401485,1.3105971199327436e-05,825.029,12.87600753773929
498.95,37.1,0.857,70.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8258749999999999,0.8625434999999999,0.00406514336680504,0.000717858,1.3816287250382392e-05,965.577,18.63390689318921
518.95,37.0,0.871,87.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8398749999999999,0.8758619999999999,0.003951665876699469,0.0006031885,1.2735755316132447e-05,1149.1399999999999,24.306232806677396
538.95,37.0,0.8809999999999999,72.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8498749999999999,0.8868665,0.003953162620219413,0.0004964505,1.2663071389176294e-05,1396.205,35.74955817964751
558.95,37.1,0.89,68.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.858875,0.8957815,0.003925204344438643,0.000399028,1.2393356840451859e-05,1737.09,54.27943929313841
578.95,37.1,0.899,83.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8679375,0.9028315,0.004101175604357363,0.00031131750000000004,1.2491981728842864e-05,2226.495,90.76550696259838
598.95,37.1,0.904,68.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8728750000000001,0.9084755,0.004083206541981316,0.0002325,1.2894437907780083e-05,2981.2749999999996,166.8112704220764
618.95,37.0,0.911,87.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.88,0.9122475000000001,0.003883246653867741,0.000163012,1.233155433310655e-05,4252.125,331.81351333874056
638.95,37.1,0.913,77.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.881875,0.9146445,0.004083991455154506,0.0001030805,1.246311071473333e-05,6724.33,876.6084381329249
658.95,37.0,0.917,86.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8859375,0.916169,0.003917249551670662,5.207165e-05,1.2833220809396155e-05,13311.400000000001,5355.596549062834
678.95,37.0,0.923,82.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.891875,0.9167825000000001,0.004116068112376054,8.37683e-06,1.2841989550527517e-05,40934.35,25197861.905706473
698.95,37.0,0.924,73.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8929375,0.9165515,0.0038952468064198456,-2.774175e-05,1.2978830299470923e-05,-24507.0,236505.57866219032
718.95,37.0,0.921,85.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.889875,0.915834,0.0038763442757029456,-5.543035e-05,1.2678762073320592e-05,-12504.85,3882.1308953731427
738.95,37.1,0.917,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8859375,0.91397,0.003941171102800663,-7.806765e-05,1.3247407210697227e-05,-8878.805,1770.6118103362146
758.95,37.0,0.915,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8839375,0.9126325,0.0037659931741711875,-9.472745000000001e-05,1.2855118224490507e-05,-7317.280000000001,1063.6325419999541
778.95,37.1,0.912,87.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8808750000000001,0.9108215,0.003924722007161781,-0.0001066405,1.2654445619462694e-05,-6499.855,812.7927494120117
798.95,37.1,0.909,86.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.87775,0.9084515,0.0038557424594492825,-0.0001137175,1.3199320550179011e-05,-6095.344999999999,739.0633354589405
818.95,37.0,0.906,82.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8748750000000001,0.906077,0.004066033033975006,-0.000118817,1.2538393839059332e-05,-5833.735000000001,639.4651508127632
838.95,37.0,0.904,86.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8728125,0.904212,0.003954186340935263,-0.000121039,1.2648634062589518e-05,-5726.625,622.1396781620763
858.95,37.1,0.901,86.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.86975,0.901339,0.004074959047592869,-0.00012230999999999999,1.2763919559872073e-05,-5667.14,632.332329929506
878.95,37.1,0.899,84.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8679375,0.8987375,0.003792115756382442,-0.00012058,1.2654231703092273e-05,-5748.4400000000005,636.214617862501
898.95,37.0,0.8959999999999999,90.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8648749999999998,0.896589,0.0038261162588681245,-0.0001186135,1.2291245385049628e-05,-5843.745,641.266121787496
918.95,37.1,0.894,85.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.863,0.8942965,0.003961515024227979,-0.00011490900000000001,1.2407879184315414e-05,-6032.139999999999,687.4686847560589
938.95,37.0,0.8909999999999999,94.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.8599999999999999,0.8919835,0.003797588989381421,-0.0001122685,1.2514555845632625e-05,-6174.035,728.223723204869
958.95,37.0,0.889,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031000000000000014,0.858,0.8895535,0.004080027866612674,-0.00010720599999999999,1.2628323857516586e-05,-6465.575000000001,787.4954964735473
978.95,37.0,0.8859999999999999,92.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.8547499999999999,0.887505,0.004052135998127899,-0.0001044625,1.2653973792461976e-05,-6635.360000000001,857.3533469101382
998.95,37.0,0.885,85.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8538749999999999,0.8855785,0.003926996854004214,-0.0001015485,1.320966341661777e-05,-6825.785,959.5355438747404
1018.95,37.0,0.883,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8518749999999999,0.8837550000000001,0.003985106189468986,-9.72958e-05,1.283620591172257e-05,-7124.13,1001.2099268720377
1038.95,37.0,0.8809999999999999,87.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8496874999999999,0.881507,0.0039265731119864575,-9.439225e-05,1.2959775960883939e-05,-7343.264999999999,1098.7771711655234
1058.95,37.0,0.879,91.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.84775,0.8799375,0.003903106307200845,-9.07946e-05,1.301239045665695e-05,-7634.235000000001,1220.7141347313723
1078.95,37.0,0.877,80.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.84575,0.877949,0.003942460095644721,-8.774124999999999e-05,1.2555687512651752e-05,-7899.9,1280.207990593567
1098.95,37.1,0.875,81.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8436875,0.8764645,0.003926294872681368,-8.344900000000001e-05,1.3347105760606577e-05,-8306.235,1524.4109685543742
1118.95,37.1,0.8740000000000001,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8426875000000001,0.874713,0.004124199111687509,-7.89264e-05,1.3237865860525845e-05,-8782.195,1680.3653132585048
1138.95,37.0,0.873,85.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8418749999999999,0.873264,0.003921035081368057,-7.372625000000001e-05,1.2648666808209438e-05,-9401.635,1966.0467880349602
1158.95,37.0,0.872,83.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8406875,0.8720815,0.004077172384503629,-6.737155e-05,1.315050566024754e-05,-10288.400000000001,2297.263300156774
1178.95,37.1,0.871,77.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8396875,0.8704700000000001,0.004135846032655352,-6.296865e-05,1.3503938580708277e-05,-11007.8,4454.60602520409
1198.95,37.0,0.87,76.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031375000000000014,0.838625,0.86921,0.00400998663607636,-5.5770600000000004e-05,1.3469879368984927e-05,-12427.05,25772.24733115181
1218.95,37.0,0.87,83.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8388125,0.868155,0.004024571497567287,-4.728615e-05,1.3420713763824978e-05,-14658.55,6698.639107775225
1238.95,37.0,0.868,90.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031312500000000014,0.8366875,0.8674824999999999,0.00396815240906848,-3.8708199999999996e-05,1.3694515826704211e-05,-17889.699999999997,69083.53807215391
1258.95,37.0,0.868,84.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.836875,0.8669884999999999,0.004022663929701809,-2.97823e-05,1.416992434805505e-05,-23016.1,1994164.1691127373
1278.95,37.0,0.867,89.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8358125,0.866301,0.004160096375291204,-1.92574e-05,1.431907051293096e-05,-30515.9,4413812.5247143265
1298.95,37.0,0.867,74.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8358125,0.8655820000000001,0.003977495094340661,-1.0254450000000001e-05,1.4592331579029231e-05,-35961.05,1027215.9060199851
1318.95,37.1,0.866,74.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.834875,0.8656729999999999,0.0040126848971784495,-5.973135e-07,1.4693627655121109e-05,-20046.6,1911034.8759650607
1338.95,37.1,0.866,77.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.83475,0.8661235,0.003941780038881421,9.66204e-06,1.537049536717264e-05,33286.85,1077878.930268753
1358.95,37.1,0.866,74.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.834875,0.866439,0.0037810557331385613,1.8630899999999998e-05,1.5977993479662706e-05,29004.25,421608.4067313272
1378.95,37.1,0.866,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8348125,0.866798,0.004204157542184171,2.756115e-05,1.6196554655354474e-05,23806.95,756109.602475411
1398.95,37.0,0.867,73.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8358749999999999,0.867238,0.004008912855575686,3.4390899999999996e-05,1.661865628317786e-05,19738.9,1253140.5104855816
1418.95,37.1,0.868,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.836875,0.868032,0.004006825074838055,4.04313e-05,1.74417420383436e-05,16866.65,208123.57955908452
1438.95,37.1,0.868,78.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.836875,0.868879,0.004088554179167008,4.184375e-05,1.7610894177037914e-05,16342.0,75562.830802339
1458.95,37.0,0.8690000000000001,91.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031062500000000014,0.8379375000000001,0.869739,0.00410802754652778,4.2646149999999995e-05,2.074837640652911e-05,15914.849999999999,296563.42710269685
1478.95,37.0,0.87,79.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.838875,0.8704130000000001,0.0040098437182213235,3.859695e-05,2.7218917255647653e-05,16096.3,349103.85318464326
1498.95,37.0,0.871,77.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031125000000000014,0.8398749999999999,0.8711154999999999,0.004046708363937783,3.4516350000000004e-05,3.710410620825178e-05,13227.5,346850.33001591044
1518.95,37.0,0.872,80.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031250000000000014,0.84075,0.8720245,0.0043311577167449156,2.43951e-05,5.145168027588345e-05,9476.845000000001,242157.00081970694
1538.95,37.0,0.873,68.0,O1_R0_T_mCherry,C03,M9_0.5%_glucose,0_ugmL_tetracycline,O1,0.0,mCherry,20200707,1,0.031187500000000014,0.8418125,0.872274,0.004644568219869742,1.0503649999999999e-05,7.093212438791463e-05,6031.505,158962.66553706146
18.95,37.0,0.124,30.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031000000000000014,0.09299999999999999,0.12840200000000002,0.00626672144490044,-0.0003821795,9.111970395338101e-05,-1813.67,602.3025768823162
38.95,37.0,0.126,32.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031000000000000014,0.09499999999999999,0.12562250000000003,0.005277143026778695,0.0001356765,6.732432307411026e-05,5005.9,53598.02882246467
58.95,37.0,0.138,22.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.10693749999999999,0.13315349999999998,0.005068175673689203,0.000587675,4.841764105235173e-05,1179.475,100.22708302411893
78.95,37.0,0.157,39.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031187500000000014,0.1258125,0.149127,0.005322391569166625,0.000980423,3.45436887450813e-05,706.988,25.13357029852144
98.95,37.1,0.179,31.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.14793749999999997,0.1721975,0.005093321107826995,0.001312375,2.5894025811586365e-05,528.163,10.46862470191744
118.95,37.0,0.204,35.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.17293749999999997,0.20108,0.0051207605762377695,0.0015886799999999999,2.0463769542718655e-05,436.303,5.6330241400792875
138.95,37.0,0.233,31.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.030937500000000014,0.2020625,0.235213,0.005443788854804712,0.00181089,1.9402863475659983e-05,382.76649999999995,4.110079487853124
158.95,37.0,0.265,26.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.2339375,0.27345949999999997,0.0050020025384718645,0.0019803700000000004,1.8930618514734296e-05,350.0085,3.3513495958589594
178.95,37.0,0.303,34.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.2719375,0.314328,0.0050408578555539525,0.002103,1.966490369815219e-05,329.59950000000003,3.086181028131695
198.95,37.1,0.34600000000000003,30.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031000000000000014,0.315,0.3568,0.005139881622507565,0.0021819250000000004,1.9723347320533598e-05,317.67650000000003,2.8756018622890056
218.95,37.0,0.392,34.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.3609375,0.401074,0.0050032496348973035,0.0022206049999999996,1.9549347500044587e-05,312.1435,2.7498158220622697
238.95,37.0,0.442,40.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.4109375,0.4457445,0.004860519649958322,0.00222447,1.87942985408634e-05,311.6015,2.636009752491633
258.95,37.0,0.491,33.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031000000000000014,0.45999999999999996,0.489786,0.004774885639439334,0.00219565,1.797876591515391e-05,315.69100000000003,2.588081248274675
278.95,37.0,0.539,47.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.5079375,0.533282,0.005041524895183897,0.002138635,1.6458900947207867e-05,324.10699999999997,2.4938894728193164
298.95,37.0,0.5820000000000001,39.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.5509375000000001,0.5754565,0.004888520902567969,0.00205889,1.5535585156034524e-05,336.6605,2.5414455117068693
318.95,37.0,0.623,38.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031000000000000014,0.592,0.6155715,0.005155214921608511,0.001959035,1.5106750358429172e-05,353.821,2.7220546928698917
338.95,37.0,0.6629999999999999,51.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.6319374999999999,0.6536355,0.004951952350402414,0.0018444450000000001,1.464552336613138e-05,375.8035,2.985928548538126
358.95,37.1,0.701,52.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.6699375,0.688868,0.005004880992174637,0.00171656,1.4332039753555666e-05,403.8,3.3632531766179894
378.95,37.0,0.731,60.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.6999375,0.722054,0.004699658272604939,0.0015807,1.5005131242981519e-05,438.50649999999996,4.151574117100045
398.95,37.1,0.7559999999999999,63.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.7249374999999999,0.7526725,0.004950303032089649,0.00143983,1.5108107817341001e-05,481.4095,5.048565805176653
418.95,37.0,0.779,56.0,O1_R22_T_mCherry,C04,M9_0.5%_glucose,0_ugmL_tetracycline,O1,22.0,mCherry,20200707,1,0.031062500000000014,0.7479375,0.7799564999999999,0.004916935062795826,0.001296635,1.5057723720921435e-05,534.5735,6.206791030795546
