time_min,temp_C,OD600,strain,well,media,pos_selection,neg_selection,operator,repressor,volume_marker,date,run_number
499.51666666666665,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
524.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
549.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
574.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
599.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
624.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
649.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
674.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
699.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
724.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
749.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
774.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
799.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
824.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
849.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
874.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
899.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
924.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
949.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
974.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
999.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1024.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1049.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1074.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1099.5166666666667,37.1,0.03,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1124.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1149.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1174.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1199.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1224.5166666666667,37.1,0.03,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1249.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1274.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1299.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1324.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1349.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1374.5166666666667,37.1,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
1399.5166666666667,37.0,0.031,blank,B04,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_surcorse,blank,,blank,20200724,1
